date,A_VolBand_cum_pnl,A_VolBand_equity,B_Grid_cum_pnl,B_Grid_equity,C_Momentum_cum_pnl,C_Momentum_equity,D_Adaptive_cum_pnl,D_Adaptive_equity
2025-07-29,228731.50624196848,6661339.985841968,206419.61821232561,6639028.097812325,567690.3639928051,7000298.843592805,513977.3363390634,6946585.815939063
2025-07-30,228731.50624196848,6956153.985841967,206419.61821232561,6933842.097812325,567690.3639928051,7295112.843592804,513977.3363390634,7241399.815939062
2025-07-31,228731.50624196848,7104894.985841967,206419.61821232561,7082583.097812325,567690.3639928051,7443853.843592804,513977.3363390634,7390140.815939062
2025-08-01,228731.50624196848,7096890.985841968,220577.5963851256,7088737.075985125,599674.7552888051,7467834.234888805,525815.6339750635,7393975.113575063
2025-08-04,228731.50624196848,7169593.985841967,220577.5963851256,7161440.075985124,599674.7552888051,7540537.234888805,525815.6339750635,7466678.113575062
2025-08-05,228731.50624196848,7515099.985841967,250893.59373872558,7537262.073338725,633549.899864805,7919918.379464805,564090.2337230635,7850458.713323062
2025-08-06,228731.50624196848,7253635.985841967,266224.9943715256,7291129.473971525,696677.8534533553,7721582.333053354,639179.7362971525,7664084.215897151
2025-08-07,228731.50624196848,7301659.985841967,296020.78585712565,7368949.265457125,758995.4357899333,7831923.915389933,713365.6218310501,7786294.101431049
2025-08-08,228731.50624196848,7429723.985841967,300907.61265872564,7501900.092258725,758995.4357899333,7959987.915389933,713365.6218310501,7914358.101431049
2025-08-11,228731.50624196848,7375029.985841967,305953.94684432563,7452252.426444325,758995.4357899333,7905293.915389933,726305.66229705,7872604.141897049
2025-08-12,228731.50624196848,7445064.985841968,310954.1806299256,7527287.660229925,758995.4357899333,7975328.915389933,726305.66229705,7942639.14189705
2025-08-13,228731.50624196848,7530440.985841968,316101.01368752564,7617810.493287525,758995.4357899333,8060704.915389933,739503.4065580498,8041212.88615805
2025-08-14,228731.50624196848,7231624.985841967,316101.01368752564,7318994.493287524,758995.4357899333,7761888.915389933,739503.4065580498,7742396.886158049
2025-08-15,228731.50624196848,7264307.985841967,316101.01368752564,7351677.493287524,758995.4357899333,7794571.915389933,739503.4065580498,7775079.886158049
2025-08-18,228731.50624196848,7406378.985841967,320977.6984011256,7498625.178001124,758995.4357899333,7936642.915389933,739503.4065580498,7917150.886158049
2025-08-19,228731.50624196848,7663840.985841968,320977.6984011256,7756087.178001125,758995.4357899333,8194104.915389933,739503.4065580498,8174612.88615805
2025-08-20,228731.50624196848,7820585.985841967,337287.4223379256,7929141.901937924,831998.4774529644,8423852.957052963,781134.0345310498,8372988.514131049
2025-08-21,228731.50624196848,7474412.985841967,342796.6045395256,7588478.084139525,831998.4774529644,8077679.957052963,795260.9310070497,8040942.410607049
2025-08-22,228731.50624196848,7647165.985841968,342796.6045395256,7761231.084139526,831998.4774529644,8250432.957052964,795260.9310070497,8213695.410607049
2025-08-25,228731.50624196848,8040695.985841967,342796.6045395256,8154761.084139524,831998.4774529644,8643962.957052963,795260.9310070497,8607225.410607047
2025-08-26,228731.50624196848,8471444.585841969,342796.6045395256,8585509.684139526,831998.4774529644,9074711.557052962,795260.9310070497,9037974.010607049
2025-08-27,228731.50624196848,8760922.585841969,363154.77733952575,8895345.856939524,920268.7520939753,9452459.831693973,812283.5670070497,9344474.646607049
2025-08-28,228731.50624196848,9263840.585841969,363154.77733952575,9398263.856939524,920268.7520939753,9955377.831693973,812283.5670070497,9847392.646607049
2025-08-29,228731.50624196848,9817450.585841969,363154.77733952575,9951873.856939524,920268.7520939753,10508987.831693973,812283.5670070497,10401002.646607049
2025-09-01,228731.50624196848,9866141.585841969,389309.3743395258,10026719.453939525,979354.7920939758,10616764.871693974,879043.2682570496,10516453.347857049
2025-09-02,313623.05960849754,9337393.139208496,475754.9305395263,9499525.010139525,1100643.0534869772,10124413.133086976,1024057.020601454,10047827.100201454
2025-09-03,313623.05960849754,9889669.139208496,499279.9302195264,10075326.009819526,1153788.5510869771,10729834.630686976,1043727.6222014539,10619773.701801453
2025-09-04,313623.05960849754,9552167.139208496,499279.9302195264,9737824.009819526,1153788.5510869771,10392332.630686976,1043727.6222014539,10282271.701801453
2025-09-05,313623.05960849754,9808962.139208496,499279.9302195264,9994619.009819526,1153788.5510869771,10649127.630686976,1043727.6222014539,10539066.701801453
2025-09-08,313623.05960849754,9416766.139208496,522934.9960035264,9626078.075603526,1207227.8819669771,10310370.961566977,1063506.979531454,10166650.059131453
2025-09-09,313623.05960849754,9732924.139208496,570953.9992035264,9990255.078803526,1334565.0354232702,10753866.11502327,1124132.0055314535,10543433.085131451
2025-09-10,313623.05960849754,9659554.139208496,579418.9546515264,9925350.034251526,1334565.0354232702,10680496.11502327,1124132.0055314535,10470063.085131451
2025-09-11,313623.05960849754,10035742.139208496,604442.5420515264,10326561.621651527,1391096.00342327,11113215.083023269,1188004.8007814533,10910123.880381452
2025-09-12,313623.05960849754,9772277.139208496,612736.9260195263,10071391.005619526,1448559.5727032698,10907213.652303267,1209273.638761453,10667927.718361452
2025-09-15,313623.05960849754,9615532.139208496,620850.5964195263,9922759.676019525,1504771.1567032696,10806680.236303268,1230079.0827614532,10531988.162361452
2025-09-16,313623.05960849754,10195822.139208496,645732.807619526,10527931.887219526,1560982.7407032694,11443181.820303269,1250884.5267614534,11133083.606361452
2025-09-17,313623.05960849754,10464623.139208496,701171.8901235261,10852171.969723526,1622930.4613432693,11773930.540943269,1320877.562731453,11471877.642331451
2025-09-18,313623.05960849754,11129622.139208496,758154.4405875262,11574153.520187525,1686602.8555832694,12502601.935183268,1392819.260251453,12208818.339851452
2025-09-19,313623.05960849754,11861321.139208496,790699.2418275261,12338397.321427524,1760125.0523832694,13307823.131983269,1420031.8353014528,12967729.914901452
2025-09-22,313623.05960849754,11505143.139208496,790699.2418275261,11982219.321427524,1760125.0523832694,12951645.131983269,1420031.8353014528,12611551.914901452
2025-09-23,313623.05960849754,11637876.139208496,856611.0402675262,12180864.119867526,1923565.0364711324,13247818.116071131,1615620.953411412,12939874.03301141
2025-09-24,313623.05960849754,11172977.139208496,856611.0402675262,11715965.119867526,1923565.0364711324,12782919.116071131,1615620.953411412,12474975.03301141
2025-09-25,313623.05960849754,11024903.139208496,866508.7961475262,11577788.875747524,1992136.7812711324,12703416.86087113,1641001.230836412,12352281.31043641
2025-09-26,313623.05960849754,10686067.139208496,896607.7891275262,11269051.868727524,2060133.6348711324,12432577.714471132,1717829.016761412,12090273.09636141
2025-09-29,313623.05960849754,10856152.139208496,896607.7891275262,11439136.868727524,2060133.6348711324,12602662.714471132,1717829.016761412,12260358.09636141
2025-09-30,313623.05960849754,10541995.139208496,896607.7891275262,11124979.868727524,2060133.6348711324,12288505.714471132,1717829.016761412,11946201.09636141
2025-10-09,313623.05960849754,10351233.139208496,905912.6938635262,10943522.773463525,2060133.6348711324,12097743.714471132,1741689.078221412,11779299.15782141
2025-10-10,313623.05960849754,9901008.139208496,905912.6938635262,10493297.773463525,2060133.6348711324,11647518.714471132,1741689.078221412,11329074.15782141
2025-10-13,313623.05960849754,9725587.139208496,905912.6938635262,10317876.773463525,2060133.6348711324,11472097.714471132,1741689.078221412,11153653.15782141
2025-10-14,313623.05960849754,9497473.139208496,931221.8611875263,10115071.940787524,2117309.758551132,11301159.83815113,1762851.5247264118,10946701.60432641
2025-10-15,313623.05960849754,9552834.139208496,931221.8611875263,10170432.940787524,2117309.758551132,11356520.83815113,1762851.5247264118,11002062.60432641
2025-10-16,313623.05960849754,9529489.139208496,931221.8611875263,10147087.940787524,2117309.758551132,11333175.83815113,1762851.5247264118,10978717.60432641
2025-10-17,313623.05960849754,9325387.139208496,931221.8611875263,9942985.940787524,2117309.758551132,11129073.83815113,1762851.5247264118,10774615.60432641
2025-10-20,313623.05960849754,9307378.139208496,938989.7785875262,9932744.858187525,2171125.962551132,11164881.04215113,1782770.3731014119,10776525.45270141
2025-10-21,313623.05960849754,9684233.139208496,938989.7785875262,10309599.858187525,2171125.962551132,11541736.04215113,1782770.3731014119,11153380.45270141
2025-10-22,373888.5431311723,9985285.622731172,946987.2759795261,10558384.355579525,2209381.4683404984,11820778.547940496,1832146.6221295733,11443543.701729571
2025-10-23,373888.5431311723,9577748.622731172,946987.2759795261,10150847.355579525,2209381.4683404984,11413241.547940496,1832146.6221295733,11036006.701729571
2025-10-24,373888.5431311723,9871895.622731172,954981.0853395262,10452988.164939525,2303765.9222380635,11801773.001838062,1852644.712979573,11350651.79257957
2025-10-27,373888.5431311723,10104678.622731172,954981.0853395262,10685771.164939525,2303765.9222380635,12034556.001838062,1852644.712979573,11583434.79257957
2025-10-28,373888.5431311723,9963941.622731172,954981.0853395262,10545034.164939525,2303765.9222380635,11893819.001838062,1852644.712979573,11442697.79257957
2025-10-29,373888.5431311723,9945932.622731172,954981.0853395262,10527025.164939525,2303765.9222380635,11875810.001838062,1852644.712979573,11424688.79257957
2025-10-30,373888.5431311723,9779182.622731172,963280.0793475262,10368574.158947524,2361261.429918064,11766555.50951806,1873925.372234573,11279219.45183457
2025-10-31,373888.5431311723,9538395.622731172,963280.0793475262,10127787.158947524,2361261.429918064,11525768.50951806,1873925.372234573,11038432.45183457
2025-11-03,373888.5431311723,9549734.622731172,971025.8685555262,10146871.948155524,2361261.429918064,11537107.50951806,1873925.372234573,11049771.45183457
2025-11-04,373888.5431311723,9384318.622731172,971025.8685555262,9981455.948155524,2361261.429918064,11371691.50951806,1873925.372234573,10884355.45183457
2025-11-05,373888.5431311723,9262257.622731172,971025.8685555262,9859394.948155524,2361261.429918064,11249630.50951806,1873925.372234573,10762294.45183457
2025-11-06,373888.5431311723,9425672.622731172,971025.8685555262,10022809.948155524,2361261.429918064,11413045.50951806,1873925.372234573,10925709.45183457
2025-11-07,373888.5431311723,9327623.622731172,971025.8685555262,9924760.948155524,2361261.429918064,11314996.50951806,1873925.372234573,10827660.45183457
2025-11-10,373888.5431311723,9208897.622731172,978474.7711875263,9813483.850787524,2361261.429918064,11196270.50951806,1873925.372234573,10708934.45183457
2025-11-11,373888.5431311723,9171545.622731172,978474.7711875263,9776131.850787524,2361261.429918064,11158918.50951806,1873925.372234573,10671582.45183457
2025-11-12,373888.5431311723,9095507.622731172,978474.7711875263,9700093.850787524,2361261.429918064,11082880.50951806,1873925.372234573,10595544.45183457
2025-11-13,373888.5431311723,9102177.622731172,978474.7711875263,9706763.850787524,2361261.429918064,11089550.50951806,1873925.372234573,10602214.45183457
2025-11-14,373888.5431311723,9174880.622731172,985594.5169635264,9786586.596563525,2361261.429918064,11162253.50951806,1873925.372234573,10674917.45183457
2025-11-17,408458.9638717567,9320173.043471755,985594.5169635264,9897308.596563525,2382932.8443025094,11294646.923902508,1902089.2168930364,10813803.296493035
2025-11-18,408458.9638717567,9326843.043471755,992999.1632115263,9911383.242811523,2456536.1748276013,11374920.2544276,1921076.5487980363,10839460.628398035
2025-11-19,444750.3043623449,9528550.383962344,1000507.9963635264,10084308.075963523,2479298.243314961,11563098.32291496,1969903.023071992,11053703.102671988
2025-11-20,444750.3043623449,9177041.383962344,1000507.9963635264,9732799.075963523,2479298.243314961,11211589.32291496,1969903.023071992,10702194.102671988
2025-11-21,444750.3043623449,8805522.383962344,1007330.8555635265,9368102.935163524,2479298.243314961,10840070.32291496,1969903.023071992,10330675.102671988
2025-11-24,444750.3043623449,8858882.383962344,1014172.1549235266,9428304.234523524,2479298.243314961,10893430.32291496,1987445.795171992,10401577.87477199
2025-11-25,486778.5941896987,9391822.673789699,1014172.1549235266,9919216.234523524,2505842.0185395116,11410886.09813951,2021799.724575197,10926843.804175194
2025-11-26,534068.9667510825,9748601.046351083,1014172.1549235266,10228704.234523524,2535742.3289483753,11750274.408548374,2060469.4584431283,11275001.538043126
2025-11-27,586127.7599202654,9911381.839520264,1014172.1549235266,10339426.234523524,2568717.439622661,11893971.519222658,2103072.658943991,11428326.73854399
2025-11-28,586127.7599202654,9896707.839520264,1014172.1549235266,10324752.234523524,2568717.439622661,11879297.519222658,2103072.658943991,11413652.73854399
2025-12-01,586127.7599202654,9795990.839520264,1014172.1549235266,10224035.234523524,2568717.439622661,11778580.519222658,2103072.658943991,11312935.73854399
2025-12-02,586127.7599202654,9631908.839520264,1014172.1549235266,10059953.234523524,2568717.439622661,11614498.519222658,2103072.658943991,11148853.73854399
2025-12-03,586127.7599202654,9625905.839520264,1014172.1549235266,10053950.234523524,2568717.439622661,11608495.519222658,2103072.658943991,11142850.73854399
2025-12-04,586127.7599202654,9600559.839520264,1014172.1549235266,10028604.234523524,2568717.439622661,11583149.519222658,2103072.658943991,11117504.73854399
2025-12-05,586127.7599202654,9666592.839520264,1021769.5008435266,10102234.580443524,2568717.439622661,11649182.519222658,2122554.120143991,11203019.19974399
2025-12-08,586127.7599202654,9978748.839520264,1021769.5008435266,10414390.580443524,2568717.439622661,11961338.519222658,2122554.120143991,11515175.19974399
2025-12-09,586127.7599202654,10056787.839520264,1021769.5008435266,10492429.580443524,2568717.439622661,12039377.519222658,2122554.120143991,11593214.19974399
2025-12-10,586127.7599202654,10653752.839520264,1029968.9179875265,11097593.997587524,2568717.439622661,12636342.519222658,2143579.4398589907,12211204.519458989
2025-12-11,586127.7599202654,10843180.839520264,1088277.7075875266,11345330.787187524,2633871.775622661,12890924.85522266,2217195.542858991,12474248.622458989
2025-12-12,586127.7599202654,11139995.839520264,1088277.7075875266,11642145.787187524,2633871.775622661,13187739.85522266,2217195.542858991,12771063.622458989
2025-12-15,586127.7599202654,10434976.839520264,1088277.7075875266,10937126.787187524,2633871.775622661,12482720.85522266,2217195.542858991,12066044.622458989
2025-12-16,586127.7599202654,10044781.839520264,1088277.7075875266,10546931.787187524,2633871.775622661,12092525.85522266,2217195.542858991,11675849.622458989
2025-12-17,586127.7599202654,10640412.839520264,1088277.7075875266,11142562.787187524,2633871.775622661,12688156.85522266,2217195.542858991,12271480.622458989
2025-12-18,586127.7599202654,11295406.839520264,1088277.7075875266,11797556.787187524,2633871.775622661,13343150.85522266,2217195.542858991,12926474.622458989
2025-12-19,672261.3767480088,11878455.456348008,1151159.7355875266,12357353.815187523,2768540.320608343,13974734.400208341,2377631.621388203,13583825.700988201
2025-12-22,672261.3767480088,12648840.456348008,1151159.7355875266,13127738.815187523,2768540.320608343,14745119.400208341,2377631.621388203,14354210.700988201
2025-12-23,672261.3767480088,12583474.456348008,1162680.2255475265,13073893.305147523,2848354.3822083427,14759567.46180834,2407172.987613203,14318386.0672132
2025-12-24,672261.3767480088,12878955.456348008,1162680.2255475265,13369374.305147523,2848354.3822083427,15055048.46180834,2407172.987613203,14613867.0672132
2025-12-25,672261.3767480088,12512105.456348008,1162680.2255475265,13002524.305147523,2848354.3822083427,14688198.46180834,2407172.987613203,14247017.0672132
2025-12-26,672261.3767480088,12302667.456348008,1162680.2255475265,12793086.305147523,2848354.3822083427,14478760.46180834,2407172.987613203,14037579.0672132
2025-12-29,672261.3767480088,12228630.456348008,1162680.2255475265,12719049.305147523,2848354.3822083427,14404723.46180834,2407172.987613203,13963542.0672132
2025-12-30,672261.3767480088,12131915.456348008,1162680.2255475265,12622334.305147523,2848354.3822083427,14308008.46180834,2407172.987613203,13866827.0672132
2025-12-31,672261.3767480088,11935817.456348008,1162680.2255475265,12426236.305147523,2848354.3822083427,14111910.46180834,2407172.987613203,13670729.0672132
2026-01-05,672261.3767480088,11857778.456348008,1162680.2255475265,12348197.305147523,2848354.3822083427,14033871.46180834,2407172.987613203,13592690.0672132
2026-01-06,672261.3767480088,11773069.456348008,1162680.2255475265,12263488.305147523,2848354.3822083427,13949162.46180834,2407172.987613203,13507981.0672132
2026-01-07,672261.3767480088,12029197.456348008,1162680.2255475265,12519616.305147523,2848354.3822083427,14205290.46180834,2407172.987613203,13764109.0672132
2026-01-08,672261.3767480088,11620326.456348008,1162680.2255475265,12110745.305147523,2848354.3822083427,13796419.46180834,2407172.987613203,13355238.0672132
2026-01-09,672261.3767480088,11647006.456348008,1162680.2255475265,12137425.305147523,2848354.3822083427,13823099.46180834,2407172.987613203,13381918.0672132
2026-01-12,672261.3767480088,11543621.456348008,1162680.2255475265,12034040.305147523,2848354.3822083427,13719714.46180834,2407172.987613203,13278533.0672132
2026-01-13,672261.3767480088,11324845.456348008,1172820.4695315266,11825404.549131524,2848354.3822083427,13500938.46180834,2433175.064103203,13085759.1437032
2026-01-14,672261.3767480088,11324845.456348008,1172820.4695315266,11825404.549131524,2848354.3822083427,13500938.46180834,2433175.064103203,13085759.1437032
2026-01-15,672261.3767480088,11402884.456348008,1172820.4695315266,11903443.549131524,2848354.3822083427,13578977.46180834,2433175.064103203,13163798.1437032
2026-01-16,719456.4822350951,11852280.561835093,1172820.4695315266,12305644.549131524,2877896.175220341,14010720.25482034,2471599.905260867,13604423.984860865
2026-01-19,719456.4822350951,12081061.561835093,1172820.4695315266,12534425.549131524,2877896.175220341,14239501.25482034,2471599.905260867,13833204.984860865
2026-01-20,790967.4038416472,12190591.483441645,1206185.2527315265,12605809.332331523,3006261.5131771145,14405885.592777112,2623855.1767204567,14023479.256320454
2026-01-21,851665.5272393419,11969148.60683934,1216795.7207955264,12334278.800395522,3044575.3847014513,14162058.464301448,2700654.8683883795,13818137.947988378
2026-01-22,851665.5272393419,11699680.60683934,1216795.7207955264,12064810.800395522,3044575.3847014513,13892590.464301448,2700654.8683883795,13548669.947988378
2026-01-23,851665.5272393419,11863095.60683934,1216795.7207955264,12228225.800395522,3084404.40715588,14095834.486755878,2752162.0531243924,13763592.13272439
2026-01-26,851665.5272393419,12614137.60683934,1216795.7207955264,12979267.800395522,3084404.40715588,14846876.486755878,2752162.0531243924,14514634.13272439
2026-01-27,938829.8699806462,12885393.949580643,1287109.2611955262,13233673.340795523,3227917.8478952656,15174481.927495264,2922852.4744509794,14869416.554050978
2026-01-28,938829.8699806462,13465683.949580643,1287109.2611955262,13813963.340795523,3227917.8478952656,15754771.927495264,2922852.4744509794,15449706.554050978
2026-01-29,938829.8699806462,13483025.949580643,1299283.4548275264,13843479.534427524,3312260.774615266,15856456.854215264,2954070.097470979,15498266.177070977
2026-01-30,938829.8699806462,14387477.949580643,1299283.4548275264,14747931.534427524,3312260.774615266,16760908.854215264,2954070.097470979,16402718.177070977
2026-02-02,938829.8699806462,15045806.949580643,1299283.4548275264,15406260.534427524,3312260.774615266,17419237.854215264,2954070.097470979,17061047.177070975
2026-02-03,938829.8699806462,15461347.949580643,1344523.8388275267,15867041.918427523,3414463.654615266,17936981.734215263,2991898.1774709793,17514416.257070977
2026-02-04,938829.8699806462,16014290.949580643,1344523.8388275267,16419984.918427523,3414463.654615266,18489924.734215263,2991898.1774709793,18067359.257070977
2026-02-05,1080924.093753783,15372660.17335378,1391129.9169195264,15682865.996519523,3626208.16098184,17917944.24058184,3164636.8139446937,17456372.893544693
2026-02-06,1080924.093753783,16240427.17335378,1391129.9169195264,16550632.996519523,3626208.16098184,18785711.24058184,3164636.8139446937,18324139.893544693
2026-02-09,1080924.093753783,17406343.17335378,1564979.9373195267,17890399.016919523,3742016.79938184,20067435.878981836,3295485.8283946933,19620904.90799469
2026-02-10,1080924.093753783,18688984.17335378,1564979.9373195267,19173040.016919523,3742016.79938184,21350076.878981836,3295485.8283946933,20903545.90799469
2026-02-11,1080924.093753783,19141210.17335378,1564979.9373195267,19625266.016919523,3742016.79938184,21802302.878981836,3295485.8283946933,21355771.90799469
2026-02-12,1080924.093753783,19724168.17335378,1691315.6481195271,20334559.727719523,3883184.5273818406,22526428.606981836,3454987.384894693,22098231.46449469
2026-02-13,1080924.093753783,18816381.17335378,1691315.6481195271,19426772.727719523,3883184.5273818406,21618641.606981836,3454987.384894693,21190444.46449469
2026-02-24,1080924.093753783,20239759.17335378,1755783.1953195273,20914618.274919525,4028823.63138184,23187658.71098184,3508892.398894693,22667727.47849469
2026-02-25,1299415.5211153869,20046044.600715384,1777911.387319527,20524540.466919523,4346016.237659173,23092645.31725917,3771394.5785282003,22518023.6581282
2026-02-26,1299415.5211153869,20556299.600715384,1777911.387319527,21034795.466919523,4346016.237659173,23602900.31725917,3771394.5785282003,23028278.6581282
2026-02-27,1299415.5211153869,20230136.600715384,1840990.620235527,20771711.699835524,4650652.788202744,23581373.86780274,3932404.5434132,22863125.6230132
2026-03-02,1299415.5211153869,20971173.600715384,1861977.366331527,21533735.445931524,4650652.788202744,24322410.86780274,3932404.5434132,23604162.6230132
2026-03-03,1299415.5211153869,20542959.600715384,1930550.478379527,21174094.557979524,4805566.803562744,24049110.88316274,4107437.654193199,23350981.7337932
2026-03-04,1299415.5211153869,20027368.600715384,1951468.0738755271,20679421.153475523,4805566.803562744,23533519.88316274,4107437.654193199,22835390.7337932
2026-03-05,1299415.5211153869,19699871.600715384,1972950.860275527,20373406.939875524,4805566.803562744,23206022.88316274,4107437.654193199,22507893.7337932
2026-03-06,1299415.5211153869,19022199.600715384,1972950.860275527,19695734.939875524,4805566.803562744,22528350.88316274,4107437.654193199,21830221.7337932
2026-03-09,1299415.5211153869,18936156.600715384,2030852.8967475267,19667593.97634752,5112353.126487538,22749094.206087537,4255232.806863199,21891973.886463195
2026-03-10,1299415.5211153869,20349529.600715384,2050883.5205475264,21100997.600147523,5112353.126487538,24162467.206087537,4255232.806863199,23305346.886463195
2026-03-11,1299415.5211153869,21477426.600715384,2050883.5205475264,22228894.600147523,5112353.126487538,25290364.206087537,4255232.806863199,24433243.886463195
2026-03-12,1299415.5211153869,21143259.600715384,2050883.5205475264,21894727.600147523,5112353.126487538,24956197.206087537,4255232.806863199,24099076.886463195
2026-03-13,1299415.5211153869,20936489.600715384,2050883.5205475264,21687957.600147523,5112353.126487538,24749427.206087537,4255232.806863199,23892306.886463195
2026-03-16,1299415.5211153869,20342859.600715384,2073196.1141475262,21116640.193747524,5112353.126487538,24155797.206087537,4255232.806863199,23298676.886463195
2026-03-17,1299415.5211153869,19196286.600715384,2073196.1141475262,19970067.193747524,5112353.126487538,23009224.206087537,4255232.806863199,22152103.886463195
2026-03-18,1299415.5211153869,19671190.600715384,2093572.4909475264,20465347.57054752,5112353.126487538,23484128.206087537,4307482.842363199,22679257.921963196
2026-03-19,1299415.5211153869,19204290.600715384,2093572.4909475264,19998447.57054752,5112353.126487538,23017228.206087537,4307482.842363199,22212357.921963196
2026-03-20,1299415.5211153869,19267655.600715384,2156428.349467526,20124668.429067522,5254351.252887538,23222591.332487535,4467922.643313199,22436162.7229132
2026-03-23,1299415.5211153869,18948829.600715384,2176116.908299526,19825530.987899523,5254351.252887538,22903765.332487535,4518408.944583199,22167823.024183195
2026-03-24,1457993.5328173456,20522114.612417344,2196063.629371526,21260184.708971523,5355063.834881064,24419184.91448106,4699527.880233,23763648.959832996
2026-03-25,1457993.5328173456,22078225.612417344,2218745.026171526,22838977.105771523,5355063.834881064,25975295.91448106,4699527.880233,25319759.959832996
2026-03-26,1457993.5328173456,22894633.612417344,2242573.400923526,23679213.480523523,5355063.834881064,26791703.91448106,4760629.686453,26197269.766053
2026-03-27,1457993.5328173456,23253479.612417344,2266361.207323526,24061847.286923524,5519865.978881063,27315352.05848106,4821627.465452999,26617113.545052998
2026-03-30,1457993.5328173456,25083060.612417344,2266361.207323526,25891428.286923524,5519865.978881063,29144933.05848106,4821627.465452999,28446694.545052998
2026-03-31,1697883.0550102708,25843210.13461027,2437857.6473235264,26583184.726923525,5890938.0988247525,30036265.17842475,5263885.976260133,29409213.055860132
2026-04-01,1697883.0550102708,25743827.13461027,2437857.6473235264,26483801.726923525,5890938.0988247525,29936882.17842475,5263885.976260133,29309830.055860132
2026-04-02,1697883.0550102708,27377310.13461027,2437857.6473235264,28117284.726923525,5890938.0988247525,31570365.17842475,5263885.976260133,30943313.055860132
2026-04-03,1697883.0550102708,28711977.13461027,2533747.468735527,29547841.548335522,6107563.490664752,33121657.57026475,5344064.956075132,32358159.03567513
2026-04-07,1697883.0550102708,29018797.13461027,2566156.049935527,29887070.129535526,6107563.490664752,33428477.57026475,5427168.519325132,32748082.59892513
2026-04-08,1697883.0550102708,29352297.13461027,2566156.049935527,30220570.129535526,6107563.490664752,33761977.57026475,5427168.519325132,33081582.59892513
2026-04-09,1697883.0550102708,31767504.13461027,2566156.049935527,32635777.129535526,6107563.490664752,36177184.57026475,5427168.519325132,35496789.59892513
2026-04-10,1697883.0550102708,30838373.13461027,2566156.049935527,31706646.129535526,6107563.490664752,35248053.57026475,5427168.519325132,34567658.59892513
2026-04-13,1697883.0550102708,29824533.13461027,2566156.049935527,30692806.129535526,6107563.490664752,34234213.57026475,5427168.519325132,33553818.59892513
2026-04-14,1697883.0550102708,29512377.13461027,2600269.423927527,30414763.503527522,6107563.490664752,33922057.57026475,5514643.590070131,33329137.669670127
2026-04-15,1697883.0550102708,29119514.13461027,2633472.7760235267,30055103.855623525,6337596.622824752,33759227.70242475,5599785.141130131,33021416.220730126
2026-04-16,1697883.0550102708,29780511.13461027,2633472.7760235267,30716100.855623525,6337596.622824752,34420224.70242475,5599785.141130131,33682413.220730126
2026-04-17,1697883.0550102708,29605090.13461027,2667351.037975527,30574558.117575526,6337596.622824752,34244803.70242475,5599785.141130131,33506992.220730126
2026-04-20,1697883.0550102708,30879727.13461027,2667351.037975527,31849195.117575526,6337596.622824752,35519440.70242475,5599785.141130131,34781629.220730126
2026-04-21,2021995.4732482159,30975725.552848212,2774033.5184955266,31727763.598095525,6821521.509648717,35775251.58924872,5994173.363353731,34947903.44295373
2026-04-22,2021995.4732482159,33004739.552848212,2774033.5184955266,33756777.59809552,6821521.509648717,37804265.58924872,5994173.363353731,36976917.44295373
2026-04-23,2387075.273801994,31570253.353401992,2890301.3053755267,32073479.384975523,7357740.263620981,36540918.34322098,6435060.221295454,35618238.30089545
2026-04-24,2387075.273801994,30445691.353401992,2925189.166087527,30983805.245687526,7612128.182821485,35670744.26242148,6524521.266240453,34583137.34584045
2026-04-27,2387075.273801994,31068669.353401992,2925189.166087527,31606783.245687526,7612128.182821485,36293722.26242148,6524521.266240453,35206115.34584045
2026-04-28,2387075.273801994,30801202.353401992,2925189.166087527,31339316.245687526,7612128.182821485,36026255.26242148,6524521.266240453,34938648.34584045
2026-04-29,2387075.273801994,30603103.353401992,2958842.4580875267,31174870.537687525,7612128.182821485,35828156.26242148,6610816.5737404525,34826844.653340444
2026-04-30,2387075.273801994,29494549.353401992,2991951.7653675266,30099425.844967525,7612128.182821485,34719602.26242148,6695716.970790451,33803191.050390445
2026-05-06,2387075.273801994,29971454.353401992,3025328.4549675263,30609707.534567524,7843362.198821485,35427741.278421484,6781303.001790451,34365682.08139045
2026-05-07,2387075.273801994,31849059.353401992,3132805.4697315264,32594789.549331523,8312336.086865708,37774320.16646571,7055638.461705452,36517622.541305445
2026-05-08,2634746.1412559184,32632331.220855918,3132805.4697315264,33130390.549331523,8469401.089359313,38466986.16895931,7258465.82846265,37256050.908062644
2026-05-11,2634746.1412559184,32837767.220855918,3132805.4697315264,33335826.549331523,8469401.089359313,38672422.16895931,7258465.82846265,37461486.908062644
2026-05-12,2634746.1412559184,33581472.220855914,3132805.4697315264,34079531.54933152,8469401.089359313,39416127.16895931,7258465.82846265,38205191.908062644
2026-05-13,2634746.1412559184,33281322.220855918,3132805.4697315264,33779381.54933152,8469401.089359313,39115977.16895931,7258465.82846265,37905041.908062644
2026-05-14,2634746.1412559184,33130580.220855918,3170683.4023875264,33666517.48198752,8967608.878402848,39463442.95800285,7355594.15237265,37851428.23197264
2026-05-15,2634746.1412559184,31112905.220855918,3170683.4023875264,31648842.48198752,8967608.878402848,37445767.95800285,7355594.15237265,35833753.23197264
2026-05-18,2634746.1412559184,32782406.220855918,3170683.4023875264,33318343.48198752,8967608.878402848,39115268.95800285,7355594.15237265,37503254.23197264
