code,date,direction,shares,price,commission,stamp_tax,pnl
002567.SZ,2023-03-30,buy,449600,7.928,891.1,0.0,0.0
601021.SH,2023-04-25,sell,62200,59.211,920.73,3682.91,-59296.09
300119.SZ,2023-04-25,sell,173900,22.158,963.31,3853.24,77987.67
002508.SZ,2023-04-25,sell,127200,26.903,855.52,3422.07,-351092.2
601933.SH,2023-04-25,sell,1131300,3.147,890.01,3560.03,-215414.86
002567.SZ,2023-04-25,sell,449600,7.812,878.09,3512.36,-56427.15
601933.SH,2023-04-28,buy,1055200,3.423,903.1,0.0,0.0
600323.SH,2023-04-28,buy,179600,20.11,902.94,0.0,0.0
000786.SZ,2023-04-28,buy,136000,26.547,902.58,0.0,0.0
002736.SZ,2023-04-28,buy,383500,9.419,903.09,0.0,0.0
600516.SH,2023-04-28,buy,550900,6.456,889.21,0.0,0.0
601933.SH,2023-05-31,sell,1055200,3.207,845.95,3383.8,-232817.73
600323.SH,2023-05-31,sell,179600,19.261,864.81,3459.23,-156870.88
000786.SZ,2023-05-31,sell,136000,22.707,772.05,3088.19,-525998.24
002736.SZ,2023-05-31,sell,383500,9.201,882.13,3528.5,-88251.4
600516.SH,2023-05-31,sell,550900,6.314,869.55,3478.21,-82999.75
601933.SH,2023-05-31,buy,11100,3.213,8.92,0.0,0.0
600733.SH,2023-05-31,buy,6300,5.616,8.84,0.0,0.0
688561.SH,2023-05-31,buy,600,59.479,8.92,0.0,0.0
601021.SH,2023-05-31,buy,600,57.858,8.68,0.0,0.0
002396.SZ,2023-05-31,buy,1600,21.171,8.47,0.0,0.0
601933.SH,2023-06-30,sell,11100,3.127,8.68,34.71,-1001.76
600733.SH,2023-06-30,sell,6300,5.375,8.47,33.86,-1560.56
688561.SH,2023-06-30,sell,600,51.758,7.76,31.05,-4671.56
601021.SH,2023-06-30,sell,600,57.413,8.61,34.45,-310.22
002396.SZ,2023-06-30,sell,1600,22.567,9.03,36.11,2188.88
300119.SZ,2023-06-30,buy,190400,17.818,848.13,0.0,0.0
300751.SZ,2023-06-30,buy,20000,169.549,847.75,0.0,0.0
300363.SZ,2023-06-30,buy,114500,29.62,847.86,0.0,0.0
002567.SZ,2023-06-30,buy,509700,6.657,848.22,0.0,0.0
300601.SZ,2023-06-30,buy,131400,25.415,834.9,0.0,0.0
300119.SZ,2023-07-28,sell,190400,18.881,898.74,3594.96,197958.62
300751.SZ,2023-07-28,sell,20000,184.116,920.58,3682.31,286723.51
300363.SZ,2023-07-28,sell,114500,28.452,814.42,3257.7,-137816.14
002567.SZ,2023-07-28,sell,509700,7.023,894.9,3579.61,182238.79
300601.SZ,2023-07-28,sell,131400,30.13,989.77,3959.06,614529.9
002294.SZ,2023-07-28,buy,1000,33.674,8.42,0.0,0.0
600323.SH,2023-07-28,buy,1800,18.789,8.45,0.0,0.0
000883.SZ,2023-07-28,buy,7700,4.585,8.83,0.0,0.0
688561.SH,2023-07-28,buy,700,50.45,8.83,0.0,0.0
300363.SZ,2023-07-28,buy,1200,28.508,8.55,0.0,0.0
002294.SZ,2023-08-08,sell,1000,27.552,6.89,27.55,-6155.66
300133.SZ,2023-08-08,buy,524100,6.907,904.98,0.0,0.0
600323.SH,2023-08-18,sell,1800,18.921,8.51,34.06,195.55
000883.SZ,2023-08-18,sell,7700,4.446,8.56,34.23,-1113.32
688561.SH,2023-08-18,sell,700,49.271,8.62,34.49,-868.92
300363.SZ,2023-08-18,sell,1200,25.514,7.65,30.62,-3631.1
300133.SZ,2023-08-18,sell,524100,6.004,786.67,3146.69,-477148.49
300119.SZ,2023-08-29,buy,186400,18.899,880.69,0.0,0.0
688536.SH,2023-08-29,buy,20100,175.095,879.85,0.0,0.0
002294.SZ,2023-08-29,buy,125900,27.968,880.29,0.0,0.0
300529.SZ,2023-08-29,buy,164300,21.441,880.71,0.0,0.0
300037.SZ,2023-08-29,buy,70300,49.369,867.67,0.0,0.0
300119.SZ,2023-09-26,sell,186400,18.282,851.93,3407.71,-119301.99
688536.SH,2023-09-26,sell,20100,185.524,932.26,3729.04,204969.04
002294.SZ,2023-09-26,sell,125900,29.061,914.69,3658.77,133031.46
300529.SZ,2023-09-26,sell,164300,22.428,921.21,3684.85,157415.1
300037.SZ,2023-09-26,sell,70300,43.736,768.66,3074.66,-399850.25
002439.SZ,2023-09-26,buy,1200,28.018,8.41,0.0,0.0
300751.SZ,2023-09-26,buy,200,124.144,6.21,0.0,0.0
300119.SZ,2023-09-27,buy,189300,18.579,879.23,0.0,0.0
300482.SZ,2023-09-27,buy,138100,25.465,879.19,0.0,0.0
688180.SH,2023-09-27,buy,90000,39.049,878.6,0.0,0.0
002439.SZ,2023-10-19,sell,1200,25.115,7.53,30.14,-3521.43
300751.SZ,2023-10-19,sell,200,122.537,6.13,24.51,-351.97
300119.SZ,2023-10-19,sell,189300,16.513,781.5,3126.0,-394829.04
300482.SZ,2023-10-19,sell,138100,24.755,854.67,3418.7,-102354.75
688180.SH,2023-10-19,sell,90000,39.361,885.61,3542.45,23615.03
600323.SH,2023-10-26,buy,194400,17.598,855.24,0.0,0.0
688009.SH,2023-10-26,buy,703200,4.865,855.24,0.0,0.0
601021.SH,2023-10-26,buy,67500,50.661,854.9,0.0,0.0
002567.SZ,2023-10-26,buy,522600,6.547,855.31,0.0,0.0
300119.SZ,2023-10-27,buy,198400,16.827,834.61,0.0,0.0
600323.SH,2023-11-23,sell,194400,17.363,843.82,3375.29,-49895.34
688009.SH,2023-11-23,sell,703200,4.595,807.87,3231.49,-193523.63
601021.SH,2023-11-23,sell,67500,53.137,896.68,3586.73,162660.08
002567.SZ,2023-11-23,sell,522600,6.673,871.87,3487.48,61895.88
002294.SZ,2023-11-23,buy,1900,32.713,15.54,0.0,0.0
300482.SZ,2023-11-23,buy,2000,29.99,14.99,0.0,0.0
002567.SZ,2023-11-23,buy,9300,6.687,15.55,0.0,0.0
300119.SZ,2023-11-24,sell,198400,17.333,859.7,3438.8,96060.16
002690.SZ,2023-11-24,buy,177000,19.419,859.31,0.0,0.0
601933.SH,2023-11-24,buy,1104200,3.113,859.37,0.0,0.0
002294.SZ,2023-12-20,sell,1900,31.528,14.98,59.9,-2324.94
300482.SZ,2023-12-20,sell,2000,30.32,15.16,60.64,583.58
002567.SZ,2023-12-20,sell,9300,7.133,16.58,66.34,4066.55
002690.SZ,2023-12-20,sell,177000,18.022,797.47,3189.89,-251334.24
601933.SH,2023-12-20,sell,1104200,2.927,808.02,3232.07,-209465.46
600323.SH,2023-12-21,buy,194300,17.207,835.84,0.0,0.0
300751.SZ,2023-12-21,buy,32100,104.074,835.19,0.0,0.0
600323.SH,2023-12-22,sell,194300,17.283,839.51,3358.03,10474.06
300751.SZ,2023-12-22,sell,32100,105.534,846.91,3387.65,42643.95
600233.SH,2023-12-25,buy,276600,12.122,838.24,0.0,0.0
000301.SZ,2023-12-25,buy,372300,9.009,838.51,0.0,0.0
600233.SH,2023-12-26,sell,276600,11.978,828.28,3313.12,-43999.46
000301.SZ,2023-12-26,sell,372300,9.351,870.31,3481.24,122841.02
002690.SZ,2023-12-27,buy,183000,18.408,842.18,0.0,0.0
300119.SZ,2023-12-28,buy,206600,16.436,848.94,0.0,0.0
688561.SH,2023-12-28,buy,84800,40.03,848.64,0.0,0.0
300285.SZ,2023-12-28,buy,145800,23.293,849.04,0.0,0.0
600233.SH,2023-12-28,buy,259600,12.472,809.46,0.0,0.0
002690.SZ,2024-01-08,sell,183000,18.012,824.05,3296.19,-76665.1
300119.SZ,2024-01-08,sell,206600,15.085,779.14,3116.54,-283119.71
688561.SH,2024-01-08,sell,84800,35.085,743.8,2975.2,-423064.33
300285.SZ,2024-01-08,sell,145800,20.569,749.75,2999.02,-400887.56
600233.SH,2024-01-08,sell,259600,11.608,753.38,3013.54,-228082.09
002508.SZ,2024-01-11,buy,142700,21.622,771.35,0.0,0.0
300070.SZ,2024-01-12,buy,617600,5.005,772.77,0.0,0.0
300482.SZ,2024-01-15,buy,103000,29.83,768.12,0.0,0.0
688396.SH,2024-01-16,buy,72900,41.972,764.94,0.0,0.0
002508.SZ,2024-01-17,sell,142700,21.159,754.84,3019.36,-69812.91
300070.SZ,2024-01-17,sell,617600,4.805,741.92,2967.69,-127112.26
300482.SZ,2024-01-17,sell,103000,28.751,740.34,2961.38,-114795.46
688396.SH,2024-01-17,sell,72900,40.569,739.38,2957.51,-105942.05
002690.SZ,2024-01-25,buy,175100,17.137,750.18,0.0,0.0
002396.SZ,2024-01-25,buy,186200,16.116,750.2,0.0,0.0
300285.SZ,2024-01-25,buy,152300,19.71,750.45,0.0,0.0
300253.SZ,2024-01-25,buy,494000,6.076,750.39,0.0,0.0
300070.SZ,2024-01-26,buy,602500,4.905,738.8,0.0,0.0
002690.SZ,2024-01-29,sell,175100,16.474,721.13,2884.51,-119803.75
002396.SZ,2024-01-29,sell,186200,15.504,721.73,2886.93,-117492.31
300285.SZ,2024-01-29,sell,152300,19.101,727.27,2909.06,-96358.09
300253.SZ,2024-01-29,sell,494000,5.894,727.92,2911.69,-93532.79
300070.SZ,2024-01-29,sell,602500,4.875,734.31,2937.26,-21614.02
002690.SZ,2024-02-06,buy,164300,17.718,727.75,0.0,0.0
600323.SH,2024-02-06,buy,184400,15.786,727.72,0.0,0.0
300253.SZ,2024-02-06,buy,477500,6.096,727.72,0.0,0.0
002399.SZ,2024-02-07,buy,362500,8.298,752.03,0.0,0.0
300119.SZ,2024-02-07,buy,187000,14.805,692.12,0.0,0.0
002690.SZ,2024-03-13,sell,164300,19.79,812.88,3251.53,336445.7
600323.SH,2024-03-13,sell,184400,16.094,741.93,2967.71,53107.69
300253.SZ,2024-03-13,sell,477500,7.203,859.83,3439.33,524150.08
300482.SZ,2024-03-13,buy,1000,27.217,6.8,0.0,0.0
002063.SZ,2024-03-13,buy,4800,5.716,6.86,0.0,0.0
688561.SH,2024-03-13,buy,700,36.346,6.36,0.0,0.0
002399.SZ,2024-03-14,sell,362500,8.621,781.31,3125.25,113209.94
300119.SZ,2024-03-14,sell,187000,14.176,662.72,2650.88,-120932.86
002294.SZ,2024-03-14,buy,109300,28.298,773.25,0.0,0.0
600516.SH,2024-03-15,buy,624600,4.985,778.4,0.0,0.0
300482.SZ,2024-03-27,sell,1000,23.976,5.99,23.98,-3271.16
002063.SZ,2024-03-27,sell,4800,5.155,6.19,24.74,-2723.11
688561.SH,2024-03-27,sell,700,30.629,5.36,21.44,-4028.68
002294.SZ,2024-03-27,sell,109300,27.882,761.88,3047.51,-49297.86
600516.SH,2024-03-27,sell,624600,4.725,737.85,2951.4,-165904.12
002294.SZ,2024-03-28,buy,105400,28.899,761.49,0.0,0.0
002567.SZ,2024-03-29,buy,486000,6.276,762.57,0.0,0.0
000301.SZ,2024-03-29,buy,302300,10.09,762.56,0.0,0.0
002399.SZ,2024-04-01,buy,352900,8.709,768.33,0.0,0.0
300119.SZ,2024-04-03,buy,182000,16.136,734.19,0.0,0.0
002294.SZ,2024-04-29,sell,105400,31.788,837.62,3350.47,300345.18
688561.SH,2024-04-29,buy,1700,31.171,13.25,0.0,0.0
002567.SZ,2024-04-30,sell,486000,5.794,704.0,2815.98,-237806.0
000301.SZ,2024-04-30,sell,302300,9.91,748.95,2995.82,-58158.77
300482.SZ,2024-04-30,buy,114600,27.698,793.54,0.0,0.0
601933.SH,2024-04-30,buy,1305200,2.432,793.7,0.0,0.0
002399.SZ,2024-05-06,sell,352900,11.019,972.15,3888.59,810433.54
002399.SZ,2024-05-06,buy,249100,11.041,687.58,0.0,0.0
300119.SZ,2024-05-08,sell,182000,17.972,817.73,3270.91,330043.35
300363.SZ,2024-05-08,buy,188800,17.698,835.33,0.0,0.0
688561.SH,2024-05-30,sell,1700,26.384,11.21,44.85,-8194.9
688126.SH,2024-05-30,buy,225400,13.764,775.59,0.0,0.0
300482.SZ,2024-05-31,sell,114600,27.862,798.25,3193.0,14853.58
601933.SH,2024-05-31,sell,1305200,2.627,857.31,3429.24,250149.13
300037.SZ,2024-05-31,buy,25000,31.431,196.45,0.0,0.0
002399.SZ,2024-06-03,sell,249100,9.78,609.06,2436.25,-317115.57
300363.SZ,2024-06-03,sell,188800,14.286,674.29,2697.14,-647553.25
688009.SH,2024-06-03,buy,531000,5.886,781.35,0.0,0.0
002294.SZ,2024-06-04,buy,112600,27.778,781.94,0.0,0.0
000883.SZ,2024-06-04,buy,510900,6.126,782.46,0.0,0.0
688126.SH,2024-06-07,sell,225400,13.816,778.54,3114.16,7922.76
300037.SZ,2024-06-07,sell,25000,30.43,190.18,760.74,-25997.42
688009.SH,2024-06-07,sell,531000,5.964,791.72,3166.9,37539.03
002294.SZ,2024-06-07,sell,112600,27.233,766.6,3066.41,-65201.13
000883.SZ,2024-06-07,sell,510900,6.264,800.03,3200.14,66304.77
688126.SH,2024-06-11,buy,213900,14.655,783.66,0.0,0.0
688180.SH,2024-06-11,buy,105000,29.85,783.56,0.0,0.0
688396.SH,2024-06-11,buy,81200,38.599,783.55,0.0,0.0
688561.SH,2024-06-13,buy,122300,25.896,791.77,0.0,0.0
002690.SZ,2024-06-13,buy,180300,16.967,764.79,0.0,0.0
688126.SH,2024-06-20,sell,213900,14.845,793.84,3175.38,36778.73
688180.SH,2024-06-20,sell,105000,28.651,752.1,3008.39,-129602.99
688396.SH,2024-06-20,sell,81200,39.96,811.19,3244.75,106492.99
688561.SH,2024-06-20,sell,122300,25.315,774.0,3095.98,-74951.96
002690.SZ,2024-06-20,sell,180300,16.114,726.33,2905.33,-157441.99
300285.SZ,2024-06-21,buy,163900,18.859,772.74,0.0,0.0
688536.SH,2024-06-21,buy,27000,114.314,771.62,0.0,0.0
688396.SH,2024-06-21,buy,75300,41.031,772.41,0.0,0.0
300285.SZ,2024-06-24,sell,163900,18.222,746.64,2986.55,-108150.6
688536.SH,2024-06-24,sell,27000,109.211,737.17,2948.69,-141480.9
688396.SH,2024-06-24,sell,75300,40.05,753.94,3015.76,-77645.02
300119.SZ,2024-07-01,buy,215800,14.014,756.06,0.0,0.0
300119.SZ,2024-07-02,sell,215800,13.696,738.91,2955.66,-72256.39
688180.SH,2024-07-09,buy,99800,30.14,752.0,0.0,0.0
688180.SH,2024-07-10,sell,99800,30.02,749.0,2995.99,-15736.96
002399.SZ,2024-07-11,buy,346100,8.689,751.79,0.0,0.0
300119.SZ,2024-07-11,buy,223200,13.473,751.82,0.0,0.0
002396.SZ,2024-07-11,buy,231200,13.003,751.57,0.0,0.0
300363.SZ,2024-07-11,buy,250500,12.002,751.62,0.0,0.0
002294.SZ,2024-07-11,buy,107300,27.598,740.3,0.0,0.0
002399.SZ,2024-07-23,sell,346100,9.62,832.4,3329.61,318295.9
300119.SZ,2024-07-23,sell,223200,12.907,720.22,2880.86,-130017.09
002396.SZ,2024-07-23,sell,231200,12.398,716.58,2866.32,-143551.38
300363.SZ,2024-07-23,sell,250500,11.728,734.48,2937.93,-72241.78
002294.SZ,2024-07-23,sell,107300,28.501,764.55,3058.21,93165.71
300070.SZ,2024-07-26,buy,687200,4.394,754.96,0.0,0.0
002508.SZ,2024-07-26,buy,139100,21.702,754.68,0.0,0.0
002396.SZ,2024-07-30,buy,233000,12.653,737.02,0.0,0.0
600516.SH,2024-07-30,buy,678800,4.344,737.23,0.0,0.0
002063.SZ,2024-07-30,buy,568700,5.185,737.2,0.0,0.0
300070.SZ,2024-08-22,sell,687200,3.926,674.5,2698.0,-325202.0
002508.SZ,2024-08-22,sell,139100,19.041,662.15,2648.59,-373419.68
002396.SZ,2024-08-22,sell,233000,12.887,750.67,3002.69,50875.81
600516.SH,2024-08-22,sell,678800,4.236,718.81,2875.23,-77298.15
002063.SZ,2024-08-22,sell,568700,4.875,693.12,2772.48,-179796.72
002399.SZ,2024-08-29,buy,286600,9.9,709.33,0.0,0.0
688561.SH,2024-08-29,buy,128400,22.092,709.16,0.0,0.0
688536.SH,2024-08-29,buy,36700,77.297,709.2,0.0,0.0
300363.SZ,2024-08-29,buy,241200,11.762,709.23,0.0,0.0
000301.SZ,2024-08-29,buy,360400,7.758,698.97,0.0,0.0
002399.SZ,2024-09-30,sell,286600,11.389,815.99,3263.97,422584.32
688561.SH,2024-09-30,sell,128400,31.848,1022.32,4089.3,1247565.2
688536.SH,2024-09-30,sell,36700,100.859,925.38,3701.53,860091.89
300363.SZ,2024-09-30,sell,241200,16.583,999.98,3999.92,1157982.08
000301.SZ,2024-09-30,sell,360400,9.271,835.29,3341.17,541097.93
002399.SZ,2024-09-30,buy,2400,11.411,6.85,0.0,0.0
000301.SZ,2024-09-30,buy,3000,9.289,6.97,0.0,0.0
002063.SZ,2024-09-30,buy,4800,5.826,6.99,0.0,0.0
002007.SZ,2024-09-30,buy,1500,17.928,6.72,0.0,0.0
600516.SH,2024-09-30,buy,5600,5.005,7.01,0.0,0.0
002399.SZ,2024-11-04,sell,2400,10.949,6.57,26.28,-1142.51
000301.SZ,2024-11-04,sell,3000,8.062,6.05,24.19,-3712.28
002063.SZ,2024-11-04,sell,4800,6.054,7.26,29.06,1058.65
002007.SZ,2024-11-04,sell,1500,16.713,6.27,25.07,-1853.3
600516.SH,2024-11-04,sell,5600,5.465,7.65,30.6,2535.12
300119.SZ,2024-11-04,buy,197800,18.619,920.69,0.0,0.0
300747.SZ,2024-11-04,buy,162300,22.683,920.35,0.0,0.0
002690.SZ,2024-11-05,buy,234100,15.846,927.38,0.0,0.0
688561.SH,2024-11-05,buy,114600,32.362,927.18,0.0,0.0
300363.SZ,2024-11-05,buy,175900,20.32,893.59,0.0,0.0
300119.SZ,2024-11-22,sell,197800,18.382,908.97,3635.88,-51423.45
300747.SZ,2024-11-22,sell,162300,20.3,823.66,3294.64,-390875.95
002690.SZ,2024-11-22,sell,234100,14.735,862.38,3449.52,-264298.68
688561.SH,2024-11-22,sell,114600,31.409,899.86,3599.42,-113801.32
300363.SZ,2024-11-22,sell,175900,17.183,755.61,3022.45,-555664.32
002399.SZ,2024-11-29,buy,305800,11.141,851.74,0.0,0.0
300363.SZ,2024-11-29,buy,194900,17.477,851.59,0.0,0.0
688536.SH,2024-11-29,buy,31800,107.027,850.86,0.0,0.0
688180.SH,2024-11-29,buy,109100,31.211,851.28,0.0,0.0
002690.SZ,2024-12-02,buy,222500,14.955,831.87,0.0,0.0
002399.SZ,2024-12-27,sell,305800,10.929,835.53,3342.11,-69028.64
300363.SZ,2024-12-27,sell,194900,16.334,795.86,3183.43,-226907.85
688536.SH,2024-12-27,sell,31800,100.22,796.75,3186.99,-220453.96
688180.SH,2024-12-27,sell,109100,28.162,768.11,3072.45,-336526.83
002396.SZ,2024-12-27,buy,3100,19.99,15.49,0.0,0.0
002353.SZ,2024-12-27,buy,1700,35.936,15.27,0.0,0.0
002690.SZ,2024-12-30,sell,222500,15.275,849.66,3398.62,66900.55
300119.SZ,2024-12-30,buy,173500,18.729,812.36,0.0,0.0
002690.SZ,2024-12-30,buy,212300,15.305,812.33,0.0,0.0
002396.SZ,2024-12-31,sell,3100,18.971,14.7,58.81,-3232.29
002353.SZ,2024-12-31,sell,1700,36.953,15.71,62.82,1650.56
300119.SZ,2024-12-31,sell,173500,18.352,796.0,3184.01,-69403.39
002690.SZ,2024-12-31,sell,212300,14.805,785.78,3143.14,-110102.28
688561.SH,2025-01-14,buy,129200,24.845,802.49,0.0,0.0
600516.SH,2025-01-14,buy,681300,4.715,803.03,0.0,0.0
300363.SZ,2025-01-14,buy,208600,15.395,802.87,0.0,0.0
688536.SH,2025-01-14,buy,37200,86.136,801.07,0.0,0.0
300747.SZ,2025-01-14,buy,170900,18.549,792.49,0.0,0.0
688561.SH,2025-02-19,sell,129200,45.944,1483.99,5935.97,2718595.39
600516.SH,2025-02-19,sell,681300,5.085,866.09,3464.35,247886.82
300363.SZ,2025-02-19,sell,208600,16.793,875.76,3503.06,287204.34
688536.SH,2025-02-19,sell,37200,114.555,1065.36,4261.46,1051870.39
300747.SZ,2025-02-19,sell,170900,19.56,835.72,3342.88,168753.41
002690.SZ,2025-02-19,buy,2100,15.435,8.1,0.0,0.0
000301.SZ,2025-02-19,buy,3500,9.209,8.06,0.0,0.0
688561.SH,2025-02-19,buy,700,46.036,8.06,0.0,0.0
002399.SZ,2025-02-20,buy,349400,11.752,1026.51,0.0,0.0
300363.SZ,2025-02-20,buy,226200,18.148,1026.28,0.0,0.0
688561.SH,2025-03-12,sell,700,37.462,6.56,26.22,-6034.22
300747.SZ,2025-03-12,buy,189300,20.981,992.92,0.0,0.0
002690.SZ,2025-03-19,sell,2100,16.074,8.44,33.76,1298.63
000301.SZ,2025-03-19,sell,3500,8.871,7.76,31.05,-1222.09
002690.SZ,2025-03-19,buy,248300,16.106,999.79,0.0,0.0
688180.SH,2025-03-19,buy,131700,30.35,999.28,0.0,0.0
002399.SZ,2025-03-20,sell,349400,11.069,966.87,3867.48,-243411.66
300363.SZ,2025-03-20,sell,226200,17.123,968.3,3873.19,-236757.56
300070.SZ,2025-03-24,buy,788700,4.945,975.02,0.0,0.0
600516.SH,2025-03-25,buy,756100,5.175,978.24,0.0,0.0
300747.SZ,2025-04-08,sell,189300,17.293,818.38,3273.51,-702281.39
002690.SZ,2025-04-08,sell,248300,15.984,992.21,3968.83,-35275.98
688180.SH,2025-04-08,sell,131700,27.932,919.66,3678.65,-323085.79
300070.SZ,2025-04-08,sell,788700,4.266,841.1,3364.38,-539898.4
600516.SH,2025-04-08,sell,756100,4.655,879.98,3519.9,-397443.34
000301.SZ,2025-04-21,buy,442300,8.158,902.09,0.0,0.0
300285.SZ,2025-04-21,buy,208300,17.317,901.8,0.0,0.0
002396.SZ,2025-04-21,buy,189900,18.999,901.98,0.0,0.0
002317.SZ,2025-04-21,buy,335000,10.771,902.05,0.0,0.0
300003.SZ,2025-04-21,buy,320800,11.071,887.9,0.0,0.0
000301.SZ,2025-05-22,sell,442300,8.921,986.45,3945.79,332507.28
300285.SZ,2025-05-22,sell,208300,16.434,855.78,3423.11,-188364.01
002396.SZ,2025-05-22,sell,189900,19.51,926.26,3705.04,92500.65
002317.SZ,2025-05-22,sell,335000,12.567,1052.52,4210.09,596618.49
300003.SZ,2025-05-22,sell,320800,11.169,895.74,3582.96,26882.71
688126.SH,2025-05-22,buy,1900,18.639,8.85,0.0,0.0
300316.SZ,2025-05-22,buy,1200,28.829,8.65,0.0,0.0
601238.SH,2025-05-22,buy,4400,8.068,8.87,0.0,0.0
688396.SH,2025-05-27,buy,79700,47.387,944.19,0.0,0.0
688180.SH,2025-05-27,buy,122000,30.971,944.61,0.0,0.0
688126.SH,2025-06-20,sell,1900,17.932,8.52,34.07,-1385.07
300316.SZ,2025-06-20,sell,1200,25.964,7.79,31.16,-3476.69
601238.SH,2025-06-20,sell,4400,7.423,8.16,32.66,-2880.98
000301.SZ,2025-06-23,buy,461700,8.318,960.14,0.0,0.0
300601.SZ,2025-06-23,buy,253700,15.135,959.94,0.0,0.0
300070.SZ,2025-06-24,buy,799900,4.454,890.78,0.0,0.0
688396.SH,2025-06-25,sell,79700,46.833,933.15,3732.6,-48837.08
688180.SH,2025-06-25,sell,122000,34.915,1064.91,4259.64,475856.87
600516.SH,2025-06-25,buy,14500,4.625,16.76,0.0,0.0
300529.SZ,2025-06-25,buy,3100,21.381,16.57,0.0,0.0
000301.SZ,2025-07-21,sell,461700,9.051,1044.7,4178.82,333031.75
300601.SZ,2025-07-21,sell,253700,16.324,1035.33,4141.31,296355.96
002690.SZ,2025-07-21,buy,234400,17.177,1006.58,0.0,0.0
000301.SZ,2025-07-21,buy,444000,9.069,1006.67,0.0,0.0
300070.SZ,2025-07-22,sell,799900,4.815,962.92,3851.66,283733.35
000883.SZ,2025-07-22,buy,866000,4.695,1016.4,0.0,0.0
600516.SH,2025-07-23,sell,14500,4.895,17.74,70.98,3833.24
300529.SZ,2025-07-23,sell,3100,22.567,17.49,69.96,3589.31
002399.SZ,2025-07-23,buy,291000,13.894,1010.78,0.0,0.0
600323.SH,2025-07-23,buy,148500,26.987,1001.89,0.0,0.0
002690.SZ,2025-08-18,sell,234400,17.433,1021.55,4086.19,54755.68
000301.SZ,2025-08-18,sell,444000,8.871,984.69,3938.78,-92808.83
688009.SH,2025-08-18,buy,7200,5.485,9.87,0.0,0.0
688599.SH,2025-08-18,buy,2400,16.296,9.78,0.0,0.0
000883.SZ,2025-08-19,sell,866000,4.575,990.58,3962.31,-108240.71
002294.SZ,2025-08-19,buy,78200,50.581,988.85,0.0,0.0
002399.SZ,2025-08-20,sell,291000,13.317,968.79,3875.15,-172812.05
600323.SH,2025-08-20,sell,148500,26.833,996.18,3984.72,-27823.17
600323.SH,2025-08-20,buy,147800,26.887,993.47,0.0,0.0
000301.SZ,2025-08-20,buy,428700,9.269,993.43,0.0,0.0
688009.SH,2025-09-15,sell,7200,5.355,9.64,38.55,-990.24
688599.SH,2025-09-15,sell,2400,17.093,10.26,41.02,1860.59
688536.SH,2025-09-15,buy,25000,163.363,1021.02,0.0,0.0
600233.SH,2025-09-15,buy,195400,19.61,957.93,0.0,0.0
002294.SZ,2025-09-16,sell,78200,52.677,1029.84,4119.36,158815.86
300119.SZ,2025-09-16,buy,1700,22.012,9.36,0.0,0.0
600323.SH,2025-09-17,sell,147800,27.133,1002.56,4010.23,31343.05
000301.SZ,2025-09-17,sell,428700,9.85,1055.69,4222.76,243744.81
002396.SZ,2025-09-17,buy,127300,31.692,1008.59,0.0,0.0
000883.SZ,2025-09-17,buy,859800,4.695,1009.12,0.0,0.0
688536.SH,2025-10-17,sell,25000,151.948,949.67,3798.7,-290130.87
600233.SH,2025-10-17,sell,195400,16.483,805.22,3220.88,-614864.08
300119.SZ,2025-10-17,sell,1700,21.668,9.21,36.84,-630.3
002396.SZ,2025-10-17,sell,127300,26.893,855.87,3423.49,-615138.6
000883.SZ,2025-10-17,sell,859800,4.645,998.52,3994.07,-47415.12
600754.SH,2025-10-20,buy,166900,22.452,936.83,0.0,0.0
002399.SZ,2025-10-21,buy,313300,11.952,936.14,0.0,0.0
600323.SH,2025-10-21,buy,130800,28.629,936.16,0.0,0.0
000883.SZ,2025-10-21,buy,776200,4.825,936.26,0.0,0.0
300529.SZ,2025-10-22,buy,167300,21.912,916.46,0.0,0.0
600754.SH,2025-11-17,sell,166900,26.004,1085.02,4340.06,587326.95
000301.SZ,2025-11-17,buy,6700,10.31,17.27,0.0,0.0
002399.SZ,2025-11-18,sell,313300,12.248,959.3,3837.22,87877.62
600323.SH,2025-11-18,sell,130800,30.21,987.86,3951.44,201876.43
000883.SZ,2025-11-18,sell,776200,4.725,916.94,3667.75,-81855.4
300253.SZ,2025-11-18,buy,460200,8.398,966.23,0.0,0.0
300529.SZ,2025-11-19,sell,167300,20.31,849.45,3397.81,-272298.67
000301.SZ,2025-11-20,sell,6700,10.05,16.83,67.33,-1828.58
300253.SZ,2025-11-20,sell,460200,8.042,925.23,3700.91,-168659.82
300529.SZ,2025-11-28,buy,187500,20.35,953.92,0.0,0.0
300482.SZ,2025-11-28,buy,180200,21.181,954.21,0.0,0.0
300747.SZ,2025-11-28,buy,153200,24.905,953.86,0.0,0.0
688561.SH,2025-11-28,buy,101600,37.558,953.96,0.0,0.0
002601.SZ,2025-11-28,buy,204700,18.378,940.51,0.0,0.0
300529.SZ,2025-12-26,sell,187500,20.1,942.18,3768.73,-51670.28
300482.SZ,2025-12-26,sell,180200,19.73,888.85,3555.39,-265898.22
300747.SZ,2025-12-26,sell,153200,26.863,1028.86,4115.43,294856.55
688561.SH,2025-12-26,sell,101600,35.864,910.95,3643.79,-176606.21
002601.SZ,2025-12-26,sell,204700,19.211,983.11,3932.44,165478.77
002399.SZ,2025-12-26,buy,3100,12.042,9.33,0.0,0.0
300070.SZ,2025-12-26,buy,9500,3.974,9.44,0.0,0.0
