date,open,close,high,low,change_pct,turnover_pct,amplitude_pct,ratio,vol_shou,amount_yuan,direction,price_position
2026-02-27,223.09,231.31,237.95,215.08,-2.07,4.88,9.68,2.3574879227053143,198344.0,4468564168.0,下跌,31.246549412414232
2026-02-27,223.09,231.31,237.95,215.08,-2.07,4.88,9.68,2.3574879227053143,198344.0,4468564168.0,下跌,31.246549412414232
2026-03-02,227.62,242.42,254.44,224.65,4.8,5.28,12.88,1.1,214677.0,5278706821.0,上涨,33.437179588295606
2026-03-02,227.62,242.42,254.44,224.65,4.8,5.28,12.88,1.1,214677.0,5278706821.0,上涨,33.437179588295606
2026-03-03,242.52,236.0,253.87,235.0,-2.65,4.53,7.78,1.709433962264151,184002.0,4484926836.0,下跌,32.17130688540106
2026-03-03,242.52,236.0,253.87,235.0,-2.65,4.53,7.78,1.709433962264151,184002.0,4484926836.0,下跌,32.17130688540106
2026-03-04,226.87,228.27,245.77,224.0,-3.28,3.45,9.22,1.051829268292683,140351.0,3232836713.0,下跌,30.64713305465731
2026-03-04,226.87,228.27,245.77,224.0,-3.28,3.45,9.22,1.051829268292683,140351.0,3232836713.0,下跌,30.64713305465731
2026-03-05,233.0,223.36,236.01,219.59,-2.15,3.52,7.19,1.6372093023255814,142939.0,3206240649.0,下跌,29.678996766306494
2026-03-05,233.0,223.36,236.01,219.59,-2.15,3.52,7.19,1.6372093023255814,142939.0,3206240649.0,下跌,29.678996766306494
2026-03-06,219.74,213.2,221.66,211.58,-4.55,3.38,4.51,0.7428571428571429,137415.0,2949733046.0,下跌,27.675684202224147
2026-03-06,219.74,213.2,221.66,211.58,-4.55,3.38,4.51,0.7428571428571429,137415.0,2949733046.0,下跌,27.675684202224147
2026-03-09,204.78,211.91,211.91,196.12,-0.61,3.37,7.41,5.524590163934427,136859.0,2776506907.0,下跌,27.421326603044406
2026-03-09,204.78,211.91,211.91,196.12,-0.61,3.37,7.41,5.524590163934427,136859.0,2776506907.0,下跌,27.421326603044406
2026-03-10,217.25,233.1,233.1,214.25,10.0,4.2,8.9,0.42000000000000004,170543.0,3800169466.0,上涨,31.59949522833031
2026-03-10,217.25,233.1,233.1,214.25,10.0,4.2,8.9,0.42000000000000004,170543.0,3800169466.0,上涨,31.59949522833031
2026-03-11,244.75,250.01,256.41,244.66,7.25,6.07,5.04,0.8372413793103448,246696.0,6231166369.0,上涨,34.93374871835318
2026-03-11,244.75,250.01,256.41,244.66,7.25,6.07,5.04,0.8372413793103448,246696.0,6231166369.0,上涨,34.93374871835318
2026-03-12,245.01,245.0,266.66,242.82,-2.0,4.83,9.54,2.415,196167.0,4947694783.0,下跌,33.9458947866551
2026-03-12,245.01,245.0,266.66,242.82,-2.0,4.83,9.54,2.415,196167.0,4947694783.0,下跌,33.9458947866551
2026-03-13,243.78,241.9,254.97,241.06,-1.27,3.92,5.68,3.0866141732283463,159105.0,3922417649.0,下跌,33.33464784288982
2026-03-13,243.78,241.9,254.97,241.06,-1.27,3.92,5.68,3.0866141732283463,159105.0,3922417649.0,下跌,33.33464784288982
2026-03-16,242.0,233.0,245.0,228.0,-3.68,3.75,7.03,1.0190217391304348,152351.0,3564502701.0,下跌,31.57977758498304
2026-03-16,242.0,233.0,245.0,228.0,-3.68,3.75,7.03,1.0190217391304348,152351.0,3564502701.0,下跌,31.57977758498304
2026-03-17,232.98,215.81,232.98,213.8,-7.38,4.09,8.23,0.55420054200542,166216.0,3644213169.0,下跌,28.190314693587826
2026-03-17,232.98,215.81,232.98,213.8,-7.38,4.09,8.23,0.55420054200542,166216.0,3644213169.0,下跌,28.190314693587826
2026-03-18,221.0,222.93,224.36,214.67,3.3,3.39,4.49,1.0272727272727273,137808.0,3026259669.0,上涨,29.594210899913243
2026-03-18,221.0,222.93,224.36,214.67,3.3,3.39,4.49,1.0272727272727273,137808.0,3026259669.0,上涨,29.594210899913243
2026-03-19,212.0,215.93,222.93,212.0,-3.14,2.59,4.9,0.8248407643312101,105390.0,2285693391.0,下跌,28.213975865604546
2026-03-19,212.0,215.93,222.93,212.0,-3.14,2.59,4.9,0.8248407643312101,105390.0,2285693391.0,下跌,28.213975865604546
2026-03-20,222.3,216.88,233.6,215.08,0.44,5.05,8.58,11.477272727272727,205015.0,4588502592.0,上涨,28.401293477403584
2026-03-20,222.3,216.88,233.6,215.08,0.44,5.05,8.58,11.477272727272727,205015.0,4588502592.0,上涨,28.401293477403584
2026-03-23,213.54,212.1,222.64,209.6,-2.2,3.53,6.01,1.6045454545454543,143246.0,3093159037.0,下跌,27.458790125404214
2026-03-23,213.54,212.1,222.64,209.6,-2.2,3.53,6.01,1.6045454545454543,143246.0,3093159037.0,下跌,27.458790125404214
2026-03-24,216.34,233.31,233.31,212.79,10.0,4.8,9.67,0.48,195170.0,4320966944.0,上涨,31.640902279359572
2026-03-24,216.34,233.31,233.31,212.79,10.0,4.8,9.67,0.48,195170.0,4320966944.0,上涨,31.640902279359572
2026-03-25,246.0,256.64,256.64,243.0,10.0,5.32,5.85,0.532,216140.0,5462444335.0,上涨,36.241028472276994
2026-03-25,246.0,256.64,256.64,243.0,10.0,5.32,5.85,0.532,216140.0,5462444335.0,上涨,36.241028472276994
2026-03-26,258.44,268.88,276.5,254.07,4.77,5.34,8.74,1.119496855345912,216812.0,5743583517.0,上涨,38.65446801798249
2026-03-26,258.44,268.88,276.5,254.07,4.77,5.34,8.74,1.119496855345912,216812.0,5743583517.0,上涨,38.65446801798249
2026-03-27,258.0,274.26,279.66,252.25,2.0,5.06,10.19,2.53,205662.0,5461666609.0,上涨,39.71527723006546
2026-03-27,258.0,274.26,279.66,252.25,2.0,5.06,10.19,2.53,205662.0,5461666609.0,上涨,39.71527723006546
2026-03-30,269.28,301.69,301.69,269.28,10.0,3.67,11.82,0.367,149173.0,4346270139.0,上涨,45.12382680022084
2026-03-30,269.28,301.69,301.69,269.28,10.0,3.67,11.82,0.367,149173.0,4346270139.0,上涨,45.12382680022084
2026-03-31,300.0,309.49,320.0,287.01,2.59,5.24,10.94,2.0231660231660236,213010.0,6489851046.0,上涨,46.66180298130767
2026-03-31,300.0,309.49,320.0,287.01,2.59,5.24,10.94,2.0231660231660236,213010.0,6489851046.0,上涨,46.66180298130767
2026-04-01,320.0,308.0,320.0,291.0,-0.48,4.5,9.37,9.375,182901.0,5554795109.0,下跌,46.3680100954334
2026-04-01,320.0,308.0,320.0,291.0,-0.48,4.5,9.37,9.375,182901.0,5554795109.0,下跌,46.3680100954334
2026-04-02,304.9,332.49,338.8,304.9,7.95,4.73,11.01,0.5949685534591196,192142.0,6337712570.0,上涨,51.19686095117911
2026-04-02,304.9,332.49,338.8,304.9,7.95,4.73,11.01,0.5949685534591196,192142.0,6337712570.0,上涨,51.19686095117911
2026-04-03,339.13,352.5,363.63,330.0,6.02,4.59,10.11,0.7624584717607974,186519.0,6523095991.0,上涨,55.142361384967266
2026-04-03,339.13,352.5,363.63,330.0,6.02,4.59,10.11,0.7624584717607974,186519.0,6523095991.0,上涨,55.142361384967266
2026-04-07,351.5,357.1,368.0,346.0,1.3,4.24,6.24,3.2615384615384615,172365.0,6114347425.0,上涨,56.049372978941555
2026-04-07,351.5,357.1,368.0,346.0,1.3,4.24,6.24,3.2615384615384615,172365.0,6114347425.0,上涨,56.049372978941555
2026-04-08,362.2,362.1,365.1,341.5,1.4,5.38,6.61,3.842857142857143,218783.0,7734318439.0,上涨,57.03525514630492
2026-04-08,362.2,362.1,365.1,341.5,1.4,5.38,6.61,3.842857142857143,218783.0,7734318439.0,上涨,57.03525514630492
2026-04-09,354.86,398.31,398.31,353.0,10.0,5.28,12.51,0.528,214583.0,8098605833.0,上涨,64.17501380235035
2026-04-09,354.86,398.31,398.31,353.0,10.0,5.28,12.51,0.528,214583.0,8098605833.0,上涨,64.17501380235035
2026-04-10,392.0,384.38,396.53,370.0,-3.5,6.12,6.66,1.7485714285714287,248833.0,9500278889.0,下跌,61.428346084076026
2026-04-10,392.0,384.38,396.53,370.0,-3.5,6.12,6.66,1.7485714285714287,248833.0,9500278889.0,下跌,61.428346084076026
2026-04-13,372.0,369.18,375.88,360.0,-3.95,5.67,4.13,1.4354430379746834,230442.0,8425001819.0,下跌,58.43126429529144
2026-04-13,372.0,369.18,375.88,360.0,-3.95,5.67,4.13,1.4354430379746834,230442.0,8425001819.0,下跌,58.43126429529144
2026-04-14,369.99,364.5,376.76,360.01,-1.27,4.3,4.54,3.385826771653543,174594.0,6413161413.0,下跌,57.50847858663932
2026-04-14,369.99,364.5,376.76,360.01,-1.27,4.3,4.54,3.385826771653543,174594.0,6413161413.0,下跌,57.50847858663932
2026-04-15,360.12,358.61,371.8,352.0,-1.62,4.21,5.43,2.5987654320987654,170899.0,6192221276.0,下跌,56.3471093934853
2026-04-15,360.12,358.61,371.8,352.0,-1.62,4.21,5.43,2.5987654320987654,170899.0,6192221276.0,下跌,56.3471093934853
2026-04-16,350.0,368.52,373.05,346.0,2.76,4.45,7.54,1.6123188405797104,180799.0,6539563617.0,上涨,58.30112784919945
2026-04-16,350.0,368.52,373.05,346.0,2.76,4.45,7.54,1.6123188405797104,180799.0,6539563617.0,上涨,58.30112784919945
2026-04-17,367.44,365.89,372.64,360.35,-0.71,3.75,3.33,5.281690140845071,152231.0,5564071058.0,下跌,57.782553829166325
2026-04-17,367.44,365.89,372.64,360.35,-0.71,3.75,3.33,5.281690140845071,152231.0,5564071058.0,下跌,57.782553829166325
2026-04-20,374.23,385.0,401.98,374.23,5.22,5.17,7.58,0.9904214559386973,210116.0,8151820599.0,上涨,61.55059547282909
2026-04-20,374.23,385.0,401.98,374.23,5.22,5.17,7.58,0.9904214559386973,210116.0,8151820599.0,上涨,61.55059547282909
2026-04-21,377.3,381.58,386.66,360.52,-0.89,3.8,6.79,4.269662921348314,154608.0,5790020755.0,下跌,60.87625207035256
2026-04-21,377.3,381.58,386.66,360.52,-0.89,3.8,6.79,4.269662921348314,154608.0,5790020755.0,下跌,60.87625207035256
2026-04-22,382.29,412.0,417.96,382.29,7.97,4.99,9.35,0.6260978670012548,202629.0,8180956317.0,上涨,66.87435917659121
2026-04-22,382.29,412.0,417.96,382.29,7.97,4.99,9.35,0.6260978670012548,202629.0,8180956317.0,上涨,66.87435917659121
2026-04-23,411.2,385.02,422.88,381.5,-6.55,5.25,10.04,0.8015267175572519,213286.0,8530146002.0,下跌,61.55453900149853
2026-04-23,411.2,385.02,422.88,381.5,-6.55,5.25,10.04,0.8015267175572519,213286.0,8530146002.0,下跌,61.55453900149853
2026-04-24,378.39,368.16,385.0,364.35,-4.38,4.04,5.36,0.9223744292237444,164065.0,6118799352.0,下跌,58.23014433314931
2026-04-24,378.39,368.16,385.0,364.35,-4.38,4.04,5.36,0.9223744292237444,164065.0,6118799352.0,下跌,58.23014433314931
2026-04-27,378.0,377.5,394.0,374.09,2.54,4.32,5.41,1.7007874015748032,175410.0,6726492688.0,上涨,60.071772221784045
2026-04-27,378.0,377.5,394.0,374.09,2.54,4.32,5.41,1.7007874015748032,175410.0,6726492688.0,上涨,60.071772221784045
2026-04-28,370.51,373.49,381.16,368.0,-1.06,2.76,3.49,2.6037735849056602,112319.0,4196142921.0,下跌,59.28109472355864
2026-04-28,370.51,373.49,381.16,368.0,-1.06,2.76,3.49,2.6037735849056602,112319.0,4196142921.0,下跌,59.28109472355864
2026-04-29,365.0,370.52,375.99,358.1,-0.8,3.03,4.79,3.7874999999999996,122974.0,4518087120.0,下跌,58.6954807161448
2026-04-29,365.0,370.52,375.99,358.1,-0.8,3.03,4.79,3.7874999999999996,122974.0,4518087120.0,下跌,58.6954807161448
2026-04-30,359.1,353.9,365.0,336.99,-4.49,5.11,7.56,1.1380846325167038,207769.0,7244593592.0,下跌,55.418408391829
2026-04-30,359.1,353.9,365.0,336.99,-4.49,5.11,7.56,1.1380846325167038,207769.0,7244593592.0,下跌,55.418408391829
2026-05-06,362.0,361.05,370.0,353.5,2.02,4.28,4.66,2.118811881188119,173789.0,6286263257.0,上涨,56.82821989115862
2026-05-06,362.0,361.05,370.0,353.5,2.02,4.28,4.66,2.118811881188119,173789.0,6286263257.0,上涨,56.82821989115862
2026-05-07,380.11,389.2,392.0,368.18,7.8,4.97,6.6,0.6371794871794871,202035.0,7725768833.0,上涨,62.37873649341431
2026-05-07,380.11,389.2,392.0,368.18,7.8,4.97,6.6,0.6371794871794871,202035.0,7725768833.0,上涨,62.37873649341431
2026-05-08,373.38,397.23,405.0,373.0,2.06,4.79,8.22,2.325242718446602,194562.0,7575673697.0,上涨,63.96206325419986
2026-05-08,373.38,397.23,405.0,373.0,2.06,4.79,8.22,2.325242718446602,194562.0,7575673697.0,上涨,63.96206325419986
2026-05-11,404.4,400.31,404.99,385.0,0.78,4.77,5.03,6.115384615384615,193999.0,7699948538.0,上涨,64.56936666929569
2026-05-11,404.4,400.31,404.99,385.0,0.78,4.77,5.03,6.115384615384615,193999.0,7699948538.0,上涨,64.56936666929569
2026-05-12,406.05,411.46,430.0,406.0,2.79,4.4,6.0,1.5770609318996416,178592.0,7451922398.0,上涨,66.76788390251598
2026-05-12,406.05,411.46,430.0,406.0,2.79,4.4,6.0,1.5770609318996416,178592.0,7451922398.0,上涨,66.76788390251598
2026-05-13,393.0,406.96,412.98,393.0,-1.09,3.41,4.86,3.128440366972477,138534.0,5614482467.0,下跌,65.88058995188895
2026-05-13,393.0,406.96,412.98,393.0,-1.09,3.41,4.86,3.128440366972477,138534.0,5614482467.0,下跌,65.88058995188895
2026-05-14,410.82,404.7,419.68,398.72,-0.56,3.5,5.15,6.249999999999999,142031.0,5803734204.0,下跌,65.43497121224073
2026-05-14,410.82,404.7,419.68,398.72,-0.56,3.5,5.15,6.249999999999999,142031.0,5803734204.0,下跌,65.43497121224073
2026-05-15,400.01,374.45,404.7,366.66,-7.47,3.82,9.4,0.5113788487282463,155276.0,5918609602.0,下跌,59.47038409969241
2026-05-15,400.01,374.45,404.7,366.66,-7.47,3.82,9.4,0.5113788487282463,155276.0,5918609602.0,下跌,59.47038409969241
2026-05-18,368.0,399.48,401.99,367.5,6.68,4.07,9.21,0.6092814371257486,165299.0,6488808575.0,上涨,64.40571022951337
2026-05-18,368.0,399.48,401.99,367.5,6.68,4.07,9.21,0.6092814371257486,165299.0,6488808575.0,上涨,64.40571022951337
2026-05-19,395.49,397.9,398.98,376.99,-0.4,3.06,5.5,7.6499999999999995,124501.0,4850579365.0,下跌,64.09417146462654
2026-05-19,395.49,397.9,398.98,376.99,-0.4,3.06,5.5,7.6499999999999995,124501.0,4850579365.0,下跌,64.09417146462654
2026-05-21,397.95,375.8,402.03,374.0,-5.57,3.38,7.04,0.6068222621184919,137435.0,5323180020.0,下跌,59.736572284880516
2026-05-21,397.95,375.8,402.03,374.0,-5.57,3.38,7.04,0.6068222621184919,137435.0,5323180020.0,下跌,59.736572284880516
2026-05-22,380.0,388.66,389.98,375.86,3.42,2.48,3.76,0.7251461988304093,100802.0,3872286920.0,上涨,62.27226121933908
2026-05-22,380.0,388.66,389.98,375.86,3.42,2.48,3.76,0.7251461988304093,100802.0,3872286920.0,上涨,62.27226121933908
2026-05-25,388.66,386.03,389.88,378.05,-0.68,2.67,3.04,3.926470588235294,108557.0,4154673434.0,下跌,61.75368719930593
2026-05-25,388.66,386.03,389.88,378.05,-0.68,2.67,3.04,3.926470588235294,108557.0,4154673434.0,下跌,61.75368719930593
2026-05-26,384.0,363.93,384.99,358.48,-5.72,3.69,6.87,0.6451048951048951,149897.0,5477698884.0,下跌,57.39608801955991
2026-05-26,384.0,363.93,384.99,358.48,-5.72,3.69,6.87,0.6451048951048951,149897.0,5477698884.0,下跌,57.39608801955991
2026-05-27,362.99,366.1,375.0,360.07,0.6,2.82,4.1,4.7,114707.0,4209160458.0,上涨,57.8239608801956
2026-05-27,362.99,366.1,375.0,360.07,0.6,2.82,4.1,4.7,114707.0,4209160458.0,上涨,57.8239608801956
2026-05-28,360.66,370.55,373.0,351.37,1.22,2.87,5.91,2.3524590163934427,116444.0,4228194963.0,上涨,58.701396009149
2026-05-28,360.66,370.55,373.0,351.37,1.22,2.87,5.91,2.3524590163934427,116444.0,4228194963.0,上涨,58.701396009149
2026-05-29,369.97,402.81,407.0,365.0,8.71,6.23,11.33,0.7152698048220436,253337.0,9891327972.0,上涨,65.06230775297738
2026-05-29,369.97,402.81,407.0,365.0,8.71,6.23,11.33,0.7152698048220436,253337.0,9891327972.0,上涨,65.06230775297738
2026-06-01,399.99,371.58,399.99,367.0,-7.75,4.51,8.19,0.5819354838709677,183223.0,6984984727.0,下跌,58.90448773562584
2026-06-01,399.99,371.58,399.99,367.0,-7.75,4.51,8.19,0.5819354838709677,183223.0,6984984727.0,下跌,58.90448773562584
2026-06-02,373.11,408.74,408.74,368.58,10.0,4.86,10.81,0.48600000000000004,197541.0,7838952148.0,上涨,66.2315640034703
2026-06-02,373.11,408.74,408.74,368.58,10.0,4.86,10.81,0.48600000000000004,197541.0,7838952148.0,上涨,66.2315640034703
2026-06-03,423.0,444.99,449.61,420.99,8.87,5.21,7.0,0.5873731679819617,211772.0,9383791868.0,上涨,73.37920971685465
2026-06-03,423.0,444.99,449.61,420.99,8.87,5.21,7.0,0.5873731679819617,211772.0,9383791868.0,上涨,73.37920971685465
2026-06-04,434.9,455.89,469.99,433.0,2.45,4.69,8.31,1.9142857142857144,190685.0,8763817198.0,上涨,75.52843284170675
2026-06-04,434.9,455.89,469.99,433.0,2.45,4.69,8.31,1.9142857142857144,190685.0,8763817198.0,上涨,75.52843284170675
2026-06-05,455.95,441.67,487.1,436.01,-3.12,5.0,11.21,1.6025641025641024,203175.0,9412681118.0,下跌,72.72458395772539
2026-06-05,455.95,441.67,487.1,436.01,-3.12,5.0,11.21,1.6025641025641024,203175.0,9412681118.0,下跌,72.72458395772539
2026-06-08,406.0,440.3,462.3,406.0,-0.31,4.65,12.75,15.000000000000002,189114.0,8228761082.0,下跌,72.45445224386783
2026-06-08,406.0,440.3,462.3,406.0,-0.31,4.65,12.75,15.000000000000002,189114.0,8228761082.0,下跌,72.45445224386783
2026-06-09,454.0,484.33,484.33,447.1,10.0,4.26,8.46,0.426,173082.0,8097716960.0,上涨,81.13613060966955
2026-06-09,454.0,484.33,484.33,447.1,10.0,4.26,8.46,0.426,173082.0,8097716960.0,上涨,81.13613060966955
2026-06-10,482.0,452.69,495.0,445.0,-6.53,4.43,10.32,0.678407350689127,179845.0,8371310562.0,下跌,74.89746825459423
2026-06-10,482.0,452.69,495.0,445.0,-6.53,4.43,10.32,0.678407350689127,179845.0,8371310562.0,下跌,74.89746825459423
2026-06-11,443.68,442.51,459.96,431.1,-2.25,2.87,6.38,1.2755555555555556,116596.0,5163895556.0,下跌,72.89021216184241
2026-06-11,443.68,442.51,459.96,431.1,-2.25,2.87,6.38,1.2755555555555556,116596.0,5163895556.0,下跌,72.89021216184241
2026-06-12,456.51,436.5,462.46,432.51,-1.36,3.67,6.77,2.6985294117647056,149071.0,6630991955.0,下跌,71.70518179667165
2026-06-12,456.51,436.5,462.46,432.51,-1.36,3.67,6.77,2.6985294117647056,149071.0,6630991955.0,下跌,71.70518179667165
2026-06-15,440.0,450.3,452.88,421.01,3.16,3.6,7.3,1.139240506329114,146375.0,6454327333.0,上涨,74.42621657859453
2026-06-15,440.0,450.3,452.88,421.01,3.16,3.6,7.3,1.139240506329114,146375.0,6454327333.0,上涨,74.42621657859453
2026-06-16,450.31,464.1,474.99,447.0,3.06,3.69,6.22,1.2058823529411764,150030.0,6973395676.0,上涨,77.1472513605174
2026-06-16,450.31,464.1,474.99,447.0,3.06,3.69,6.22,1.2058823529411764,150030.0,6973395676.0,上涨,77.1472513605174
2026-06-17,452.01,460.5,464.69,445.38,-0.78,3.29,4.16,4.217948717948718,133681.0,6095028482.0,下跌,76.43741620001578
2026-06-17,452.01,460.5,464.69,445.38,-0.78,3.29,4.16,4.217948717948718,133681.0,6095028482.0,下跌,76.43741620001578
2026-06-18,455.0,471.55,482.58,454.98,2.4,3.91,5.99,1.6291666666666669,158951.0,7461804586.0,上涨,78.6162157898888
2026-06-18,455.0,471.55,482.58,454.98,2.4,3.91,5.99,1.6291666666666669,158951.0,7461804586.0,上涨,78.6162157898888
2026-06-22,494.78,518.71,518.71,490.1,10.0,2.08,6.07,0.20800000000000002,84661.0,4335875886.0,上涨,87.91505639245997
2026-06-22,494.78,518.71,518.71,490.1,10.0,2.08,6.07,0.20800000000000002,84661.0,4335875886.0,上涨,87.91505639245997
2026-06-23,555.0,570.58,570.58,539.46,10.0,5.67,6.0,0.567,230562.0,12928875317.0,上涨,98.14259799668744
2026-06-23,555.0,570.58,570.58,539.46,10.0,5.67,6.0,0.567,230562.0,12928875317.0,上涨,98.14259799668744
2026-06-24,558.2,580.0,594.0,553.18,1.65,4.66,7.15,2.8242424242424247,189302.0,10782440767.0,上涨,100.0
2026-06-24,558.2,580.0,594.0,553.18,1.65,4.66,7.15,2.8242424242424247,189302.0,10782440767.0,上涨,100.0
2026-06-25,598.0,575.0,600.0,565.0,-0.86,4.43,6.03,5.151162790697674,180120.0,10446669334.0,下跌,99.01411783263664
2026-06-25,598.0,575.0,600.0,565.0,-0.86,4.43,6.03,5.151162790697674,180120.0,10446669334.0,下跌,99.01411783263664
2026-06-26,565.07,543.0,582.0,533.0,-5.57,3.84,8.52,0.689407540394973,155835.0,8604797386.0,下跌,92.70447196151116
2026-06-26,565.07,543.0,582.0,533.0,-5.57,3.84,8.52,0.689407540394973,155835.0,8604797386.0,下跌,92.70447196151116
2026-06-29,543.0,527.1,549.19,490.0,-2.93,3.5,10.9,1.1945392491467577,142109.0,7409155682.0,下跌,89.56936666929569
2026-06-29,543.0,527.1,549.19,490.0,-2.93,3.5,10.9,1.1945392491467577,142109.0,7409155682.0,下跌,89.56936666929569
2026-06-30,540.0,545.9,549.9,522.69,3.57,3.0,5.16,0.8403361344537815,121728.0,6582570769.0,上涨,93.2762836185819
2026-06-30,540.0,545.9,549.9,522.69,3.57,3.0,5.16,0.8403361344537815,121728.0,6582570769.0,上涨,93.2762836185819
2026-07-01,535.0,508.51,542.87,500.1,-6.85,3.32,7.83,0.4846715328467153,135034.0,7040185121.0,下跌,85.90385677103872
2026-07-01,535.0,508.51,542.87,500.1,-6.85,3.32,7.83,0.4846715328467153,135034.0,7040185121.0,下跌,85.90385677103872
2026-07-02,480.01,464.37,495.5,460.99,-8.68,2.91,6.79,0.3352534562211982,118198.0,5621137861.0,下跌,77.20048899755501
2026-07-02,480.01,464.37,495.5,460.99,-8.68,2.91,6.79,0.3352534562211982,118198.0,5621137861.0,下跌,77.20048899755501
2026-07-03,460.0,475.08,492.0,455.0,2.31,3.07,7.97,1.329004329004329,124671.0,5929147482.0,上涨,79.31224860004733
2026-07-03,460.0,475.08,492.0,455.0,2.31,3.07,7.97,1.329004329004329,124671.0,5929147482.0,上涨,79.31224860004733
2026-07-06,489.0,441.94,489.0,429.0,-6.98,3.36,12.63,0.48137535816618904,136577.0,6136207973.0,下跌,72.777821594763
2026-07-06,489.0,441.94,489.0,429.0,-6.98,3.36,12.63,0.48137535816618904,136577.0,6136207973.0,下跌,72.777821594763
2026-07-07,435.0,429.16,448.56,418.28,-2.89,3.09,6.85,1.069204152249135,125729.0,5428316253.0,下跌,70.25790677498227
2026-07-07,435.0,429.16,448.56,418.28,-2.89,3.09,6.85,1.069204152249135,125729.0,5428316253.0,下跌,70.25790677498227
2026-07-08,434.31,410.0,439.16,407.68,-4.46,2.55,7.34,0.5717488789237668,103749.0,4350655903.0,下跌,66.48000630964587
2026-07-08,434.31,410.0,439.16,407.68,-4.46,2.55,7.34,0.5717488789237668,103749.0,4350655903.0,下跌,66.48000630964587
2026-07-09,418.8,441.26,441.95,400.43,7.62,3.94,10.13,0.5170603674540682,160193.0,6769424559.0,上涨,72.64374162000158
2026-07-09,418.8,441.26,441.95,400.43,7.62,3.94,10.13,0.5170603674540682,160193.0,6769424559.0,上涨,72.64374162000158
2026-07-10,441.26,415.03,466.98,414.93,-5.94,4.5,11.8,0.7575757575757576,182715.0,8114342660.0,下跌,67.47180377001341
2026-07-10,441.26,415.03,466.98,414.93,-5.94,4.5,11.8,0.7575757575757576,182715.0,8114342660.0,下跌,67.47180377001341
2026-07-13,405.6,381.87,413.02,378.37,-7.99,3.45,8.35,0.43178973717146435,140370.0,5516394625.0,下跌,60.93343323605962
2026-07-13,405.6,381.87,413.02,378.37,-7.99,3.45,8.35,0.43178973717146435,140370.0,5516394625.0,下跌,60.93343323605962
2026-07-14,381.86,400.18,402.97,371.01,4.79,3.28,8.37,0.6847599164926931,133425.0,5183496756.0,上涨,64.54373373294425
2026-07-14,381.86,400.18,402.97,371.01,4.79,3.28,8.37,0.6847599164926931,133425.0,5183496756.0,上涨,64.54373373294425
2026-07-15,440.2,425.45,440.2,421.02,6.31,5.95,4.79,0.9429477020602219,241586.0,10494956933.0,上涨,69.52638220679866
2026-07-15,440.2,425.45,440.2,421.02,6.31,5.95,4.79,0.9429477020602219,241586.0,10494956933.0,上涨,69.52638220679866
2026-07-16,391.2,401.74,413.08,384.0,-5.57,4.15,6.84,0.7450628366247756,168508.0,6751771663.0,下跌,64.8513289691616
2026-07-16,391.2,401.74,413.08,384.0,-5.57,4.15,6.84,0.7450628366247756,168508.0,6751771663.0,下跌,64.8513289691616
2026-07-17,385.0,361.57,394.35,361.57,-10.0,2.31,8.16,0.231,93777.0,3481665014.0,下跌,56.9307516365644
2026-07-17,385.0,361.57,394.35,361.57,-10.0,2.31,8.16,0.231,93777.0,3481665014.0,下跌,56.9307516365644
