code,date,direction,shares,price,commission,stamp_tax,pnl
000786.SZ,2023-04-28,buy,109400,26.547,726.05,0.0,0.0
002736.SZ,2023-04-28,buy,308400,9.419,726.24,0.0,0.0
300285.SZ,2023-05-04,buy,97300,29.93,728.04,0.0,0.0
002294.SZ,2023-05-04,buy,77300,36.937,713.81,0.0,0.0
600323.SH,2023-05-31,sell,144400,19.261,695.31,2781.25,-126125.59
000786.SZ,2023-05-31,sell,109400,22.707,621.04,2484.18,-423119.17
002736.SZ,2023-05-31,sell,308400,9.201,709.38,2837.52,-70969.31
600733.SH,2023-05-31,buy,5200,5.616,7.3,0.0,0.0
688561.SH,2023-05-31,buy,400,59.479,5.95,0.0,0.0
601021.SH,2023-05-31,buy,500,57.858,7.23,0.0,0.0
300285.SZ,2023-06-01,sell,97300,27.123,659.76,2639.05,-276424.78
002294.SZ,2023-06-01,sell,77300,35.005,676.47,2705.88,-152721.32
300363.SZ,2023-06-01,buy,84900,31.732,673.51,0.0,0.0
002396.SZ,2023-06-01,buy,127200,21.201,674.2,0.0,0.0
600733.SH,2023-06-30,sell,5200,5.375,6.99,27.95,-1288.08
688561.SH,2023-06-30,sell,400,51.758,5.18,20.7,-3114.37
601021.SH,2023-06-30,sell,500,57.413,7.18,28.71,-258.52
300119.SZ,2023-06-30,buy,151100,17.818,673.07,0.0,0.0
300751.SZ,2023-06-30,buy,15800,169.549,669.72,0.0,0.0
002567.SZ,2023-06-30,buy,400200,6.657,666.0,0.0,0.0
300363.SZ,2023-07-03,sell,84900,29.57,627.63,2510.53,-186632.53
002396.SZ,2023-07-03,sell,127200,22.228,706.84,2827.37,127045.49
300482.SZ,2023-07-03,buy,900,26.817,6.03,0.0,0.0
688180.SH,2023-07-03,buy,600,38.999,5.85,0.0,0.0
300119.SZ,2023-07-28,sell,151100,18.881,713.23,2852.93,157098.46
300751.SZ,2023-07-28,sell,15800,184.116,727.26,2909.03,226511.57
002567.SZ,2023-07-28,sell,400200,7.023,702.65,2810.59,143088.02
002294.SZ,2023-07-28,buy,82800,33.674,697.04,0.0,0.0
600323.SH,2023-07-28,buy,148500,18.789,697.53,0.0,0.0
000883.SZ,2023-07-28,buy,608700,4.585,697.66,0.0,0.0
300482.SZ,2023-07-31,sell,900,26.963,6.07,24.27,101.26
688180.SH,2023-07-31,sell,600,40.659,6.1,24.4,965.71
002690.SZ,2023-07-31,buy,104700,26.406,691.19,0.0,0.0
688561.SH,2023-07-31,buy,54300,50.751,688.94,0.0,0.0
002294.SZ,2023-08-18,sell,82800,27.812,575.71,2302.85,-488209.1
600323.SH,2023-08-18,sell,148500,18.921,702.44,2809.78,16132.84
000883.SZ,2023-08-18,sell,608700,4.446,676.5,2706.01,-88010.07
002690.SZ,2023-08-18,sell,104700,23.916,626.0,2504.01,-263866.52
688561.SH,2023-08-18,sell,54300,49.271,668.85,2675.4,-83709.33
300119.SZ,2023-08-29,buy,137800,18.899,651.07,0.0,0.0
688536.SH,2023-08-29,buy,14800,175.095,647.85,0.0,0.0
002294.SZ,2023-08-29,buy,93100,27.968,650.95,0.0,0.0
300529.SZ,2023-08-29,buy,121400,21.441,650.75,0.0,0.0
300037.SZ,2023-08-29,buy,52200,49.369,644.27,0.0,0.0
300119.SZ,2023-09-26,sell,137800,18.282,629.8,2519.22,-88196.43
688536.SH,2023-09-26,sell,14800,185.524,686.44,2745.76,150922.48
002294.SZ,2023-09-26,sell,93100,29.061,676.39,2705.57,98373.54
300529.SZ,2023-09-26,sell,121400,22.428,680.68,2722.7,116312.8
300037.SZ,2023-09-26,sell,52200,43.736,570.76,2283.03,-296901.61
002439.SZ,2023-09-26,buy,900,28.018,6.3,0.0,0.0
300751.SZ,2023-09-26,buy,200,124.144,6.21,0.0,0.0
300661.SZ,2023-09-26,buy,300,78.108,5.86,0.0,0.0
300119.SZ,2023-09-27,buy,139900,18.579,649.79,0.0,0.0
300482.SZ,2023-09-27,buy,102100,25.465,650.01,0.0,0.0
002439.SZ,2023-10-19,sell,900,25.115,5.65,22.6,-2641.07
300751.SZ,2023-10-19,sell,200,122.537,6.13,24.51,-351.97
300661.SZ,2023-10-19,sell,300,80.969,6.07,24.29,827.91
300119.SZ,2023-10-19,sell,139900,16.513,577.56,2310.23,-291793.88
300482.SZ,2023-10-19,sell,102100,24.755,631.88,2527.51,-75672.85
600323.SH,2023-10-26,buy,143500,17.598,631.31,0.0,0.0
688009.SH,2023-10-26,buy,519100,4.865,631.34,0.0,0.0
601021.SH,2023-10-26,buy,49800,50.661,630.72,0.0,0.0
002567.SZ,2023-10-26,buy,385800,6.547,631.41,0.0,0.0
300119.SZ,2023-10-27,buy,146600,16.827,616.7,0.0,0.0
600323.SH,2023-11-23,sell,143500,17.363,622.88,2491.54,-36831.18
688009.SH,2023-11-23,sell,519100,4.595,596.37,2385.47,-142858.53
601021.SH,2023-11-23,sell,49800,53.137,661.55,2646.21,120006.99
002567.SZ,2023-11-23,sell,385800,6.673,643.64,2574.57,45693.52
002294.SZ,2023-11-23,buy,1400,32.713,11.45,0.0,0.0
300482.SZ,2023-11-23,buy,1500,29.99,11.25,0.0,0.0
002567.SZ,2023-11-23,buy,6900,6.687,11.53,0.0,0.0
300070.SZ,2023-11-23,buy,8900,5.185,11.54,0.0,0.0
300119.SZ,2023-11-24,sell,146600,17.333,635.24,2540.97,70979.94
002690.SZ,2023-11-24,buy,130600,19.419,634.04,0.0,0.0
002294.SZ,2023-12-20,sell,1400,31.528,11.03,44.14,-1713.11
300482.SZ,2023-12-20,sell,1500,30.32,11.37,45.48,437.69
002567.SZ,2023-12-20,sell,6900,7.133,12.3,49.22,3017.12
300070.SZ,2023-12-20,sell,8900,4.915,10.94,43.74,-2458.57
002690.SZ,2023-12-20,sell,130600,18.022,588.42,2353.67,-185447.75
600323.SH,2023-12-21,buy,145200,17.207,624.62,0.0,0.0
300751.SZ,2023-12-21,buy,24000,104.074,624.44,0.0,0.0
600323.SH,2023-12-22,sell,145200,17.283,627.36,2509.45,7827.24
300751.SZ,2023-12-22,sell,24000,105.534,633.21,2532.82,31883.33
600233.SH,2023-12-25,buy,206800,12.122,626.71,0.0,0.0
000301.SZ,2023-12-25,buy,278200,9.009,626.58,0.0,0.0
601021.SH,2023-12-25,buy,49500,50.581,625.93,0.0,0.0
000768.SZ,2023-12-25,buy,111300,22.522,626.69,0.0,0.0
600233.SH,2023-12-26,sell,206800,11.978,619.26,2477.05,-32896.2
000301.SZ,2023-12-26,sell,278200,9.351,650.34,2601.35,91792.56
601021.SH,2023-12-26,sell,49500,50.12,620.23,2480.93,-25905.81
000768.SZ,2023-12-26,sell,111300,22.238,618.77,2475.06,-34787.61
002690.SZ,2023-12-27,buy,136100,18.408,626.35,0.0,0.0
688009.SH,2023-12-27,buy,579500,4.324,626.49,0.0,0.0
300119.SZ,2023-12-28,buy,154000,16.436,632.8,0.0,0.0
688561.SH,2023-12-28,buy,63200,40.03,632.47,0.0,0.0
300285.SZ,2023-12-28,buy,103700,23.293,603.88,0.0,0.0
002690.SZ,2024-01-08,sell,136100,18.012,612.86,2451.43,-57017.05
688009.SH,2024-01-08,sell,579500,4.236,613.66,2454.62,-54388.8
300119.SZ,2024-01-08,sell,154000,15.085,580.77,2323.07,-211037.92
688561.SH,2024-01-08,sell,63200,35.085,554.34,2217.36,-315302.66
300285.SZ,2024-01-08,sell,103700,20.569,533.26,2133.05,-285130.59
002508.SZ,2024-01-11,buy,107300,21.622,580.0,0.0,0.0
300070.SZ,2024-01-12,buy,464400,5.005,581.08,0.0,0.0
300482.SZ,2024-01-15,buy,77400,29.83,577.21,0.0,0.0
688396.SH,2024-01-15,buy,55600,41.511,577.01,0.0,0.0
002405.SZ,2024-01-15,buy,274300,8.398,575.92,0.0,0.0
002508.SZ,2024-01-17,sell,107300,21.159,567.59,2270.34,-52494.22
300070.SZ,2024-01-17,sell,464400,4.805,557.88,2231.53,-95581.18
300482.SZ,2024-01-17,sell,77400,28.751,556.34,2225.34,-86263.77
688396.SH,2024-01-17,sell,55600,40.569,563.91,2255.66,-55199.22
002405.SZ,2024-01-17,sell,274300,7.802,535.04,2140.14,-166212.84
002690.SZ,2024-01-25,buy,130000,17.137,556.96,0.0,0.0
002396.SZ,2024-01-25,buy,138200,16.116,556.81,0.0,0.0
300285.SZ,2024-01-25,buy,113000,19.71,556.8,0.0,0.0
300253.SZ,2024-01-25,buy,366800,6.076,557.18,0.0,0.0
002439.SZ,2024-01-25,buy,103500,21.221,549.1,0.0,0.0
002690.SZ,2024-01-29,sell,130000,16.474,535.39,2141.56,-88946.25
002396.SZ,2024-01-29,sell,138200,15.504,535.68,2142.72,-87204.28
300285.SZ,2024-01-29,sell,113000,19.101,539.6,2158.4,-71493.53
300253.SZ,2024-01-29,sell,366800,5.894,540.49,2161.96,-69449.04
002439.SZ,2024-01-29,sell,103500,20.08,519.57,2078.27,-120722.39
002690.SZ,2024-02-06,buy,120800,17.718,535.07,0.0,0.0
600323.SH,2024-02-06,buy,135600,15.786,535.14,0.0,0.0
300253.SZ,2024-02-06,buy,351100,6.096,535.08,0.0,0.0
688396.SH,2024-02-06,buy,54200,39.439,534.4,0.0,0.0
300661.SZ,2024-02-06,buy,31500,66.917,526.97,0.0,0.0
002690.SZ,2024-03-13,sell,120800,19.79,597.66,2390.65,247368.47
600323.SH,2024-03-13,sell,135600,16.094,545.58,2182.33,39053.16
300253.SZ,2024-03-13,sell,351100,7.203,632.22,2528.9,385401.25
688396.SH,2024-03-13,sell,54200,41.838,566.91,2267.63,127176.09
300661.SZ,2024-03-13,sell,31500,72.218,568.71,2274.86,164133.52
300482.SZ,2024-03-13,buy,800,27.217,5.44,0.0,0.0
002063.SZ,2024-03-13,buy,3900,5.716,5.57,0.0,0.0
688561.SH,2024-03-13,buy,600,36.346,5.45,0.0,0.0
300133.SZ,2024-03-13,buy,3800,5.866,5.57,0.0,0.0
002439.SZ,2024-03-13,buy,1000,22.462,5.62,0.0,0.0
300482.SZ,2024-03-27,sell,800,23.976,4.8,19.18,-2616.93
002063.SZ,2024-03-27,sell,3900,5.155,5.03,20.1,-2212.52
688561.SH,2024-03-27,sell,600,30.629,4.59,18.38,-3453.15
300133.SZ,2024-03-27,sell,3800,9.271,8.81,35.23,12894.43
002439.SZ,2024-03-27,sell,1000,19.73,4.93,19.73,-2756.85
002294.SZ,2024-03-28,buy,80700,28.899,583.03,0.0,0.0
688009.SH,2024-03-28,buy,424500,5.495,583.21,0.0,0.0
002567.SZ,2024-03-29,buy,374000,6.276,586.83,0.0,0.0
000301.SZ,2024-03-29,buy,232600,10.09,586.74,0.0,0.0
600233.SH,2024-03-29,buy,146200,15.515,567.09,0.0,0.0
002294.SZ,2024-04-29,sell,80700,31.788,641.33,2565.31,229960.68
688009.SH,2024-04-29,sell,424500,5.445,577.8,2311.21,-24513.04
688561.SH,2024-04-29,buy,700,31.171,5.45,0.0,0.0
002399.SZ,2024-04-29,buy,2500,9.429,5.89,0.0,0.0
002567.SZ,2024-04-30,sell,374000,5.794,541.76,2167.03,-183002.97
000301.SZ,2024-04-30,sell,232600,9.91,576.27,2305.08,-44749.36
600233.SH,2024-04-30,sell,146200,15.864,579.83,2319.33,48069.08
300482.SZ,2024-04-30,buy,84500,27.698,585.11,0.0,0.0
300119.SZ,2024-04-30,buy,142700,16.406,585.3,0.0,0.0
688180.SH,2024-04-30,buy,77600,30.17,585.3,0.0,0.0
688561.SH,2024-05-30,sell,700,26.384,4.62,18.47,-3374.37
002399.SZ,2024-05-30,sell,2500,9.99,6.24,24.98,1370.23
688126.SH,2024-05-30,buy,164200,13.764,565.0,0.0,0.0
688396.SH,2024-05-30,buy,58900,38.348,564.68,0.0,0.0
300482.SZ,2024-05-31,sell,84500,27.862,588.59,2354.35,10952.24
300119.SZ,2024-05-31,sell,142700,15.265,544.57,2178.28,-165639.15
688180.SH,2024-05-31,sell,77600,26.823,520.37,2081.48,-262328.27
300037.SZ,2024-05-31,buy,4000,31.431,31.43,0.0,0.0
600323.SH,2024-05-31,buy,6500,19.76,32.11,0.0,0.0
002405.SZ,2024-05-31,buy,19000,6.737,32.0,0.0,0.0
688126.SH,2024-06-07,sell,164200,13.816,567.15,2268.62,5771.6
688396.SH,2024-06-07,sell,58900,36.973,544.43,2177.71,-83728.48
300037.SZ,2024-06-07,sell,4000,30.43,30.43,121.72,-4159.59
600323.SH,2024-06-07,sell,6500,20.38,33.12,132.47,3863.51
002405.SZ,2024-06-07,sell,19000,6.354,30.18,120.72,-7429.61
688126.SH,2024-06-11,buy,152500,14.655,558.71,0.0,0.0
688180.SH,2024-06-11,buy,74900,29.85,558.94,0.0,0.0
688396.SH,2024-06-11,buy,57900,38.599,558.71,0.0,0.0
688561.SH,2024-06-13,buy,87200,25.896,564.53,0.0,0.0
002690.SZ,2024-06-13,buy,128500,16.967,545.06,0.0,0.0
688126.SH,2024-06-20,sell,152500,14.845,565.97,2263.88,26221.4
688180.SH,2024-06-20,sell,74900,28.651,536.5,2145.98,-92450.13
688396.SH,2024-06-20,sell,57900,39.96,578.42,2313.68,75935.27
688561.SH,2024-06-20,sell,87200,25.315,551.86,2207.44,-53440.81
002690.SZ,2024-06-20,sell,128500,16.114,517.66,2070.63,-112209.07
300285.SZ,2024-06-21,buy,116800,18.859,550.68,0.0,0.0
688536.SH,2024-06-21,buy,19200,114.314,548.71,0.0,0.0
688396.SH,2024-06-21,buy,53700,41.031,550.84,0.0,0.0
300285.SZ,2024-06-24,sell,116800,18.222,532.08,2128.3,-77071.32
688536.SH,2024-06-24,sell,19200,109.211,524.21,2096.85,-100608.64
688396.SH,2024-06-24,sell,53700,40.05,537.67,2150.68,-55372.35
300119.SZ,2024-07-01,buy,153900,14.014,539.19,0.0,0.0
002567.SZ,2024-07-01,buy,378100,5.706,539.33,0.0,0.0
300119.SZ,2024-07-02,sell,153900,13.696,526.96,2107.86,-51530.39
002567.SZ,2024-07-02,sell,378100,5.644,533.53,2134.13,-25864.1
688180.SH,2024-07-09,buy,71000,30.14,534.99,0.0,0.0
688180.SH,2024-07-10,sell,71000,30.02,532.85,2131.42,-11195.63
002399.SZ,2024-07-11,buy,246200,8.689,534.79,0.0,0.0
300119.SZ,2024-07-11,buy,158700,13.473,534.56,0.0,0.0
002396.SZ,2024-07-11,buy,164500,13.003,534.75,0.0,0.0
300363.SZ,2024-07-11,buy,178200,12.002,534.69,0.0,0.0
002294.SZ,2024-07-11,buy,76300,27.598,526.42,0.0,0.0
002399.SZ,2024-07-23,sell,246200,9.62,592.13,2368.54,226421.41
300119.SZ,2024-07-23,sell,158700,12.907,512.09,2048.35,-92444.95
002396.SZ,2024-07-23,sell,164500,12.398,509.85,2039.4,-102137.55
300363.SZ,2024-07-23,sell,178200,11.728,522.49,2089.98,-51391.16
002294.SZ,2024-07-23,sell,76300,28.501,543.67,2174.66,66249.24
300070.SZ,2024-07-26,buy,488800,4.394,536.99,0.0,0.0
002508.SZ,2024-07-26,buy,98900,21.702,536.57,0.0,0.0
002396.SZ,2024-07-30,buy,165800,12.653,524.45,0.0,0.0
002063.SZ,2024-07-30,buy,404500,5.185,524.35,0.0,0.0
000799.SZ,2024-07-30,buy,51300,40.841,523.78,0.0,0.0
300070.SZ,2024-08-22,sell,488800,3.926,479.77,1919.06,-231313.64
002508.SZ,2024-08-22,sell,98900,19.041,470.79,1883.15,-265501.12
002396.SZ,2024-08-22,sell,165800,12.887,534.17,2136.68,36202.62
002063.SZ,2024-08-22,sell,404500,4.875,493.0,1971.99,-127884.25
000799.SZ,2024-08-22,sell,51300,36.194,464.19,1856.74,-240713.56
002399.SZ,2024-08-29,buy,200100,9.9,495.24,0.0,0.0
688561.SH,2024-08-29,buy,89600,22.092,494.86,0.0,0.0
688536.SH,2024-08-29,buy,25600,77.297,494.7,0.0,0.0
300363.SZ,2024-08-29,buy,168400,11.762,495.17,0.0,0.0
000301.SZ,2024-08-29,buy,252100,7.758,488.93,0.0,0.0
002399.SZ,2024-09-30,sell,200100,11.389,569.71,2278.86,295042.3
688561.SH,2024-09-30,sell,89600,31.848,713.4,2853.59,870575.09
688536.SH,2024-09-30,sell,25600,100.859,645.5,2581.99,599955.1
300363.SZ,2024-09-30,sell,168400,16.583,698.16,2792.64,808475.05
000301.SZ,2024-09-30,sell,252100,9.271,584.29,2337.15,378498.3
002399.SZ,2024-09-30,buy,1700,11.411,4.85,0.0,0.0
000301.SZ,2024-09-30,buy,2100,9.289,4.88,0.0,0.0
002063.SZ,2024-09-30,buy,3300,5.826,4.81,0.0,0.0
002007.SZ,2024-09-30,buy,1100,17.928,4.93,0.0,0.0
002567.SZ,2024-09-30,buy,3400,5.776,4.91,0.0,0.0
002399.SZ,2024-11-04,sell,1700,10.949,4.65,18.61,-809.28
000301.SZ,2024-11-04,sell,2100,8.062,4.23,16.93,-2598.6
002063.SZ,2024-11-04,sell,3300,6.054,4.99,19.98,727.82
002007.SZ,2024-11-04,sell,1100,16.713,4.6,18.38,-1359.08
002567.SZ,2024-11-04,sell,3400,5.395,4.59,18.34,-1318.91
300119.SZ,2024-11-04,buy,138000,18.619,642.34,0.0,0.0
300747.SZ,2024-11-04,buy,113300,22.683,642.49,0.0,0.0
002294.SZ,2024-11-04,buy,77100,33.333,642.5,0.0,0.0
688009.SH,2024-11-04,buy,405100,6.346,642.73,0.0,0.0
002690.SZ,2024-11-05,buy,158400,15.846,627.49,0.0,0.0
300119.SZ,2024-11-22,sell,138000,18.382,634.17,2536.66,-35876.83
300747.SZ,2024-11-22,sell,113300,20.3,574.99,2299.95,-272866.58
002294.SZ,2024-11-22,sell,77100,31.698,610.98,2443.94,-129115.73
688009.SH,2024-11-22,sell,405100,6.394,647.51,2590.05,15907.47
002690.SZ,2024-11-22,sell,158400,14.735,583.52,2334.06,-178833.45
002399.SZ,2024-11-29,buy,219900,11.141,612.48,0.0,0.0
300363.SZ,2024-11-29,buy,140100,17.477,612.15,0.0,0.0
688536.SH,2024-11-29,buy,22800,107.027,610.05,0.0,0.0
688180.SH,2024-11-29,buy,78500,31.211,612.52,0.0,0.0
002294.SZ,2024-11-29,buy,69500,34.835,605.25,0.0,0.0
002399.SZ,2024-12-27,sell,219900,10.929,600.83,2403.3,-49638.32
300363.SZ,2024-12-27,sell,140100,16.334,572.09,2288.34,-163108.21
688536.SH,2024-12-27,sell,22800,100.22,571.25,2285.01,-158061.33
688180.SH,2024-12-27,sell,78500,28.162,552.68,2210.7,-242138.92
002294.SZ,2024-12-27,sell,69500,31.658,550.06,2200.25,-223516.37
002396.SZ,2024-12-27,buy,1200,19.99,6.0,0.0,0.0
002353.SZ,2024-12-27,buy,700,35.936,6.29,0.0,0.0
300119.SZ,2024-12-30,buy,121800,18.729,570.29,0.0,0.0
002690.SZ,2024-12-30,buy,149100,15.305,570.5,0.0,0.0
002396.SZ,2024-12-31,sell,1200,18.971,5.69,22.77,-1251.21
002353.SZ,2024-12-31,sell,700,36.953,6.47,25.87,679.64
300119.SZ,2024-12-31,sell,121800,18.352,558.81,2235.23,-48722.38
002690.SZ,2024-12-31,sell,149100,14.805,551.86,2207.45,-77325.72
688561.SH,2025-01-14,buy,90800,24.845,563.98,0.0,0.0
300363.SZ,2025-01-14,buy,146500,15.395,563.86,0.0,0.0
688536.SH,2025-01-14,buy,26100,86.136,562.04,0.0,0.0
300747.SZ,2025-01-14,buy,121600,18.549,563.88,0.0,0.0
300482.SZ,2025-01-14,buy,100600,22.162,557.38,0.0,0.0
688561.SH,2025-02-19,sell,90800,45.944,1042.93,4171.72,1910591.81
300363.SZ,2025-02-19,sell,146500,16.793,615.05,2460.2,201703.91
688536.SH,2025-02-19,sell,26100,114.555,747.47,2989.89,738005.84
300747.SZ,2025-02-19,sell,121600,19.56,594.64,2378.55,120072.64
300482.SZ,2025-02-19,sell,100600,25.275,635.66,2542.63,309945.24
002690.SZ,2025-02-19,buy,1500,15.435,5.79,0.0,0.0
000301.SZ,2025-02-19,buy,2500,9.209,5.76,0.0,0.0
688561.SH,2025-02-19,buy,500,46.036,5.75,0.0,0.0
002399.SZ,2025-02-20,buy,247800,11.752,728.02,0.0,0.0
300363.SZ,2025-02-20,buy,160400,18.148,727.74,0.0,0.0
002690.SZ,2025-03-19,sell,1500,16.074,6.03,24.11,927.6
000301.SZ,2025-03-19,sell,2500,8.871,5.54,22.18,-872.92
688561.SH,2025-03-19,sell,500,36.513,4.56,18.26,-4784.09
002690.SZ,2025-03-19,buy,177400,16.106,714.31,0.0,0.0
688180.SH,2025-03-19,buy,94100,30.35,713.99,0.0,0.0
601021.SH,2025-03-19,buy,54500,52.362,713.44,0.0,0.0
002399.SZ,2025-03-20,sell,247800,11.069,685.72,2742.88,-172631.39
300363.SZ,2025-03-20,sell,160400,17.123,686.63,2746.51,-167886.44
601238.SH,2025-03-20,buy,16800,8.759,36.79,0.0,0.0
002353.SZ,2025-03-21,buy,75800,36.897,699.2,0.0,0.0
601021.SH,2025-04-07,sell,54500,49.251,671.04,2684.16,-172937.95
002690.SZ,2025-04-08,sell,177400,15.984,708.89,2835.56,-25203.22
688180.SH,2025-04-08,sell,94100,27.932,657.1,2628.4,-230845.65
601238.SH,2025-04-08,sell,16800,7.692,32.31,129.23,-18077.9
002353.SZ,2025-04-09,sell,75800,28.731,544.46,2177.83,-621676.28
000301.SZ,2025-04-21,buy,322200,8.158,657.14,0.0,0.0
300285.SZ,2025-04-21,buy,151800,17.317,657.19,0.0,0.0
002396.SZ,2025-04-21,buy,138300,18.999,656.89,0.0,0.0
002317.SZ,2025-04-21,buy,244000,10.771,657.02,0.0,0.0
300003.SZ,2025-04-21,buy,233800,11.071,647.1,0.0,0.0
000301.SZ,2025-05-22,sell,322200,8.921,718.59,2874.37,242219.86
300285.SZ,2025-05-22,sell,151800,16.434,623.65,2494.61,-137271.52
002396.SZ,2025-05-22,sell,138300,19.51,674.57,2698.3,67366.19
002317.SZ,2025-05-22,sell,244000,12.567,766.61,3066.45,434551.98
300003.SZ,2025-05-22,sell,233800,11.169,652.82,2611.27,19592.2
688126.SH,2025-05-22,buy,1300,18.639,6.06,0.0,0.0
300316.SZ,2025-05-22,buy,800,28.829,5.77,0.0,0.0
601238.SH,2025-05-22,buy,3100,8.068,6.25,0.0,0.0
688396.SH,2025-05-27,buy,58000,47.387,687.12,0.0,0.0
688180.SH,2025-05-27,buy,88800,30.971,687.55,0.0,0.0
688126.SH,2025-06-20,sell,1300,17.932,5.83,23.31,-947.68
300316.SZ,2025-06-20,sell,800,25.964,5.19,20.77,-2317.8
601238.SH,2025-06-20,sell,3100,7.423,5.75,23.01,-2029.78
000301.SZ,2025-06-23,buy,336300,8.318,699.36,0.0,0.0
300601.SZ,2025-06-23,buy,184800,15.135,699.24,0.0,0.0
600176.SH,2025-06-23,buy,234600,11.191,656.36,0.0,0.0
688396.SH,2025-06-25,sell,58000,46.833,679.08,2716.32,-35540.16
688180.SH,2025-06-25,sell,88800,34.915,775.11,3100.46,346361.4
300070.SZ,2025-06-25,buy,5800,4.515,6.55,0.0,0.0
300529.SZ,2025-06-25,buy,1200,21.381,6.41,0.0,0.0
000301.SZ,2025-07-21,sell,336300,9.051,760.96,3043.83,242578.68
300601.SZ,2025-07-21,sell,184800,16.324,754.15,3016.61,215871.43
600176.SH,2025-07-21,sell,234600,12.797,750.56,3002.22,373017.17
002690.SZ,2025-07-21,buy,173700,17.177,745.92,0.0,0.0
000301.SZ,2025-07-21,buy,329100,9.069,746.16,0.0,0.0
688396.SH,2025-07-21,buy,62500,47.728,745.74,0.0,0.0
300070.SZ,2025-07-23,sell,5800,4.735,6.87,27.46,1246.02
300529.SZ,2025-07-23,sell,1200,22.567,6.77,27.08,1389.41
002399.SZ,2025-07-23,buy,214900,13.894,746.45,0.0,0.0
600323.SH,2025-07-23,buy,108100,26.987,729.32,0.0,0.0
002690.SZ,2025-08-18,sell,173700,17.433,757.01,3028.03,40576.2
000301.SZ,2025-08-18,sell,329100,8.871,729.87,2919.49,-68791.41
688396.SH,2025-08-18,sell,62500,47.852,747.69,2990.76,4037.8
688009.SH,2025-08-18,buy,5700,5.485,7.82,0.0,0.0
688599.SH,2025-08-18,buy,1900,16.296,7.74,0.0,0.0
300751.SZ,2025-08-18,buy,400,78.589,7.86,0.0,0.0
002399.SZ,2025-08-20,sell,214900,13.317,715.44,2861.75,-127619.62
600323.SH,2025-08-20,sell,108100,26.833,725.17,2900.66,-20253.77
600323.SH,2025-08-20,buy,109600,26.887,736.7,0.0,0.0
000301.SZ,2025-08-20,buy,318100,9.269,737.14,0.0,0.0
688009.SH,2025-09-15,sell,5700,5.355,7.63,30.52,-783.94
688599.SH,2025-09-15,sell,1900,17.093,8.12,32.48,1472.96
300751.SZ,2025-09-15,sell,400,92.687,9.27,37.07,5593.14
688536.SH,2025-09-15,buy,18300,163.363,747.39,0.0,0.0
600233.SH,2025-09-15,buy,153100,19.61,750.56,0.0,0.0
002353.SZ,2025-09-15,buy,56100,49.91,699.99,0.0,0.0
600323.SH,2025-09-17,sell,109600,27.133,743.44,2973.76,23242.21
000301.SZ,2025-09-17,sell,318100,9.85,783.33,3133.33,180861.27
300119.SZ,2025-09-17,buy,1300,22.082,7.18,0.0,0.0
002396.SZ,2025-09-17,buy,900,31.692,7.13,0.0,0.0
688536.SH,2025-10-17,sell,18300,151.948,695.16,2780.65,-212375.8
600233.SH,2025-10-17,sell,153100,16.483,630.91,2523.62,-481758.91
002353.SZ,2025-10-17,sell,56100,49.72,697.33,2789.3,-14124.87
300119.SZ,2025-10-17,sell,1300,21.668,7.04,28.17,-573.09
002396.SZ,2025-10-17,sell,900,26.893,6.05,24.2,-4348.98
600754.SH,2025-10-20,buy,126600,22.452,710.62,0.0,0.0
002317.SZ,2025-10-20,buy,156100,18.218,710.97,0.0,0.0
002399.SZ,2025-10-21,buy,238200,11.952,711.74,0.0,0.0
600323.SH,2025-10-21,buy,99400,28.629,711.42,0.0,0.0
000883.SZ,2025-10-21,buy,579700,4.825,699.24,0.0,0.0
600754.SH,2025-11-17,sell,126600,26.004,823.03,3292.1,445509.84
002317.SZ,2025-11-17,sell,156100,26.493,1033.91,4135.63,1286601.67
000301.SZ,2025-11-17,buy,2700,10.31,6.96,0.0,0.0
300070.SZ,2025-11-17,buy,6100,4.515,6.88,0.0,0.0
002399.SZ,2025-11-18,sell,238200,12.248,729.35,2917.41,66812.8
600323.SH,2025-11-18,sell,99400,30.21,750.71,3002.85,153413.74
000883.SZ,2025-11-18,sell,579700,4.725,684.81,2739.24,-61133.18
300253.SZ,2025-11-18,buy,384100,8.398,806.46,0.0,0.0
000301.SZ,2025-11-20,sell,2700,10.05,6.78,27.13,-736.89
300070.SZ,2025-11-20,sell,6100,4.446,6.78,27.12,-454.55
300253.SZ,2025-11-20,sell,384100,8.042,772.23,3088.91,-140769.75
300529.SZ,2025-11-28,buy,156900,20.35,798.24,0.0,0.0
300482.SZ,2025-11-28,buy,150700,21.181,798.0,0.0,0.0
300747.SZ,2025-11-28,buy,128200,24.905,798.2,0.0,0.0
688561.SH,2025-11-28,buy,85000,37.558,798.1,0.0,0.0
002601.SZ,2025-11-28,buy,171200,18.378,786.59,0.0,0.0
300529.SZ,2025-12-26,sell,156900,20.1,788.42,3153.67,-43237.69
300482.SZ,2025-12-26,sell,150700,19.73,743.34,2973.35,-222368.82
300747.SZ,2025-12-26,sell,128200,26.863,860.96,3443.85,246740.27
688561.SH,2025-12-26,sell,85000,35.864,762.11,3048.45,-147751.26
002601.SZ,2025-12-26,sell,171200,19.211,822.22,3288.88,138397.49
002399.SZ,2025-12-26,buy,2600,12.042,7.83,0.0,0.0
300070.SZ,2025-12-26,buy,7900,3.974,7.85,0.0,0.0
688561.SH,2025-12-26,buy,800,35.936,7.19,0.0,0.0
