code,name,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,screen_ma5,screen_ma20,screen_atr14,screen_pullback_atr,screen_atr_percent,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
001309.SZ,德明利,20260112,09:48:00,234.117,20260113,09:31:00,236.8443,100,SELLBACK,245.648,222.623,17.086429,0.441754,7.281666,5.852925,5.921108,23.68443,237.271537,1.0132208850340412
300475.SZ,香农芯创,20260112,09:53:00,163.9998,20260113,09:31:00,171.66,100,SELLBACK,168.501823,149.225823,12.712143,0.417239,7.708168,5.0,5.0,17.166,738.854,4.503839687704588
300223.SZ,君正股份,20260112,13:20:00,116.9084,20260113,09:31:00,119.0412,100,SELLBACK,120.576,105.474,8.3,0.499518,7.057823,5.0,5.0,11.90412,191.37588,1.6362730680310262
688172.SH,燕东微,20260113,09:42:00,33.8269,20260114,10:00:00,32.5637,100,FORCE_1000,35.514,30.0105,2.432857,0.572989,7.072259,5.0,5.0,3.25637,-139.57637,-4.120104555021268
300136.SZ,信维通信,20260113,09:56:00,72.4062,20260114,09:31:00,77.6035,100,SELLBACK,73.068,52.0235,6.688571,0.427296,8.052699,5.0,5.0,7.76035,501.96965,6.927904720368995
688037.SH,芯源微,20260113,10:24:00,186.047,20260114,10:00:00,185.6012,100,FORCE_1000,191.524,153.1735,14.047857,0.459857,7.352435,5.0,5.0,18.56012,-73.14012,-0.3930214887934786
600105.SH,永鼎股份,20260114,09:42:00,28.9695,20260115,10:00:00,27.3113,100,FORCE_1000,29.121,24.5235,2.352857,0.465817,8.213849,5.0,5.0,2.73113,-178.55113,-6.152798290804459
688629.SH,华丰科技,20260114,09:57:00,101.7308,20260115,09:31:00,112.6908,100,SELLBACK,105.7,94.99,8.227857,0.461846,8.025612,5.0,5.0,11.26908,1074.73092,10.559269724741798
688709.SH,成都华微,20260114,09:57:00,48.1751,20260115,10:00:00,47.5172,100,FORCE_1000,49.875,45.3305,3.542143,0.540351,7.363969,5.0,5.0,4.75172,-80.54172,-1.6701203315286022
688385.SH,复旦微电,20260114,10:00:00,84.9745,20260115,10:00:00,83.7901,100,FORCE_1000,88.754,75.003,6.58,0.418237,7.363309,5.0,5.0,8.37901,-136.81901,-1.609171591717681
300475.SZ,香农芯创,20260114,13:06:00,165.0703,20260115,10:00:00,162.9063,100,FORCE_1000,169.875823,152.006323,13.240714,0.446199,7.991845,5.0,5.0,16.29063,-242.69063,-1.4697806992840978
300058.SZ,蓝色光标,20260116,09:35:00,17.969,20260119,10:00:00,17.2714,100,FORCE_1000,19.728,12.718,2.058571,0.956003,11.187888,5.0,5.0,1.72714,-81.48714,-4.522289805205616
600637.SH,东方明珠,20260119,10:01:00,12.4662,20260120,10:00:00,11.8941,100,FORCE_1000,14.512,11.0965,0.954286,2.129341,7.185886,5.0,5.0,1.18941,-68.39941,-5.4648703280548405
002195.SZ,岩山科技,20260119,10:08:00,9.993,20260120,10:00:00,9.6832,100,FORCE_1000,11.822,8.7055,0.817857,2.707074,7.659273,5.0,5.0,0.96832,-41.94832,-4.176871452753161
002465.SZ,海格通信,20260120,09:36:00,18.6993,20260121,10:00:00,17.4113,100,FORCE_1000,23.088,17.979,1.893571,2.401811,9.790959,5.0,5.0,1.74113,-140.54113,-7.495806776786333
600498.SH,烽火通信,20260120,09:36:00,40.033,20260121,10:00:00,37.0645,100,FORCE_1000,42.619,34.9235,4.009286,0.677427,10.224379,5.0,5.0,3.70645,-310.55645,-7.747834493426139
601106.SH,中国一重,20260120,09:36:00,5.148,20260121,10:00:00,4.9675,100,FORCE_1000,5.806,4.721,0.442143,1.415832,8.602001,5.0,5.0,0.49675,-28.54675,-5.491871873797615
002153.SZ,石基信息,20260121,09:41:00,14.7073,20260122,10:00:00,13.8431,100,FORCE_1000,15.282,12.169,1.042857,0.558082,7.217004,5.0,5.0,1.38431,-97.80431,-6.627520616915018
688568.SH,中科星图,20260121,09:42:00,75.0355,20260122,10:00:00,75.1104,100,FORCE_1000,81.356,64.716,9.343571,0.64729,12.49341,5.0,5.0,7.51104,-10.02104,-0.13346172030551834
688387.SH,信科移动-U,20260121,09:48:00,18.6493,20260122,10:00:00,17.5112,100,FORCE_1000,18.802,14.4025,2.143571,0.313496,12.270014,5.0,5.0,1.75112,-125.56112,-6.714749749990641
300058.SZ,蓝色光标,20260121,09:53:00,17.4308,20260122,10:00:00,18.4808,100,FORCE_1000,18.194,13.9905,2.343571,0.39427,13.188359,5.0,5.0,1.84808,93.15192,5.328813326621207
600637.SH,东方明珠,20260121,09:57:00,11.5704,20260122,10:00:00,11.6642,100,FORCE_1000,13.278,11.3585,1.032143,1.412595,8.844412,5.0,5.0,1.16642,-1.78642,-0.1537313689718082
688615.SH,合合信息,20260121,10:03:00,211.4128,20260122,09:57:00,214.214,100,SELLBACK,224.855714,184.241786,18.37551,0.661517,8.56496,5.28532,5.35535,21.4214,248.05793,1.1730412303192888
300136.SZ,信维通信,20260121,10:08:00,74.8674,20260122,10:00:00,75.0225,100,FORCE_1000,78.21,64.278,7.766429,0.354088,9.523518,5.0,5.0,7.50225,-1.99225,-0.026592620672901086
601106.SH,中国一重,20260122,09:34:00,5.1025,20260123,10:00:00,5.4473,100,FORCE_1000,5.268,4.8145,0.460714,0.516589,9.307359,5.0,5.0,0.54473,23.93527,4.645370208636583
600498.SH,烽火通信,20260122,10:56:00,36.9415,20260123,09:31:00,39.4637,100,SELLBACK,38.915,35.8,4.100714,0.563804,11.236989,5.0,5.0,3.94637,238.27363,6.441307597691362
688568.SH,中科星图,20260122,11:01:00,74.2471,20260123,09:31:00,75.9739,100,SELLBACK,76.86,65.9035,9.367143,0.392009,12.746493,5.0,5.0,7.59739,155.08261,2.0873305956760086
002195.SZ,岩山科技,20260122,11:26:00,9.7922,20260123,10:00:00,9.8231,100,FORCE_1000,10.26,9.136,0.925714,0.725926,9.644866,5.0,5.0,0.98231,-7.89231,-0.8018847412163947
688172.SH,燕东微,20260122,13:59:00,35.1527,20260123,09:31:00,35.5965,100,SELLBACK,36.25,32.723,2.912857,0.387935,7.973877,5.0,5.0,3.55965,30.82035,0.8755109693290571
002131.SZ,利欧股份,20260123,09:34:00,7.934,20260126,09:31:00,8.2376,100,SELLBACK,9.766,7.5525,0.602143,3.663582,7.176911,5.0,5.0,0.82376,19.53624,2.4469238476953907
688361.SH,中科飞测,20260123,09:35:00,192.5962,20260126,09:31:00,195.7061,100,SELLBACK,207.388,178.928,15.401429,0.771227,7.798192,5.0,5.0,19.57061,281.41939,1.460809452768858
002153.SZ,石基信息,20260123,09:36:00,13.997,20260126,10:00:00,13.3233,100,FORCE_1000,14.636,12.513,1.080714,0.653272,7.917321,5.0,5.0,1.33233,-78.70233,-5.602785648181106
301611.SZ,珂玛科技,20260123,09:41:00,128.6643,20260126,09:31:00,134.6977,100,SELLBACK,136.466,110.6125,12.173571,0.634654,9.294222,5.0,5.0,13.46977,579.87023,4.505095626515469
603179.SH,新泉股份,20260123,09:43:00,68.2412,20260126,10:00:00,66.8023,100,FORCE_1000,70.665714,58.926429,5.009184,0.462294,7.266456,5.0,5.0,6.68023,-160.57023,-2.3512579951736097
688037.SH,芯源微,20260123,09:51:00,204.0259,20260126,09:31:00,209.1998,100,SELLBACK,216.614,182.7945,20.206429,0.52508,9.81066,5.100648,5.229995,20.91998,486.139377,2.382138113503565
688331.SH,荣昌生物,20260123,11:18:00,102.2511,20260126,10:00:00,100.2499,100,FORCE_1000,103.734,92.7265,7.445714,0.587452,7.494428,5.0,5.0,10.02499,-220.14499,-2.1519317974098033
688676.SH,金盘科技,20260123,11:18:00,98.8994,20260126,10:00:00,98.3008,100,FORCE_1000,100.592,92.563,7.235714,0.438381,7.387151,5.0,5.0,9.83008,-79.69008,-0.8053619324624504
002131.SZ,利欧股份,20260126,09:35:00,8.2941,20260127,10:00:00,8.066,100,FORCE_1000,9.366,7.7105,0.660714,1.689081,7.893839,5.0,5.0,0.8066,-33.6166,-4.028786807444781
301611.SZ,珂玛科技,20260126,09:39:00,127.4637,20260127,09:47:00,129.2259,100,SELLBACK,136.332,113.3895,12.560714,0.493762,9.082223,5.0,5.0,12.92259,153.29741,1.2022034495116996
688361.SH,中科飞测,20260126,09:43:00,192.3261,20260127,09:35:00,195.107,100,SELLBACK,203.898,180.8155,15.218571,0.58468,7.822447,5.0,5.0,19.5107,248.5793,1.292152715436065
688037.SH,芯源微,20260126,09:51:00,202.4752,20260127,09:32:00,204.7166,100,SELLBACK,215.002,185.894,20.401429,0.406246,9.607273,5.06188,5.117915,20.47166,193.488545,0.9553771768283796
300346.SZ,南大光电,20260126,10:00:00,57.4887,20260127,10:00:00,56.5317,100,FORCE_1000,60.126,53.539,4.640714,0.399938,7.828465,5.0,5.0,5.65317,-111.35317,-1.9352743457881392
688676.SH,金盘科技,20260126,10:05:00,96.138,20260127,10:00:00,93.0734,100,FORCE_1000,100.778,92.9805,7.252857,0.418869,7.383546,5.0,5.0,9.30734,-325.76734,-3.386777352684326
000559.SZ,万向钱潮,20260126,10:30:00,18.8694,20260127,10:00:00,17.901,100,FORCE_1000,19.462,17.763,1.675714,0.389088,8.597816,5.0,5.0,1.7901,-108.6301,-5.741730710276225
603000.SH,人民网,20260126,10:31:00,23.4387,20260127,09:31:00,25.1293,100,SELLBACK,24.369,22.497,1.842143,0.397363,7.393117,5.0,5.0,2.51293,156.54707,6.664782214426511
688387.SH,信科移动-U,20260127,09:34:00,18.5793,20260128,10:00:00,17.3113,100,FORCE_1000,18.652,16.201,2.647857,0.302886,14.792498,5.0,5.0,1.73113,-138.53113,-7.436196207050183
688234.SH,天岳先进,20260127,09:35:00,98.049,20260128,10:00:00,96.7016,100,FORCE_1000,109.798,98.0685,7.597143,1.539789,7.501869,5.0,5.0,9.67016,-154.41016,-1.5740237922914604
601179.SH,中国西电,20260127,09:36:00,15.8039,20260128,10:00:00,15.1884,100,FORCE_1000,15.79,12.1785,1.315714,0.641477,8.174169,5.0,5.0,1.51884,-73.06884,-4.608887403099552
603179.SH,新泉股份,20260127,09:47:00,64.7038,20260128,09:31:00,65.737,100,SELLBACK,68.338571,60.965714,4.977551,0.587495,7.632608,5.0,5.0,6.5737,86.7463,1.3396325775475726
301526.SZ,国际复材,20260127,10:03:00,7.5263,20260128,09:31:00,7.8682,100,SELLBACK,8.064,7.482,0.63,0.450794,7.924528,5.0,5.0,0.78682,23.40318,3.0889985877011203
301611.SZ,珂玛科技,20260127,10:03:00,127.6438,20260128,09:31:00,130.7037,100,SELLBACK,134.076,115.427,12.722857,0.79196,10.333705,5.0,5.0,13.07037,282.91963,2.2156097633557774
601611.SH,中国核建,20260127,10:03:00,15.938,20260128,09:31:00,16.3255,100,SELLBACK,16.846,16.1385,1.265714,0.431377,7.588215,5.0,5.0,1.63255,27.11745,1.6961127095321493
000559.SZ,万向钱潮,20260127,10:10:00,18.1291,20260128,10:00:00,17.7411,100,FORCE_1000,19.34,18.0315,1.637857,0.512865,8.800952,5.0,5.0,1.77411,-50.57411,-2.7819919577976906
301526.SZ,国际复材,20260128,09:34:00,8.054,20260129,09:31:00,9.346,100,SELLBACK,8.156,7.5215,0.642143,0.429811,8.180164,5.0,5.0,0.9346,118.2654,14.593460019743338
000987.SZ,越秀资本,20260128,09:35:00,10.4352,20260129,10:00:00,10.3548,100,FORCE_1000,10.884,9.746,0.932143,0.43341,8.793801,5.0,5.0,1.03548,-19.07548,-1.8192766947697707
002044.SZ,美年健康,20260128,09:36:00,7.1146,20260129,09:46:00,7.2102,100,SELLBACK,7.443,6.693,0.589286,0.529455,8.206179,5.0,5.0,0.72102,-1.16102,-0.16204952125729277
301611.SZ,珂玛科技,20260128,09:38:00,128.8944,20260129,10:00:00,124.038,100,FORCE_1000,132.102,117.6305,12.266429,0.406964,9.451709,5.0,5.0,12.4038,-508.0438,-3.940022211123554
600879.SH,航天电子,20260128,10:00:00,27.8729,20260129,10:00:00,27.3553,100,FORCE_1000,28.831,26.1485,2.790714,0.333965,9.646771,5.0,5.0,2.73553,-64.49553,-2.309771907645696
603179.SH,新泉股份,20260128,10:05:00,64.1739,20260129,09:42:00,65.0737,100,SELLBACK,67.34,61.965714,4.711224,0.454234,7.132044,5.0,5.0,6.50737,73.47263,1.1440076046456225
300285.SZ,国瓷材料,20260128,10:19:00,31.7959,20260129,10:00:00,31.0845,100,FORCE_1000,32.696,31.2565,2.407143,0.46362,7.31432,5.0,5.0,3.10845,-84.24845,-2.6455038168178633
603000.SH,人民网,20260128,10:30:00,23.6188,20260129,09:47:00,23.9111,100,SELLBACK,24.381,23.038,2.055714,0.38624,8.474726,5.0,5.0,2.39111,16.83889,0.7114382647197998
300058.SZ,蓝色光标,20260129,09:34:00,20.8304,20260130,09:31:00,22.7558,100,SELLBACK,20.576,17.45,2.607857,0.374254,12.815023,5.0,5.0,2.27558,180.26442,8.633188061531389
300136.SZ,信维通信,20260129,09:42:00,81.8809,20260130,09:31:00,83.7043,100,SELLBACK,84.968,75.45,8.608571,0.466744,10.485471,5.0,5.0,8.37043,163.96957,2.0013153767382024
603179.SH,新泉股份,20260129,10:01:00,63.6865,20260130,10:00:00,60.5768,100,FORCE_1000,66.457143,62.722857,4.709694,0.488354,7.357254,5.0,5.0,6.05768,-327.02768,-5.1309325111984485
300285.SZ,国瓷材料,20260129,10:09:00,31.0755,20260130,10:00:00,30.4448,100,FORCE_1000,32.606,31.4595,2.440714,0.420369,7.723779,5.0,5.0,3.04448,-76.11448,-2.445405856934025
601106.SH,中国一重,20260129,10:10:00,5.3988,20260130,10:00:00,5.0975,100,FORCE_1000,5.588,5.1855,0.533571,0.408568,9.844491,5.0,5.0,0.50975,-40.63975,-7.45847709587432
002044.SZ,美年健康,20260129,10:33:00,7.4747,20260130,10:00:00,7.0475,100,FORCE_1000,7.339,6.7855,0.582143,0.666503,8.303279,5.0,5.0,0.70475,-53.42475,-7.099917604688559
000987.SZ,越秀资本,20260129,10:38:00,10.326,20260130,10:00:00,9.955,100,FORCE_1000,10.832,9.846,0.93,0.658065,9.055501,5.0,5.0,0.9955,-48.0955,-4.635264070932921
688568.SH,中科星图,20260129,10:48:00,75.2056,20260130,10:00:00,69.993,100,FORCE_1000,77.598,72.514,9.987857,0.447543,13.508422,5.0,5.0,6.9993,-538.2593,-7.152415235543934
300567.SZ,精测电子,20260130,09:47:00,135.6678,20260202,10:00:00,129.5352,100,FORCE_1000,143.426,124.8225,10.895714,0.883467,8.143284,5.0,5.0,12.95352,-636.21352,-4.687767706225713
000960.SZ,锡业股份,20260130,09:54:00,40.3802,20260202,10:00:00,37.1614,100,FORCE_1000,44.216,37.441,3.339286,0.738481,7.720892,5.0,5.0,3.71614,-335.59614,-8.30063022196279
601179.SH,中国西电,20260130,13:16:00,14.3661,20260202,09:31:00,15.283,100,SELLBACK,15.498,13.0705,1.343571,0.559702,8.989505,5.0,5.0,1.5283,80.1617,5.560567698614744
300454.SZ,深信服,20260130,13:19:00,158.169,20260202,09:31:00,161.5274,100,SELLBACK,173.172,147.7525,13.608571,0.499097,8.031973,5.0,5.0,16.15274,309.68726,1.957332937257851
688599.SH,天合光能,20260130,13:19:00,18.8056,20260202,09:31:00,19.1712,100,SELLBACK,20.352,18.7495,1.424286,0.591174,7.218883,5.0,5.0,1.91712,24.64288,1.3069263242750164
000987.SZ,越秀资本,20260130,13:24:00,10.105,20260202,09:37:00,10.2945,100,SELLBACK,10.76,9.965,0.904286,0.541864,8.720209,5.0,5.0,1.02945,7.92055,0.7799655342195964
002429.SZ,兆驰股份,20260202,10:08:00,9.4977,20260203,09:38:00,9.5986,100,SELLBACK,10.093,8.953,0.8,0.55,8.33073,5.0,5.0,0.95986,-0.86986,-0.09110675869581156
301200.SZ,大族数控,20260202,10:08:00,158.2891,20260203,09:32:00,161.3777,100,SELLBACK,166.496,145.472,12.293571,0.512138,7.694061,5.0,5.0,16.13777,282.72223,1.7855490526345041
688281.SH,华秦科技,20260202,10:08:00,69.7663,20260203,10:00:00,68.9969,100,FORCE_1000,71.711429,67.181071,5.363265,0.4957,7.744468,5.0,5.0,6.89969,-93.83969,-1.3440942874371744
300724.SZ,捷佳伟创,20260211,10:03:00,126.7422,20260212,10:00:00,126.4368,100,FORCE_1000,133.664,126.4615,12.103571,0.378731,9.398642,5.0,5.0,12.64368,-53.18368,-0.4194554554617713
601615.SH,明阳智能,20260211,10:08:00,23.5973,20260212,10:00:00,23.2734,100,FORCE_1000,24.497,22.4765,2.165,0.384296,8.907632,5.0,5.0,2.32734,-44.71734,-1.8910125045988337
688172.SH,燕东微,20260211,10:16:00,40.9629,20260212,09:31:00,41.8372,100,SELLBACK,42.114,39.9145,3.670714,0.415178,8.860039,5.0,5.0,4.18372,73.24628,1.7859327187299605
688777.SH,中控技术,20260211,10:21:00,84.244,20260212,10:00:00,83.6981,100,FORCE_1000,87.544,78.7135,6.510714,0.565837,7.57324,5.0,5.0,8.36981,-72.95981,-0.8655397774456071
003035.SZ,南网能源,20260211,13:01:00,6.6823,20260212,09:31:00,6.8487,100,SELLBACK,7.123,6.1025,0.520714,0.737449,7.602778,5.0,5.0,0.68487,5.95513,0.8845609969846856
003035.SZ,南网能源,20260212,09:44:00,6.7924,20260213,10:00:00,6.5657,100,FORCE_1000,6.927,6.194,0.517143,0.40221,7.836685,5.0,5.0,0.65657,-33.32657,-4.870596574301414
002155.SZ,湖南黄金,20260212,13:13:00,33.0654,20260213,10:00:00,32.9235,100,FORCE_1000,34.088,29.3435,2.753571,0.376965,8.195153,5.0,5.0,3.29235,-27.48235,-0.8298963624174858
601615.SH,明阳智能,20260213,09:34:00,22.9765,20260224,10:00:00,21.974,100,FORCE_1000,24.123,22.871,2.176429,0.463144,9.415655,5.0,5.0,2.1974,-112.4474,-4.883390875730137
688777.SH,中控技术,20260213,10:17:00,81.6008,20260224,09:31:00,83.3948,100,SELLBACK,84.996,80.3355,6.16,0.499351,7.387863,5.0,5.0,8.33948,161.06052,1.9725528714966662
002155.SZ,湖南黄金,20260213,10:48:00,32.4532,20260224,09:31:00,33.7194,100,SELLBACK,34.168,29.8505,2.822857,0.640486,8.603649,5.0,5.0,3.37194,113.24806,3.4842126313716797
300548.SZ,长芯博创,20260213,13:30:00,159.1595,20260224,09:31:00,161.4376,100,SELLBACK,164.406,150.374,13.7,0.366861,7.783206,5.0,5.0,16.14376,201.66624,1.266672152101476
300620.SZ,光库科技,20260213,13:58:00,172.9033,20260224,09:31:00,177.5334,100,SELLBACK,177.684,161.9695,14.01,0.384297,7.381843,5.0,5.0,17.75334,435.25666,2.516613791121649
002429.SZ,兆驰股份,20260224,09:36:00,10.5183,20260225,10:00:00,10.3378,100,FORCE_1000,10.975,9.9715,0.786429,0.498456,7.361496,5.0,5.0,1.03378,-29.08378,-2.7519828165362457
688200.SH,华峰测控,20260224,10:27:00,196.1521,20260225,09:31:00,198.5532,100,SELLBACK,203.074324,185.820608,14.648649,0.452952,7.117298,5.0,5.0,19.85532,210.25468,1.0716229846673406
300548.SZ,长芯博创,20260224,13:17:00,165.9029,20260225,09:31:00,171.4525,100,SELLBACK,164.964,151.2795,14.635,0.380868,9.368798,5.0,5.0,17.14525,527.81475,3.1805093493394816
300383.SZ,光环新网,20260225,09:36:00,15.7679,20260226,09:59:00,16.006,100,SELLBACK,17.474,15.7355,1.32,1.071212,8.333333,5.0,5.0,1.6006,12.2094,0.7718723724388193
300620.SZ,光库科技,20260225,09:37:00,170.8354,20260226,10:00:00,171.3643,100,FORCE_1000,179.638,164.378,14.805,0.461871,8.217695,5.0,5.0,17.13643,25.75357,0.15070667242491168
688200.SH,华峰测控,20260225,09:38:00,194.9285,20260226,09:31:00,202.5674,100,SELLBACK,204.574324,187.848649,14.165541,0.472693,7.172916,5.0,5.064185,20.25674,733.569075,3.7623075108281165
002624.SZ,完美世界,20260225,09:56:00,20.7022,20260226,10:00:00,20.7096,100,FORCE_1000,21.32,18.8205,1.458571,0.486778,7.178009,5.0,5.0,2.07096,-11.33096,-0.5460124709669335
300548.SZ,长芯博创,20260225,09:56:00,160.02,20260226,10:00:00,157.0115,100,FORCE_1000,164.04,152.64,14.89,0.363331,9.008409,5.0,5.0,15.70115,-326.55115,-2.0400521646779533
688343.SH,云天励飞-U,20260225,10:00:00,85.1125,20260226,09:31:00,87.3688,100,SELLBACK,90.328,86.124,6.839286,0.559708,7.984223,5.0,5.0,8.73688,206.89312,2.4293922794657274
300017.SZ,网宿科技,20260225,10:04:00,19.9295,20260226,09:31:00,20.3095,100,SELLBACK,20.684,16.3895,2.253571,0.361204,10.746645,5.0,5.0,2.03095,25.96905,1.2997847793988837
300570.SZ,太辰光,20260225,10:04:00,136.978,20260226,09:31:00,140.6787,100,SELLBACK,142.232,120.9165,13.343571,0.331396,9.079112,5.0,5.0,14.06787,346.00213,2.5250469247161162
300017.SZ,网宿科技,20260226,09:42:00,19.7999,20260227,09:31:00,20.5991,100,SELLBACK,21.018,16.844,2.211429,0.383463,11.046097,5.0,5.0,2.05991,67.86009,3.4186615549700505
300570.SZ,太辰光,20260226,10:09:00,138.6393,20260227,10:00:00,133.1434,100,FORCE_1000,142.602,122.753,13.085,0.389912,9.460632,5.0,5.0,13.31434,-572.90434,-4.130847441006625
300383.SZ,光环新网,20260226,10:16:00,15.8579,20260227,09:31:00,16.5551,100,SELLBACK,17.024,15.8075,1.308571,0.920087,8.447847,5.0,5.0,1.65551,58.06449,3.6500411745107777
002429.SZ,兆驰股份,20260226,13:38:00,10.4282,20260227,10:00:00,10.4178,100,FORCE_1000,10.839,10.102,0.751429,0.447148,7.251072,5.0,5.0,1.04178,-12.08178,-1.153039644213701
300017.SZ,网宿科技,20260227,09:34:00,20.4602,20260302,10:00:00,19.0905,100,FORCE_1000,20.878,17.271,2.093571,0.424156,10.780491,5.0,5.0,1.90905,-148.87905,-7.258780996772337
300383.SZ,光环新网,20260227,09:34:00,16.3982,20260302,10:00:00,17.4913,100,FORCE_1000,16.818,15.929,1.315,0.553612,7.955233,5.0,5.0,1.74913,97.56087,5.931401004365219
601869.SH,长飞光纤,20260227,09:43:00,222.7763,20260302,09:31:00,229.0211,100,SELLBACK,227.679,174.167,18.055714,0.540217,7.653807,5.569407,5.725528,22.90211,590.282955,2.649004499781682
688200.SH,华峰测控,20260227,09:43:00,196.7335,20260302,09:32:00,199.5787,100,SELLBACK,201.956757,191.434122,14.501931,0.42054,7.11138,5.0,5.0,19.95787,254.56213,1.2936152167229469
688172.SH,燕东微,20260227,09:54:00,42.1872,20260302,09:34:00,42.6959,100,SELLBACK,44.09,42.3305,3.116429,0.452441,7.001637,5.0,5.0,4.26959,36.60041,0.8665444205581809
301526.SZ,国际复材,20260227,10:31:00,13.9888,20260302,09:31:00,14.3285,100,SELLBACK,14.376,10.389,1.155714,0.377256,7.417935,5.0,5.0,1.43285,22.53715,1.6053473231330315
301526.SZ,国际复材,20260302,09:43:00,14.037,20260303,09:31:00,14.2885,100,SELLBACK,14.64,10.659,1.227857,0.529378,8.726774,5.0,5.0,1.42885,13.72115,0.9740292468233122
300570.SZ,太辰光,20260302,10:47:00,146.4732,20260303,10:00:00,140.4098,100,FORCE_1000,141.016,126.0085,12.815714,0.703511,9.502977,5.0,5.0,14.04098,-630.38098,-4.302260529390567
300017.SZ,网宿科技,20260303,09:37:00,18.7094,20260304,10:00:00,17.8611,100,FORCE_1000,19.888,18.112,2.120714,0.291411,11.068446,5.0,5.0,1.78611,-96.61611,-5.150277194366558
603256.SH,宏和科技,20260303,09:42:00,77.6208,20260304,10:00:00,74.1649,100,FORCE_1000,81.252,62.982,6.2,0.48871,7.933258,5.0,5.0,7.41649,-363.00649,-4.673654578039624
301526.SZ,国际复材,20260303,09:43:00,13.7169,20260304,10:00:00,13.1134,100,FORCE_1000,14.884,10.9415,1.246429,0.604928,8.992991,5.0,5.0,1.31134,-71.66134,-5.205335987041381
300395.SZ,菲利华,20260305,09:39:00,114.8674,20260306,10:00:00,110.035,100,FORCE_1000,123.412,103.856,9.028571,0.939462,8.149266,5.0,5.0,11.0035,-504.2435,-4.387877727828858
301526.SZ,国际复材,20260305,09:39:00,13.1559,20260306,10:00:00,12.5937,100,FORCE_1000,13.87,11.4435,1.259286,0.389109,9.649699,5.0,5.0,1.25937,-67.47937,-5.1097895637555935
002624.SZ,完美世界,20260305,09:52:00,20.02,20260306,10:00:00,19.7401,100,FORCE_1000,20.75,19.829,1.482857,0.586705,7.377399,5.0,5.0,1.97401,-39.96401,-1.9912311908320879
601869.SH,长飞光纤,20260305,09:52:00,225.9579,20260306,10:00:00,214.1978,100,FORCE_1000,234.545,197.4095,20.614286,0.529245,9.042345,5.648948,5.354945,21.41978,-1208.433673,-5.346711224037652
603256.SH,宏和科技,20260305,09:52:00,74.6893,20260306,10:00:00,69.8371,100,FORCE_1000,78.6,65.688,5.946429,0.489033,8.023571,5.0,5.0,6.98371,-502.20371,-6.719406122347948
688629.SH,华丰科技,20260305,09:52:00,116.356,20260306,10:00:00,114.8725,100,FORCE_1000,123.346,104.3345,8.928571,0.576352,7.585872,5.0,5.0,11.48725,-169.83725,-1.4590076971977393
600392.SH,盛和资源,20260305,11:04:00,27.7939,20260306,10:00:00,27.0665,100,FORCE_1000,30.588,28.1945,2.042143,1.022455,7.293367,5.0,5.0,2.70665,-85.44665,-3.068774489205895
301526.SZ,国际复材,20260420,09:39:00,13.8069,20260421,09:50:00,14.0389,100,SELLBACK,14.446,12.161,1.014286,0.528451,7.255263,5.0,5.0,1.40389,11.79611,0.8512805894536296
301526.SZ,国际复材,20260421,10:14:00,13.917,20260422,09:32:00,14.2087,100,SELLBACK,14.254,12.307,0.975714,0.598536,7.044868,5.0,5.0,1.42087,17.74913,1.270790434595833
688336.SH,三生国健,20260421,14:29:00,57.1996,20260422,10:00:00,56.5579,100,FORCE_1000,59.348966,55.657241,4.791626,0.402426,8.229133,5.0,5.0,5.65579,-79.82579,-1.3943466853916884
688702.SH,盛科通信-U,20260422,09:40:00,222.8013,20260423,09:31:00,239.6201,100,SELLBACK,226.916,198.072,16.555,0.493265,7.374165,5.570032,5.990503,23.96201,1646.357455,7.387506125448429
688336.SH,三生国健,20260422,10:07:00,56.442,20260423,10:00:00,56.3304,100,FORCE_1000,58.966897,56.267931,4.594581,0.518152,8.044123,5.0,5.0,5.63304,-26.79304,-0.4742802520710897
002025.SZ,航天电器,20260422,10:11:00,74.2771,20260423,09:31:00,75.7562,100,SELLBACK,77.97,70.512,5.240714,0.814774,7.064862,5.0,5.0,7.57562,130.33438,1.7535243538359495
300390.SZ,天华新能,20260423,09:40:00,82.6413,20260424,09:35:00,83.7243,100,SELLBACK,86.15,69.313,6.113571,0.511976,7.204303,5.0,5.0,8.37243,89.92757,1.0875094477895497
300620.SZ,光库科技,20260424,09:39:00,242.121,20260427,09:32:00,245.4514,100,SELLBACK,256.004,222.4145,19.352857,0.732398,7.843739,6.053025,6.136285,24.54514,296.30555,1.2234853322387078
002025.SZ,航天电器,20260424,09:42:00,70.7253,20260427,09:31:00,75.7562,100,SELLBACK,76.786,71.4085,5.235,0.748042,7.125357,5.0,5.0,7.57562,485.51438,6.859940968106104
300390.SZ,天华新能,20260424,09:50:00,85.6528,20260427,09:31:00,90.9634,100,SELLBACK,85.028,70.5415,6.190714,0.763724,7.731628,5.0,5.0,9.09634,511.96366,5.973709843785733
002025.SZ,航天电器,20260427,09:49:00,72.9965,20260428,10:00:00,70.6846,100,FORCE_1000,76.196,72.15,5.699286,0.609901,7.432558,5.0,5.0,7.06846,-248.25846,-3.3986359373823527
000967.SZ,盈峰环境,20260427,10:10:00,12.5062,20260428,09:31:00,13.3,100,SELLBACK,13.446,10.9275,0.982857,0.850581,7.666592,5.0,5.0,1.33,68.05,5.419633328554817
