code,name,screen_date,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
688387.SH,信科移动-U,20251224,20251225,09:34:00,9.995,20251226,10:00:00,10.4947,100,FORCE_1000,5.0,5.0,1.04947,38.92053,3.874617222498756
601399.SH,国机重装,20251224,20251225,09:40:00,5.3227,20251226,10:00:00,5.0375,100,FORCE_1000,5.0,5.0,0.50375,-39.02375,-7.26334059225343
688375.SH,国博电子,20251224,20251225,11:03:00,79.5415,20251226,09:42:00,81.3319,100,SELLBACK,5.0,5.0,8.13319,160.90681,2.021658217271945
002157.SZ,正邦科技,20251224,20251225,13:15:00,3.5918,20251226,10:00:00,3.5082,100,FORCE_1000,5.0,5.0,0.35082,-18.71082,-5.137794497226646
688313.SH,仕佳光子,20251225,20251226,09:36:00,93.7368,20251229,10:00:00,90.8246,100,FORCE_1000,5.0,5.0,9.08246,-310.30246,-3.3085941731672257
688361.SH,中科飞测,20251225,20251226,09:38:00,150.2751,20251229,10:00:00,149.6251,100,FORCE_1000,5.0,5.0,14.96251,-89.96251,-0.5984530194890939
000960.SZ,锡业股份,20251225,20251226,10:01:00,26.5426,20251229,10:00:00,27.1864,100,FORCE_1000,5.0,5.0,2.71864,51.66136,1.9426968404744176
601399.SH,国机重装,20251226,20251229,09:35:00,4.9473,20251230,10:00:00,4.7076,100,FORCE_1000,5.0,5.0,0.47076,-34.44076,-6.891873611750345
003031.SZ,中瓷电子,20251226,20251229,09:37:00,75.4977,20251230,10:00:00,74.6527,100,FORCE_1000,5.0,5.0,7.46527,-101.96527,-1.3496806653279982
601869.SH,长飞光纤,20251226,20251229,09:42:00,120.8854,20251230,09:40:00,122.6508,100,SELLBACK,5.0,5.0,12.26508,154.27492,1.275680404579635
300548.SZ,长芯博创,20251226,20251229,09:49:00,142.2911,20251230,09:41:00,143.834,100,SELLBACK,5.0,5.0,14.3834,129.9066,0.912642940092496
688037.SH,芯源微,20251229,20251230,09:34:00,147.0975,20251231,10:00:00,144.2718,100,FORCE_1000,5.0,5.0,14.42718,-306.99718,-2.086322771368865
688361.SH,中科飞测,20251229,20251230,09:34:00,158.079,20251231,10:00:00,152.2139,100,FORCE_1000,5.0,5.0,15.22139,-611.73139,-3.868559151072858
300390.SZ,天华新能,20251229,20251230,09:35:00,52.6563,20251231,10:00:00,55.982,100,FORCE_1000,5.0,5.0,5.5982,316.9718,6.0139262289327835
000582.SZ,北部湾港,20251229,20251230,09:37:00,9.3627,20251231,09:49:00,9.5956,100,SELLBACK,5.0,5.0,0.95956,12.33044,1.3099790708298362
688120.SH,华海清科,20251229,20251230,09:47:00,109.525,20251231,10:00:00,108.4672,100,FORCE_1000,5.0,5.0,10.84672,-126.62672,-1.1556168834131872
605358.SH,立昂微,20251229,20251230,09:52:00,35.1376,20251231,10:00:00,34.5527,100,FORCE_1000,5.0,5.0,3.45527,-71.94527,-2.0446199797655993
601869.SH,长飞光纤,20251229,20251230,10:06:00,121.6294,20251231,10:00:00,115.5072,100,FORCE_1000,5.0,5.0,11.55072,-633.77072,-5.208529299125407
300548.SZ,长芯博创,20251229,20251230,10:17:00,141.7044,20251231,09:49:00,143.2948,100,SELLBACK,5.0,5.0,14.32948,134.71052,0.9503092672961122
000582.SZ,北部湾港,20251230,20251231,09:54:00,9.4429,20260105,10:00:00,9.2554,100,FORCE_1000,5.0,5.0,0.92554,-29.67554,-3.12607738415026
002851.SZ,麦格米特,20251230,20251231,09:57:00,89.4622,20260105,10:00:00,89.875,100,FORCE_1000,5.0,5.0,8.9875,22.2925,0.24904426435726082
002414.SZ,高德红外,20251230,20251231,10:03:00,14.6612,20260105,10:00:00,14.6927,100,FORCE_1000,5.0,5.0,1.46927,-8.31927,-0.5655058730762956
600499.SH,科达制造,20251230,20251231,10:06:00,13.5668,20260105,10:00:00,13.5632,100,FORCE_1000,5.0,5.0,1.35632,-11.71632,-0.86043123200752
000825.SZ,太钢不锈,20251230,20251231,10:09:00,4.8178,20260105,10:00:00,4.8286,100,FORCE_1000,5.0,5.0,0.48286,-9.40286,-1.9316446854842022
601212.SH,白银有色,20251230,20251231,10:11:00,6.0812,20260105,10:00:00,5.957,100,FORCE_1000,5.0,5.0,0.5957,-23.0157,-3.7538654749478075
600711.SH,盛屯矿业,20251230,20251231,10:28:00,15.4138,20260105,10:00:00,15.0625,100,FORCE_1000,5.0,5.0,1.50625,-46.63625,-3.015833753669861
002407.SZ,多氟多,20251231,20260105,09:34:00,34.3872,20260106,09:31:00,35.2271,100,SELLBACK,5.0,5.0,3.52271,70.46729,2.0462549220029507
002407.SZ,多氟多,20260105,20260106,09:37:00,34.7374,20260107,10:00:00,35.0225,100,FORCE_1000,5.0,5.0,3.50225,15.00775,0.43141338530617407
002812.SZ,恩捷股份,20260105,20260106,09:38:00,56.1459,20260107,10:00:00,56.1219,100,FORCE_1000,5.0,5.0,5.61219,-18.01219,-0.3205249849188286
300390.SZ,天华新能,20260105,20260106,09:38:00,56.3882,20260107,10:00:00,56.4318,100,FORCE_1000,5.0,5.0,5.64318,-11.28318,-0.19992097550949536
301377.SZ,鼎泰高科,20260105,20260106,09:38:00,149.0445,20260107,09:53:00,151.2628,100,SELLBACK,5.0,5.0,15.12628,196.70372,1.319322443148473
688385.SH,复旦微电,20260105,20260106,09:38:00,80.232,20260107,09:31:00,83.8161,100,SELLBACK,5.0,5.0,8.38161,340.02839,4.235425001868414
001203.SZ,大中矿业,20260105,20260106,09:42:00,29.7949,20260107,09:31:00,30.2046,100,SELLBACK,5.0,5.0,3.02046,27.94954,0.936493002154472
003031.SZ,中瓷电子,20260105,20260106,09:50:00,72.9345,20260107,10:00:00,73.1234,100,FORCE_1000,5.0,5.0,7.31234,1.57766,0.021616370599236826
603379.SH,三美股份,20260105,20260106,09:58:00,57.4103,20260107,10:00:00,59.2704,100,FORCE_1000,5.0,5.0,5.92704,170.08296,2.960008214367137
001203.SZ,大中矿业,20260106,20260107,09:34:00,30.6953,20260108,10:00:00,28.8856,100,FORCE_1000,5.0,5.0,2.88856,-193.85856,-6.305307152637965
300751.SZ,迈为股份,20260106,20260107,09:34:00,182.4466,20260108,09:32:00,188.2173,100,SELLBACK,5.0,5.0,18.82173,548.24827,3.0041560774282923
300699.SZ,光威复材,20260106,20260107,09:59:00,37.0192,20260108,09:34:00,37.4238,100,SELLBACK,5.0,5.0,3.74238,26.71762,0.7207498408382162
600105.SH,永鼎股份,20260106,20260107,10:05:00,26.3382,20260108,10:00:00,27.3713,100,FORCE_1000,5.0,5.0,2.73713,90.57287,3.4323246754231054
688676.SH,金盘科技,20260106,20260107,10:32:00,87.3537,20260108,10:00:00,86.4368,100,FORCE_1000,5.0,5.0,8.64368,-110.33368,-1.2623456444063579
000039.SZ,中集集团,20260107,20260108,09:34:00,9.2856,20260109,09:31:00,9.3969,100,SELLBACK,5.0,5.0,0.93969,0.19031,0.02038540640130254
002126.SZ,银轮股份,20260107,20260108,09:34:00,40.6503,20260109,10:00:00,41.1194,100,FORCE_1000,5.0,5.0,4.11194,32.79806,0.8058432001729716
300751.SZ,迈为股份,20260107,20260108,09:34:00,187.5137,20260109,09:31:00,223.1649,100,SELLBACK,5.0,5.579122,22.31649,3532.224387,18.832132160967184
300395.SZ,菲利华,20260107,20260108,09:40:00,95.998,20260109,10:00:00,94.3928,100,FORCE_1000,5.0,5.0,9.43928,-179.95928,-1.87363901382642
688387.SH,信科移动-U,20260107,20260108,09:41:00,12.2126,20260109,09:31:00,14.8577,100,SELLBACK,5.0,5.0,1.48577,253.02423,20.63381583024807
001203.SZ,大中矿业,20260107,20260108,10:02:00,29.0245,20260109,10:00:00,27.956,100,FORCE_1000,5.0,5.0,2.7956,-119.6456,-4.115138695420386
300699.SZ,光威复材,20260107,20260108,10:20:00,41.3307,20260109,10:00:00,40.6597,100,FORCE_1000,5.0,5.0,4.06597,-81.16597,-1.9614450698030725
300390.SZ,天华新能,20260108,20260109,09:34:00,51.3156,20260112,10:00:00,51.4743,100,FORCE_1000,5.0,5.0,5.14743,0.72257,0.014067196723098726
688387.SH,信科移动-U,20260108,20260109,09:34:00,15.0575,20260112,10:00:00,15.8321,100,FORCE_1000,5.0,5.0,1.58321,65.87679,4.360535495614761
002738.SZ,中矿资源,20260108,20260109,09:35:00,79.2996,20260112,09:31:00,83.9639,100,SELLBACK,5.0,5.0,8.39639,448.03361,5.646324745178299
002812.SZ,恩捷股份,20260108,20260109,09:35:00,53.967,20260112,10:00:00,52.7036,100,FORCE_1000,5.0,5.0,5.27036,-141.61036,-2.621588759094359
000039.SZ,中集集团,20260108,20260109,11:12:00,9.4557,20260112,09:31:00,9.5666,100,SELLBACK,5.0,5.0,0.95666,0.13334,0.014027373049854295
002407.SZ,多氟多,20260108,20260109,13:08:00,32.7041,20260112,09:31:00,33.1003,100,SELLBACK,5.0,5.0,3.31003,26.30997,0.8032573021392742
002945.SZ,华林证券,20260109,20260112,09:36:00,17.8619,20260113,10:00:00,18.4338,100,FORCE_1000,5.0,5.0,1.84338,45.34662,2.5316476755676396
300475.SZ,香农芯创,20260109,20260112,09:37:00,166.9212,20260113,09:31:00,171.66,100,SELLBACK,5.0,5.0,17.166,446.714,2.6753955173107697
688709.SH,成都华微,20260109,20260112,09:37:00,49.986,20260113,09:31:00,52.3224,100,SELLBACK,5.0,5.0,5.23224,218.40776,4.365012391078424
000039.SZ,中集集团,20260109,20260112,09:39:00,9.4057,20260113,10:00:00,9.4463,100,FORCE_1000,5.0,5.0,0.94463,-6.88463,-0.728093107860867
000830.SZ,鲁西化工,20260109,20260112,09:39:00,16.4982,20260113,09:34:00,16.6849,100,SELLBACK,5.0,5.0,1.66849,7.00151,0.423097980445003
002738.SZ,中矿资源,20260112,20260113,09:34:00,87.994,20260114,10:00:00,88.8456,100,FORCE_1000,5.0,5.0,8.88456,66.27544,0.7527536231884059
