date,total_asset,cash,market_value,positions_count,benchmark
2022-12-15,12368471.43546,39539.43545999937,12328932.0,5,6101.8787
2022-12-16,12102548.43546,39539.43545999937,12063009.0,5,6072.8627
2022-12-19,11766820.43546,39539.43545999937,11727281.0,5,5936.4751
2022-12-20,12007413.43546,39539.43545999937,11967874.0,5,5878.0314
2022-12-21,11896367.43546,39539.43545999937,11856828.0,5,5845.835
2022-12-22,11631962.43546,39539.43545999937,11592423.0,5,5779.0555
2022-12-23,11424951.43546,39539.43545999937,11385412.0,5,5763.3458
2022-12-26,11771547.43546,39539.43545999937,11732008.0,5,5843.2555
2022-12-27,11819263.43546,39539.43545999937,11779724.0,5,5885.6622
2022-12-28,11693298.43546,39539.43545999937,11653759.0,5,5862.0967
2022-12-29,11568673.43546,39539.43545999937,11529134.0,5,5857.4021
2022-12-30,11658366.43546,39539.43545999937,11618827.0,5,5864.4669
2023-01-03,11764699.43546,39539.43545999937,11725160.0,5,5955.8969
2023-01-04,11748052.43546,39539.43545999937,11708513.0,5,5952.4538
2023-01-05,12016689.43546,39539.43545999937,11977150.0,5,6010.4641
2023-01-06,12134160.43546,39539.43545999937,12094621.0,5,6012.8152
2023-01-09,12188551.43546,39539.43545999937,12149012.0,5,6040.0193
2023-01-10,12153843.43546,39539.43545999937,12114304.0,5,6048.2968
2023-01-11,12043776.43546,39539.43545999937,12004237.0,5,6014.1565
2023-01-12,12002420.43546,39539.43545999937,11962881.0,5,6015.2871
2023-01-13,11880389.43546,39539.43545999937,11840850.0,5,6057.6902
2023-01-16,12188417.43546,39539.43545999937,12148878.0,5,6126.1772
2023-01-17,12254932.43546,39539.43545999937,12215393.0,5,6132.6391
2023-01-18,12406849.43546,39539.43545999937,12367310.0,5,6151.4557
2023-01-19,12405287.43546,39539.43545999937,12365748.0,5,6204.3261
2023-01-20,12572819.43546,39539.43545999937,12533280.0,5,6251.4337
2023-01-30,12596138.43546,39539.43545999937,12556599.0,5,6283.3272
2023-01-31,12707078.43546,39539.43545999937,12667539.0,5,6289.15
2023-02-01,12807601.43546,39539.43545999937,12768062.0,5,6365.9051
2023-02-02,12664492.43546,39539.43545999937,12624953.0,5,6370.1411
