code,date,direction,shares,price,commission,stamp_tax,pnl
601857.SH,2021-05-07,buy,501500,4.444,557.22,0.0,0.0
002142.SZ,2021-05-07,buy,26600,42.913,285.37,0.0,0.0
600036.SH,2021-05-07,buy,22100,54.234,299.64,0.0,0.0
600111.SH,2021-05-07,buy,31000,21.642,167.72,0.0,0.0
600188.SH,2021-05-07,buy,40600,14.905,151.28,0.0,0.0
002304.SZ,2021-05-10,sell,4000,185.414,185.41,741.66,-4413.87
002049.SZ,2021-05-10,sell,6700,116.883,195.78,783.12,-32726.85
002142.SZ,2021-05-11,sell,26600,42.238,280.88,1123.52,-19363.39
600036.SH,2021-05-11,sell,22100,53.786,297.17,1188.67,-11387.08
600111.SH,2021-05-12,sell,31000,21.369,165.61,662.43,-9291.34
000625.SZ,2021-05-12,buy,27400,21.471,147.08,0.0,0.0
601328.SH,2021-05-12,buy,454200,4.945,561.5,0.0,0.0
003816.SZ,2021-05-12,buy,813000,2.763,561.53,0.0,0.0
600028.SH,2021-05-12,buy,324900,4.504,365.88,0.0,0.0
002230.SZ,2021-05-12,buy,200,53.784,2.69,0.0,0.0
000625.SZ,2021-05-13,sell,27400,20.899,143.16,572.63,-16398.73
601328.SH,2021-05-13,sell,454200,4.925,559.24,2236.97,-11821.16
600188.SH,2021-05-14,sell,40600,13.606,138.1,552.42,-53410.03
300014.SZ,2021-05-14,buy,12800,96.677,309.37,0.0,0.0
000963.SZ,2021-05-14,buy,19400,47.818,231.92,0.0,0.0
300274.SZ,2021-05-14,buy,11800,81.782,241.26,0.0,0.0
601857.SH,2021-05-20,sell,501500,4.655,583.66,2334.65,102848.03
600733.SH,2021-05-20,buy,11400,19.219,54.77,0.0,0.0
000963.SZ,2021-06-03,sell,19400,47.193,228.88,915.54,-13269.62
002304.SZ,2021-06-03,buy,6600,225.545,372.15,0.0,0.0
600733.SH,2021-06-04,sell,11400,15.894,45.3,181.19,-38132.74
002594.SZ,2021-06-04,buy,8000,189.589,379.18,0.0,0.0
300274.SZ,2021-06-07,sell,11800,82.737,244.07,976.3,10054.29
002460.SZ,2021-06-07,buy,3200,127.127,101.7,0.0,0.0
300014.SZ,2021-06-08,sell,12800,97.632,312.42,1249.69,10670.72
002475.SZ,2021-06-08,buy,23600,40.29,237.71,0.0,0.0
002304.SZ,2021-06-15,sell,6600,203.796,336.26,1345.05,-145226.83
600837.SH,2021-06-15,buy,105300,11.712,308.31,0.0,0.0
002460.SZ,2021-06-16,sell,3200,110.629,88.5,354.01,-53235.29
600837.SH,2021-06-16,sell,105300,11.698,307.96,1231.83,-2951.86
003816.SZ,2021-06-16,sell,813000,2.697,548.23,2192.9,-55960.11
002475.SZ,2021-06-17,sell,23600,39.281,231.76,927.02,-24984.63
600028.SH,2021-06-18,sell,324900,4.366,354.6,1418.39,-46891.85
002230.SZ,2021-06-18,sell,200,65.914,3.3,13.18,2409.58
603986.SH,2021-06-18,buy,5000,158.158,197.7,0.0,0.0
601857.SH,2021-06-18,buy,234000,5.155,301.58,0.0,0.0
300750.SZ,2021-06-18,buy,1500,450.45,168.92,0.0,0.0
600900.SH,2021-06-18,buy,97700,20.1,490.94,0.0,0.0
600104.SH,2021-06-18,buy,65600,21.722,356.24,0.0,0.0
688981.SH,2021-06-18,buy,22300,58.629,326.85,0.0,0.0
603986.SH,2021-06-21,sell,5000,158.721,198.4,793.61,1823.59
601857.SH,2021-06-21,sell,234000,5.105,298.64,1194.54,-13254.02
600900.SH,2021-06-22,sell,97700,20.13,491.67,1966.69,450.17
600104.SH,2021-06-22,sell,65600,22.078,362.08,1448.31,21556.33
600809.SH,2021-06-23,sell,1600,433.606,173.44,693.77,182312.24
000625.SZ,2021-06-23,buy,42900,26.557,284.82,0.0,0.0
600188.SH,2021-06-23,buy,92300,15.576,359.41,0.0,0.0
300274.SZ,2021-06-23,buy,12100,102.602,310.37,0.0,0.0
601238.SH,2021-06-23,buy,144800,12.743,461.29,0.0,0.0
300433.SZ,2021-06-23,buy,19300,30.28,146.1,0.0,0.0
000625.SZ,2021-07-01,sell,42900,18.791,201.54,806.14,-334140.76
002475.SZ,2021-07-01,buy,100,45.846,1.15,0.0,0.0
002475.SZ,2021-07-02,sell,100,43.556,1.09,4.36,-234.38
300433.SZ,2021-07-02,sell,19300,28.801,138.97,555.86,-29241.07
600188.SH,2021-07-05,sell,92300,15.035,346.93,1387.73,-51632.96
601238.SH,2021-07-05,sell,144800,13.536,490.02,1960.08,112480.56
688981.SH,2021-07-06,sell,22300,57.083,318.24,1272.95,-36060.52
300274.SZ,2021-07-06,sell,12100,105.195,318.21,1272.86,29774.55
300124.SZ,2021-07-06,buy,7400,76.196,140.96,0.0,0.0
603986.SH,2021-07-06,buy,2900,178.979,129.76,0.0,0.0
002460.SZ,2021-07-06,buy,4500,136.126,153.14,0.0,0.0
600111.SH,2021-07-06,buy,33300,23.363,194.5,0.0,0.0
601615.SH,2021-07-06,buy,57600,16.126,232.22,0.0,0.0
601328.SH,2021-07-06,buy,449600,4.915,552.44,0.0,0.0
300124.SZ,2021-07-07,sell,7400,76.623,141.75,567.01,2452.37
603986.SH,2021-07-07,sell,2900,182.717,132.47,529.88,10178.72
601328.SH,2021-07-08,sell,449600,4.845,544.59,2178.38,-34087.07
601615.SH,2021-07-08,sell,57600,16.783,241.68,966.71,36639.99
002460.SZ,2021-07-09,sell,4500,151.558,170.5,682.01,68592.83
000725.SZ,2021-07-09,buy,234600,6.316,370.45,0.0,0.0
002049.SZ,2021-07-09,buy,4300,170.5,183.29,0.0,0.0
601088.SH,2021-07-09,buy,87800,20.0,439.0,0.0,0.0
002050.SZ,2021-07-09,buy,36700,23.774,218.12,0.0,0.0
600104.SH,2021-07-09,buy,43800,21.952,240.37,0.0,0.0
601088.SH,2021-07-12,sell,87800,17.602,386.37,1545.49,-212441.14
000725.SZ,2021-07-12,sell,234600,6.354,372.64,1490.56,6894.41
002049.SZ,2021-07-12,sell,4300,167.682,180.26,721.03,-13019.47
600104.SH,2021-07-13,sell,43800,21.658,237.16,948.63,-14045.91
002050.SZ,2021-07-14,sell,36700,22.837,209.53,838.12,-35421.24
002007.SZ,2021-07-14,buy,27700,38.538,266.88,0.0,0.0
002415.SZ,2021-07-14,buy,15400,62.252,239.67,0.0,0.0
000333.SZ,2021-07-14,buy,14700,72.072,264.86,0.0,0.0
300014.SZ,2021-07-14,buy,4600,123.423,141.94,0.0,0.0
600690.SH,2021-07-14,buy,31900,27.297,217.7,0.0,0.0
002594.SZ,2021-07-15,sell,8000,236.164,472.33,1889.31,370231.96
002007.SZ,2021-07-15,sell,27700,37.722,261.23,1044.91,-23916.53
002415.SZ,2021-07-15,sell,15400,63.277,243.62,974.46,14558.76
000333.SZ,2021-07-16,sell,14700,69.63,255.89,1023.57,-37172.45
600690.SH,2021-07-19,sell,31900,27.223,217.1,868.41,-3462.7
600188.SH,2021-07-19,buy,35800,18.338,164.13,0.0,0.0
600000.SH,2021-07-19,buy,220800,10.02,553.1,0.0,0.0
600837.SH,2021-07-19,buy,144200,11.962,431.23,0.0,0.0
300122.SZ,2021-07-19,buy,4000,193.383,193.38,0.0,0.0
000651.SZ,2021-07-19,buy,27600,51.531,355.57,0.0,0.0
600188.SH,2021-07-20,sell,35800,17.792,159.24,636.96,-20347.65
600000.SH,2021-07-20,sell,220800,9.98,550.9,2203.59,-11586.48
600837.SH,2021-07-21,sell,144200,11.888,428.57,1714.26,-12792.0
000651.SZ,2021-07-21,sell,27600,49.9,344.31,1377.24,-46749.02
300122.SZ,2021-07-22,sell,4000,181.708,181.71,726.83,-47608.86
600030.SH,2021-07-22,buy,80900,24.154,488.52,0.0,0.0
300274.SZ,2021-07-22,buy,3900,143.193,139.61,0.0,0.0
601615.SH,2021-07-22,buy,47300,18.629,220.28,0.0,0.0
300124.SZ,2021-07-22,buy,7600,81.481,154.81,0.0,0.0
601238.SH,2021-07-22,buy,38700,15.015,145.27,0.0,0.0
600030.SH,2021-07-23,sell,80900,24.216,489.76,1959.05,2537.05
300274.SZ,2021-07-23,sell,3900,137.063,133.64,534.54,-24576.16
300124.SZ,2021-07-26,sell,7600,77.223,146.72,586.89,-33099.74
601238.SH,2021-07-26,sell,38700,13.966,135.12,540.48,-41271.13
300750.SZ,2021-07-27,sell,1500,494.505,185.44,741.76,65155.3
300014.SZ,2021-07-27,sell,4600,104.306,119.95,479.81,-88541.22
601615.SH,2021-07-27,sell,47300,19.261,227.76,911.03,28760.01
002013.SZ,2021-07-27,buy,88600,10.13,224.38,0.0,0.0
002460.SZ,2021-07-27,buy,2400,177.067,106.24,0.0,0.0
002049.SZ,2021-07-27,buy,3000,177.698,133.27,0.0,0.0
688981.SH,2021-07-27,buy,12600,64.464,203.06,0.0,0.0
603986.SH,2021-07-27,buy,2700,205.826,138.93,0.0,0.0
002013.SZ,2021-07-28,sell,88600,9.7,214.86,859.45,-39157.25
002460.SZ,2021-07-28,sell,2400,177.822,106.69,426.77,1278.8
688981.SH,2021-07-29,sell,12600,62.208,195.95,783.82,-29413.81
601012.SH,2021-07-29,buy,6900,89.79,154.89,0.0,0.0
002594.SZ,2021-07-29,buy,2000,257.457,128.73,0.0,0.0
601012.SH,2021-07-30,sell,6900,85.834,148.06,592.26,-28034.1
002594.SZ,2021-08-02,sell,2000,290.889,145.44,581.78,66136.02
300498.SZ,2021-08-02,buy,78600,13.303,261.41,0.0,0.0
600585.SH,2021-08-02,buy,24500,38.899,238.26,0.0,0.0
600031.SH,2021-08-02,buy,26300,27.327,179.68,0.0,0.0
600111.SH,2021-08-03,sell,33300,44.815,373.09,1492.34,712479.51
300498.SZ,2021-08-03,sell,78600,13.337,262.07,1048.26,1311.77
600585.SH,2021-08-04,sell,24500,39.361,241.08,964.33,10107.21
003816.SZ,2021-08-04,buy,867400,2.573,557.86,0.0,0.0
600188.SH,2021-08-04,buy,25600,17.087,109.36,0.0,0.0
002007.SZ,2021-08-04,buy,23300,38.699,225.42,0.0,0.0
600025.SH,2021-08-04,buy,171300,5.566,238.35,0.0,0.0
600690.SH,2021-08-04,buy,28800,26.827,193.15,0.0,0.0
003816.SZ,2021-08-05,sell,867400,2.557,554.58,2218.32,-15896.67
600188.SH,2021-08-05,sell,25600,16.683,106.77,427.09,-10870.38
002007.SZ,2021-08-06,sell,23300,37.333,217.46,869.85,-32915.81
600025.SH,2021-08-06,sell,171300,5.544,237.44,949.76,-4803.35
603986.SH,2021-08-09,sell,2700,189.55,127.95,511.79,-44583.2
600690.SH,2021-08-09,sell,28800,27.253,196.22,784.88,11285.4
300274.SZ,2021-08-09,buy,2200,158.058,86.93,0.0,0.0
601088.SH,2021-08-09,buy,82300,17.598,362.07,0.0,0.0
601668.SH,2021-08-09,buy,341300,4.655,397.16,0.0,0.0
300124.SZ,2021-08-09,buy,6900,83.974,144.85,0.0,0.0
600887.SH,2021-08-09,buy,24400,36.066,220.0,0.0,0.0
600030.SH,2021-08-09,buy,49100,23.544,289.0,0.0,0.0
300274.SZ,2021-08-10,sell,2200,154.306,84.87,339.47,-8679.53
601088.SH,2021-08-10,sell,82300,17.672,363.61,1454.43,4332.24
601668.SH,2021-08-11,sell,341300,4.705,401.48,1605.92,15276.04
600887.SH,2021-08-11,sell,24400,35.484,216.46,865.82,-15272.1
600030.SH,2021-08-12,sell,49100,23.716,291.12,1164.47,7025.95
002013.SZ,2021-08-12,buy,65300,11.391,185.96,0.0,0.0
000625.SZ,2021-08-12,buy,25400,21.391,135.84,0.0,0.0
600733.SH,2021-08-12,buy,44500,13.534,150.56,0.0,0.0
600048.SH,2021-08-12,buy,58900,12.432,183.07,0.0,0.0
002050.SZ,2021-08-12,buy,33500,23.483,196.67,0.0,0.0
002013.SZ,2021-08-13,sell,65300,11.449,186.9,747.59,2798.06
000625.SZ,2021-08-13,sell,25400,20.939,132.96,531.85,-12154.0
300124.SZ,2021-08-16,sell,6900,72.877,125.71,502.85,-77196.76
600733.SH,2021-08-16,sell,44500,12.188,135.59,542.36,-60562.49
600048.SH,2021-08-17,sell,58900,12.188,179.47,717.86,-15305.44
000333.SZ,2021-08-17,buy,11200,73.473,205.73,0.0,0.0
600900.SH,2021-08-17,buy,92100,19.65,452.43,0.0,0.0
600028.SH,2021-08-17,buy,537500,4.044,543.42,0.0,0.0
002594.SZ,2021-08-17,buy,1700,280.59,119.25,0.0,0.0
601328.SH,2021-08-17,buy,498100,4.364,543.47,0.0,0.0
000333.SZ,2021-08-18,sell,11200,74.425,208.39,833.57,9621.56
600900.SH,2021-08-18,sell,92100,19.67,452.91,1811.64,-359.92
600028.SH,2021-08-19,sell,537500,3.946,530.25,2121.0,-55320.88
601328.SH,2021-08-19,sell,498100,4.376,544.87,2179.5,2884.24
002594.SZ,2021-08-20,sell,1700,284.805,121.04,484.17,6559.61
600585.SH,2021-08-20,buy,21200,42.192,223.62,0.0,0.0
601238.SH,2021-08-20,buy,43700,15.526,169.62,0.0,0.0
003816.SZ,2021-08-20,buy,847300,2.573,544.93,0.0,0.0
601398.SH,2021-08-20,buy,467300,4.665,544.95,0.0,0.0
600000.SH,2021-08-20,buy,188200,9.279,436.59,0.0,0.0
600585.SH,2021-08-23,sell,21200,41.578,220.37,881.46,-14113.75
601238.SH,2021-08-23,sell,43700,15.534,169.71,678.86,-457.89
601398.SH,2021-08-24,sell,467300,4.625,540.36,2161.44,-21062.01
600000.SH,2021-08-24,sell,188200,9.201,432.9,1731.59,-16934.42
600031.SH,2021-08-25,sell,26300,26.793,176.17,704.66,-14928.18
003816.SZ,2021-08-25,sell,847300,2.607,552.31,2209.24,26741.43
601088.SH,2021-08-25,buy,94800,18.038,427.5,0.0,0.0
600837.SH,2021-08-25,buy,89800,12.392,278.21,0.0,0.0
600025.SH,2021-08-25,buy,242600,5.736,347.87,0.0,0.0
601668.SH,2021-08-25,buy,331600,4.645,385.04,0.0,0.0
601615.SH,2021-08-25,buy,31700,22.072,174.92,0.0,0.0
300498.SZ,2021-08-25,buy,88600,13.503,299.1,0.0,0.0
601088.SH,2021-08-26,sell,94800,18.222,431.86,1727.42,15259.27
600837.SH,2021-08-26,sell,89800,12.298,276.08,1104.33,-9883.58
600025.SH,2021-08-27,sell,242600,5.714,346.57,1386.28,-6936.63
601668.SH,2021-08-27,sell,331600,4.725,391.72,1566.9,24778.28
601615.SH,2021-08-30,sell,31700,22.138,175.44,701.77,1208.33
600188.SH,2021-08-30,buy,23600,23.233,137.08,0.0,0.0
002013.SZ,2021-08-30,buy,55800,13.423,187.26,0.0,0.0
002460.SZ,2021-08-30,buy,2600,216.206,140.53,0.0,0.0
601857.SH,2021-08-30,buy,351900,4.865,427.99,0.0,0.0
600111.SH,2021-08-30,buy,9100,52.803,120.13,0.0,0.0
300498.SZ,2021-08-31,sell,88600,12.967,287.22,1148.88,-48967.34
600188.SH,2021-08-31,sell,23600,25.504,150.48,601.91,52849.35
601857.SH,2021-09-01,sell,351900,4.925,433.28,1733.13,19021.48
002460.SZ,2021-09-01,sell,2600,197.802,128.57,514.29,-48493.23
002013.SZ,2021-09-02,sell,55800,13.337,186.05,744.19,-5771.44
600030.SH,2021-09-02,buy,35100,27.117,237.95,0.0,0.0
600028.SH,2021-09-02,buy,437100,4.314,471.45,0.0,0.0
600048.SH,2021-09-02,buy,55800,12.442,173.57,0.0,0.0
601328.SH,2021-09-02,buy,488700,4.474,546.67,0.0,0.0
601166.SH,2021-09-02,buy,57300,19.449,278.61,0.0,0.0
600030.SH,2021-09-03,sell,35100,26.563,233.09,932.38,-20599.64
600028.SH,2021-09-03,sell,437100,4.356,475.96,1903.85,15685.53
600048.SH,2021-09-06,sell,55800,12.028,167.79,671.16,-23966.38
601166.SH,2021-09-06,sell,57300,19.341,277.05,1108.22,-7618.94
601238.SH,2021-09-07,buy,53700,20.39,273.74,0.0,0.0
002555.SZ,2021-09-07,buy,65000,21.321,346.47,0.0,0.0
600016.SH,2021-09-07,buy,529900,4.134,547.67,0.0,0.0
601288.SH,2021-09-07,buy,323200,3.023,244.26,0.0,0.0
002049.SZ,2021-09-13,sell,3000,200.849,150.64,602.55,68701.11
002050.SZ,2021-09-13,sell,33500,24.036,201.3,805.2,17501.58
601088.SH,2021-09-13,buy,300,23.974,1.8,0.0,0.0
003816.SZ,2021-09-13,buy,3000,3.103,2.33,0.0,0.0
601238.SH,2021-09-14,sell,53700,18.521,248.65,994.6,-101603.72
601088.SH,2021-09-14,sell,300,23.137,1.74,6.94,-259.81
003816.SZ,2021-09-15,sell,3000,2.997,2.25,8.99,-329.54
601288.SH,2021-09-15,sell,323200,2.977,240.54,962.17,-16069.92
600016.SH,2021-09-16,sell,529900,3.976,526.72,2106.89,-86416.11
601328.SH,2021-09-16,sell,488700,4.505,550.46,2201.83,12407.18
600188.SH,2021-09-16,buy,11700,34.715,101.54,0.0,0.0
601857.SH,2021-09-16,buy,144700,5.956,215.46,0.0,0.0
300498.SZ,2021-09-16,buy,93400,13.574,316.94,0.0,0.0
600104.SH,2021-09-16,buy,47600,20.03,238.36,0.0,0.0
000895.SZ,2021-09-16,buy,41400,25.656,265.54,0.0,0.0
600025.SH,2021-09-16,buy,106800,6.667,178.0,0.0,0.0
600111.SH,2021-09-17,sell,9100,49.74,113.16,452.64,-28434.91
600188.SH,2021-09-17,sell,11700,31.199,91.26,365.03,-41592.43
601857.SH,2021-09-17,sell,144700,5.694,205.99,823.97,-38890.71
600104.SH,2021-09-22,sell,47600,19.93,237.17,948.67,-5943.93
300498.SZ,2021-09-23,sell,93400,13.586,317.24,1268.97,-386.96
600900.SH,2021-09-23,buy,60300,21.251,320.36,0.0,0.0
600028.SH,2021-09-23,buy,179700,4.645,208.66,0.0,0.0
600048.SH,2021-09-23,buy,48900,13.694,167.41,0.0,0.0
300760.SZ,2021-09-23,buy,1500,368.548,138.21,0.0,0.0
601615.SH,2021-09-23,buy,18500,26.036,120.42,0.0,0.0
600900.SH,2021-09-24,sell,60300,21.069,317.61,1270.46,-12581.97
600028.SH,2021-09-24,sell,179700,4.535,203.76,815.02,-20638.42
600048.SH,2021-09-27,sell,48900,12.897,157.67,630.67,-39741.59
601615.SH,2021-09-27,sell,18500,25.534,118.1,472.39,-9869.53
300760.SZ,2021-09-28,sell,1500,379.62,142.36,569.43,15895.94
000568.SZ,2021-09-28,buy,3200,213.243,170.59,0.0,0.0
600276.SH,2021-09-28,buy,21400,50.44,269.86,0.0,0.0
600887.SH,2021-09-28,buy,30700,37.588,288.48,0.0,0.0
600519.SH,2021-09-28,buy,500,1823.882,227.99,0.0,0.0
600809.SH,2021-09-28,buy,1800,317.317,142.79,0.0,0.0
002555.SZ,2021-09-29,sell,65000,20.06,325.97,1303.89,-83619.57
000568.SZ,2021-09-29,sell,3200,211.288,169.03,676.12,-7099.65
600276.SH,2021-09-29,sell,21400,49.87,266.8,1067.22,-13538.66
600519.SH,2021-09-30,sell,500,1828.17,228.52,914.09,1001.36
002714.SZ,2021-10-08,buy,23600,54.755,323.05,0.0,0.0
600733.SH,2021-10-08,buy,74700,14.895,278.16,0.0,0.0
601888.SH,2021-10-08,buy,4700,270.57,317.92,0.0,0.0
003816.SZ,2021-10-08,buy,338300,3.293,278.53,0.0,0.0
600025.SH,2021-10-11,sell,106800,7.293,194.72,778.86,65887.5
002415.SZ,2021-10-11,buy,15900,57.207,227.4,0.0,0.0
600733.SH,2021-10-12,sell,74700,13.147,245.52,982.07,-131806.17
601888.SH,2021-10-12,sell,4700,266.933,313.65,1254.58,-18664.48
000858.SZ,2021-10-13,buy,5800,239.729,347.61,0.0,0.0
002304.SZ,2021-10-13,buy,6900,188.398,324.99,0.0,0.0
003816.SZ,2021-10-15,sell,338300,2.927,247.56,990.23,-125130.01
300274.SZ,2021-10-15,buy,2200,157.738,86.76,0.0,0.0
002415.SZ,2021-10-18,sell,15900,54.555,216.86,867.43,-43247.27
002304.SZ,2021-10-18,sell,6900,171.428,295.71,1182.86,-118570.26
300014.SZ,2021-10-19,buy,12600,113.413,357.25,0.0,0.0
300498.SZ,2021-10-19,buy,75000,16.396,307.43,0.0,0.0
600809.SH,2021-10-27,sell,1800,310.09,139.54,558.16,-13707.02
300498.SZ,2021-10-27,sell,75000,15.405,288.84,1155.34,-75829.18
000858.SZ,2021-10-27,sell,5800,215.784,312.89,1251.55,-140448.28
300014.SZ,2021-10-28,sell,12600,113.386,357.17,1428.67,-2123.52
300750.SZ,2021-10-29,buy,2100,639.859,335.93,0.0,0.0
002594.SZ,2021-10-29,buy,4300,311.621,334.99,0.0,0.0
601012.SH,2021-10-29,buy,14900,97.788,364.26,0.0,0.0
601615.SH,2021-10-29,buy,20600,31.021,159.76,0.0,0.0
300750.SZ,2021-11-01,sell,2100,649.35,340.91,1363.63,18226.09
002594.SZ,2021-11-01,sell,4300,301.698,324.33,1297.3,-44291.86
601615.SH,2021-11-02,sell,20600,31.868,164.12,656.48,16629.86
601012.SH,2021-11-02,sell,14900,99.88,372.05,1488.21,29315.45
300274.SZ,2021-11-03,sell,2200,152.927,84.11,336.44,-11004.0
002714.SZ,2021-11-03,sell,23600,59.391,350.4,1401.62,107654.04
300418.SZ,2021-11-03,buy,32500,21.882,177.79,0.0,0.0
000963.SZ,2021-11-03,buy,22500,36.486,205.24,0.0,0.0
603986.SH,2021-11-03,buy,3900,168.969,164.74,0.0,0.0
002555.SZ,2021-11-03,buy,27200,25.035,170.24,0.0,0.0
000625.SZ,2021-11-03,buy,30700,19.91,152.81,0.0,0.0
002013.SZ,2021-11-03,buy,46400,15.215,176.5,0.0,0.0
300418.SZ,2021-11-04,sell,32500,21.648,175.89,703.57,-8469.19
000963.SZ,2021-11-04,sell,22500,36.424,204.88,819.53,-2439.89
603986.SH,2021-11-05,sell,3900,167.143,162.96,651.86,-7936.65
002555.SZ,2021-11-05,sell,27200,25.584,173.97,695.9,14073.27
002013.SZ,2021-11-08,sell,46400,15.764,182.86,731.46,24560.2
300124.SZ,2021-11-08,buy,12700,70.651,224.32,0.0,0.0
600104.SH,2021-11-08,buy,45000,23.033,259.12,0.0,0.0
300413.SZ,2021-11-08,buy,13700,44.995,154.11,0.0,0.0
600111.SH,2021-11-08,buy,8700,50.781,110.45,0.0,0.0
002475.SZ,2021-11-08,buy,19600,40.741,199.63,0.0,0.0
300124.SZ,2021-11-09,sell,12700,71.069,225.64,902.57,4183.94
600104.SH,2021-11-09,sell,45000,22.138,249.05,996.2,-41527.9
300413.SZ,2021-11-10,sell,13700,42.957,147.13,588.51,-28655.55
600111.SH,2021-11-10,sell,8700,48.931,106.42,425.7,-16624.6
300014.SZ,2021-11-11,buy,8200,131.912,270.42,0.0,0.0
300498.SZ,2021-11-11,buy,80200,17.077,342.4,0.0,0.0
600048.SH,2021-11-11,buy,86100,14.865,319.97,0.0,0.0
300433.SZ,2021-11-11,buy,48500,22.963,278.43,0.0,0.0
002475.SZ,2021-11-12,sell,19600,40.44,198.15,792.61,-6893.9
300014.SZ,2021-11-12,sell,8200,131.458,269.49,1077.96,-5065.08
300433.SZ,2021-11-15,sell,48500,23.457,284.41,1137.64,22516.58
600048.SH,2021-11-15,sell,86100,14.476,311.59,1246.34,-35080.1
000625.SZ,2021-11-16,sell,30700,18.252,140.08,560.33,-51605.92
300498.SZ,2021-11-16,sell,80200,17.343,347.72,1390.88,19560.92
600690.SH,2021-11-16,buy,28900,27.988,202.21,0.0,0.0
600276.SH,2021-11-16,buy,14900,54.404,202.66,0.0,0.0
002142.SZ,2021-11-16,buy,21600,39.74,214.59,0.0,0.0
002050.SZ,2021-11-16,buy,34500,25.135,216.79,0.0,0.0
601328.SH,2021-11-16,buy,426100,4.655,495.84,0.0,0.0
600016.SH,2021-11-16,buy,275100,3.924,269.87,0.0,0.0
600690.SH,2021-11-17,sell,28900,27.492,198.63,794.53,-15312.54
600276.SH,2021-11-17,sell,14900,53.866,200.65,802.6,-9023.48
002142.SZ,2021-11-18,sell,21600,38.082,205.64,822.57,-36837.12
002050.SZ,2021-11-18,sell,34500,23.217,200.24,800.98,-67184.3
601328.SH,2021-11-19,sell,426100,4.645,494.85,1979.38,-6436.96
300418.SZ,2021-11-19,buy,20800,22.813,118.63,0.0,0.0
601615.SH,2021-11-19,buy,12700,33.714,107.04,0.0,0.0
002555.SZ,2021-11-19,buy,21300,26.316,140.13,0.0,0.0
000963.SZ,2021-11-19,buy,25100,36.987,232.09,0.0,0.0
601288.SH,2021-11-19,buy,655600,2.953,483.99,0.0,0.0
600887.SH,2021-11-22,sell,30700,40.19,308.46,1233.83,78345.87
300750.SZ,2021-11-22,buy,1200,681.681,204.5,0.0,0.0
000895.SZ,2021-11-26,sell,41400,28.971,299.85,1199.4,135757.07
300418.SZ,2021-11-26,sell,20800,21.409,111.32,445.3,-29764.4
002555.SZ,2021-11-26,sell,21300,23.696,126.18,504.73,-56437.13
000963.SZ,2021-11-26,sell,25100,34.056,213.7,854.8,-74637.61
600016.SH,2021-11-26,sell,275100,3.886,267.27,1069.07,-11737.87
300014.SZ,2021-11-26,buy,4100,148.899,152.62,0.0,0.0
600111.SH,2021-11-26,buy,9800,56.516,138.47,0.0,0.0
600519.SH,2021-11-26,buy,500,1942.951,242.87,0.0,0.0
000858.SZ,2021-11-26,buy,4400,223.083,245.39,0.0,0.0
600809.SH,2021-11-26,buy,2900,315.315,228.6,0.0,0.0
601615.SH,2021-11-29,sell,12700,31.029,98.52,394.07,-34588.78
601288.SH,2021-11-29,sell,655600,2.917,478.11,1912.44,-25906.92
300750.SZ,2021-11-29,sell,1200,679.12,203.74,814.94,-4091.64
300014.SZ,2021-11-30,sell,4100,146.094,149.75,598.98,-12249.19
600111.SH,2021-12-01,sell,9800,52.757,129.26,517.02,-37487.12
002049.SZ,2021-12-01,buy,2900,232.432,168.51,0.0,0.0
003816.SZ,2021-12-01,buy,484000,2.963,358.52,0.0,0.0
600048.SH,2021-12-01,buy,43000,14.104,151.62,0.0,0.0
600028.SH,2021-12-01,buy,447500,4.134,462.51,0.0,0.0
600690.SH,2021-12-01,buy,32900,27.738,228.14,0.0,0.0
002049.SZ,2021-12-02,sell,2900,227.332,164.82,659.26,-15613.38
003816.SZ,2021-12-02,sell,484000,2.957,357.8,1431.21,-4654.29
601088.SH,2021-12-03,buy,83300,22.623,471.12,0.0,0.0
002013.SZ,2021-12-03,buy,15800,17.668,69.79,0.0,0.0
600048.SH,2021-12-14,sell,43000,13.966,150.13,600.54,-6687.68
600030.SH,2021-12-14,buy,100,26.346,0.66,0.0,0.0
600809.SH,2021-12-17,sell,2900,303.996,220.4,881.59,-33927.95
600188.SH,2021-12-17,buy,21100,27.007,142.46,0.0,0.0
600188.SH,2021-12-20,sell,21100,24.815,130.9,523.6,-46901.9
601088.SH,2021-12-20,sell,83300,21.738,452.7,1810.8,-75930.68
000858.SZ,2021-12-21,sell,4400,231.418,254.56,1018.24,35403.36
600900.SH,2021-12-21,buy,84000,22.002,462.04,0.0,0.0
300498.SZ,2021-12-21,buy,102600,18.018,462.16,0.0,0.0
601668.SH,2021-12-21,buy,110500,5.025,138.82,0.0,0.0
600519.SH,2021-12-29,sell,500,2038.959,254.87,1019.48,46729.65
601668.SH,2021-12-29,sell,110500,4.935,136.33,545.32,-10622.24
600030.SH,2021-12-29,sell,100,25.854,0.65,2.59,-52.45
300413.SZ,2021-12-30,buy,19000,55.055,261.51,0.0,0.0
000963.SZ,2021-12-30,buy,12700,40.811,129.57,0.0,0.0
002475.SZ,2021-12-30,buy,100,48.559,1.21,0.0,0.0
600028.SH,2022-01-05,sell,447500,4.276,478.35,1913.38,60969.79
002013.SZ,2022-01-05,sell,15800,16.593,65.54,262.18,-17301.03
000963.SZ,2022-01-06,sell,12700,41.449,131.6,526.4,7441.3
600900.SH,2022-01-06,sell,84000,21.988,461.75,1846.99,-3483.9
