code,date,direction,shares,price,commission,stamp_tax,pnl
000883.SZ,2026-04-07,sell,703000,4.565,802.37,3209.5,-214511.16
300763.SZ,2026-04-07,sell,36200,88.441,800.4,3201.58,-217682.61
002008.SZ,2026-04-07,buy,39700,64.424,639.41,0.0,0.0
002410.SZ,2026-04-08,buy,272300,11.572,787.73,0.0,0.0
300759.SZ,2026-04-10,sell,5900,31.079,45.84,183.37,15585.86
300759.SZ,2026-04-10,buy,101100,31.141,787.09,0.0,0.0
002508.SZ,2026-04-13,sell,167400,20.01,837.42,3349.67,-143271.38
002007.SZ,2026-04-15,buy,210400,15.035,790.84,0.0,0.0
000786.SZ,2026-04-29,sell,106500,26.144,696.08,2784.32,539.98
000786.SZ,2026-04-29,buy,19400,26.196,127.05,0.0,0.0
002008.SZ,2026-05-08,sell,39700,121.938,1210.23,4840.94,2277237.96
300003.SZ,2026-05-08,buy,188800,14.504,684.61,0.0,0.0
002410.SZ,2026-05-11,sell,272300,11.169,760.32,3041.27,-113467.69
002271.SZ,2026-05-11,buy,203700,16.897,860.47,0.0,0.0
300759.SZ,2026-05-13,sell,101100,27.283,689.57,2758.28,-393534.11
000883.SZ,2026-05-13,buy,667300,5.005,834.96,0.0,0.0
002007.SZ,2026-05-18,sell,210400,13.996,736.19,2944.76,-222292.86
300496.SZ,2026-05-18,buy,47300,67.628,799.7,0.0,0.0
002271.SZ,2026-05-27,sell,203700,13.746,700.03,2800.11,-645285.5
300037.SZ,2026-05-27,buy,43200,74.795,807.78,0.0,0.0
000786.SZ,2026-06-01,sell,19400,23.227,112.65,450.6,-58170.0
002007.SZ,2026-06-01,buy,226100,14.024,792.71,0.0,0.0
300003.SZ,2026-06-05,sell,188800,12.148,573.38,2293.51,-447802.41
300285.SZ,2026-06-05,buy,7200,65.245,117.44,0.0,0.0
000883.SZ,2026-06-10,sell,667300,4.765,794.96,3179.84,-163973.32
300496.SZ,2026-06-15,sell,47300,61.299,724.86,2899.43,-302982.2
600754.SH,2026-06-15,buy,149900,20.22,757.75,0.0,0.0
300003.SZ,2026-06-15,buy,253700,11.952,758.05,0.0,0.0
300037.SZ,2026-06-16,liquidate,43200,80.32,867.45,3469.81,234337.56
002007.SZ,2026-06-16,liquidate,226100,12.877,727.88,2911.51,-262953.48
300285.SZ,2026-06-16,liquidate,7200,67.363,121.25,485.01,14638.94
600754.SH,2026-06-16,liquidate,149900,20.02,750.25,3000.99,-33767.22
300003.SZ,2026-06-16,liquidate,253700,11.788,747.67,2990.67,-45279.17
