date,open,close,high,low,vol
2025-04-14,14.938,14.858,15.048,14.788,363761.0
2025-04-15,14.828,14.648,14.838,14.538,285066.0
2025-04-16,14.548,14.388,14.598,14.198,348315.0
2025-04-17,14.288,14.298,14.518,14.228,264744.0
2025-04-18,14.248,14.598,14.698,14.208,392330.0
2025-04-21,14.648,14.758,14.868,14.498,299327.0
2025-04-22,14.778,14.738,14.838,14.668,273927.0
2025-04-23,14.778,14.978,14.988,14.738,391490.0
2025-04-24,14.958,14.748,14.958,14.648,331712.0
2025-04-25,14.888,15.198,15.428,14.848,659040.0
2025-04-28,15.198,15.068,15.288,15.008,342886.0
2025-04-29,15.048,15.038,15.158,14.898,226921.0
2025-04-30,15.108,14.908,15.118,14.898,327280.0
2025-05-06,15.038,15.268,15.348,15.028,349834.0
2025-05-07,15.448,15.268,15.488,15.178,340707.0
2025-05-08,15.268,15.398,15.438,15.178,306059.0
2025-05-09,15.378,15.188,15.378,15.068,313738.0
2025-05-12,15.258,15.438,15.478,15.248,309206.0
2025-05-13,15.648,15.348,15.668,15.298,318064.0
2025-05-14,15.348,15.368,15.538,15.188,272800.0
2025-05-15,15.318,14.888,15.328,14.868,337590.0
2025-05-16,14.868,14.858,14.988,14.828,215245.0
2025-05-19,14.848,14.788,14.858,14.638,247248.0
2025-05-20,14.758,14.848,14.878,14.658,219852.0
2025-05-21,14.798,14.678,14.868,14.648,231953.0
2025-05-22,14.608,14.538,14.718,14.528,251652.0
2025-05-23,14.538,14.378,14.658,14.338,295231.0
2025-05-26,14.318,14.408,14.448,14.318,219673.0
2025-05-27,14.398,14.418,14.458,14.278,197699.0
2025-05-28,14.428,14.628,14.658,14.418,260189.0
2025-05-29,14.598,14.808,14.858,14.578,292200.0
2025-05-30,14.798,14.498,14.798,14.498,249668.0
2025-06-03,14.508,14.528,14.678,14.438,205521.0
2025-06-04,14.608,14.658,14.748,14.588,224870.0
2025-06-05,14.648,14.748,14.788,14.578,203932.0
2025-06-06,14.748,14.858,14.948,14.648,270137.0
2025-06-09,14.858,14.888,14.958,14.768,308502.0
2025-06-10,14.888,14.728,14.888,14.598,251163.0
2025-06-11,14.748,14.868,14.908,14.698,258652.0
2025-06-12,14.818,14.778,14.998,14.738,284251.0
2025-06-13,14.708,14.368,14.778,14.338,443898.0
2025-06-16,14.288,14.648,14.768,14.278,347431.0
2025-06-17,14.688,14.498,14.698,14.458,195160.0
2025-06-18,14.508,14.538,14.628,14.438,194077.0
2025-06-19,14.518,14.318,14.608,14.298,221195.0
2025-06-20,14.318,14.208,14.428,14.188,191780.0
2025-06-23,14.198,14.258,14.308,14.108,186989.0
2025-06-24,14.318,14.588,14.598,14.298,266559.0
2025-06-25,14.588,14.738,14.768,14.528,291471.0
2025-06-26,14.788,14.808,14.988,14.698,352302.0
2025-06-27,14.948,14.868,14.978,14.818,281645.0
2025-06-30,14.868,15.028,15.088,14.828,357069.0
2025-07-01,14.978,14.978,15.008,14.878,225590.0
2025-07-02,15.278,15.128,15.428,15.098,716438.0
2025-07-03,15.098,15.508,15.618,15.098,709485.0
2025-07-04,15.518,15.138,15.548,15.108,613876.0
2025-07-07,15.108,14.908,15.138,14.868,393032.0
2025-07-08,14.888,15.428,15.528,14.888,656327.0
2025-07-09,15.388,15.178,15.438,15.148,309263.0
2025-07-10,15.138,15.168,15.248,15.098,236785.0
2025-07-11,15.128,15.128,15.278,15.088,361730.0
2025-07-14,15.128,15.068,15.218,15.028,301637.0
2025-07-15,15.108,15.208,15.338,15.058,466012.0
2025-07-16,15.248,15.088,15.328,15.058,336269.0
2025-07-17,15.078,15.538,15.758,15.058,930230.0
2025-07-18,15.608,15.438,15.678,15.368,443854.0
2025-07-21,15.518,15.598,15.628,15.458,405461.0
2025-07-22,15.628,15.828,15.888,15.528,623126.0
2025-07-23,15.878,15.578,15.888,15.528,550147.0
2025-07-24,15.568,15.618,15.658,15.538,377181.0
2025-07-25,15.828,15.518,15.878,15.468,556909.0
2025-07-28,15.538,15.628,15.678,15.498,413172.0
2025-07-29,15.578,15.778,15.778,15.448,530002.0
2025-07-30,15.788,16.058,16.278,15.628,1030635.0
2025-07-31,15.978,15.658,16.278,15.588,922095.0
2025-08-01,15.548,15.508,16.008,15.398,703098.0
2025-08-04,15.428,15.528,15.658,15.318,383686.0
2025-08-05,15.528,15.868,15.928,15.518,648704.0
2025-08-06,15.998,15.928,16.068,15.828,528813.0
2025-08-07,15.828,15.788,15.948,15.628,436524.0
2025-08-08,15.788,16.698,16.998,15.758,1754516.0
2025-08-11,16.978,17.378,17.848,16.978,1585978.0
2025-08-12,17.278,17.628,17.678,17.228,930896.0
2025-08-13,17.628,17.858,17.918,17.478,1047944.0
2025-08-14,17.978,17.288,18.038,17.208,1042835.0
2025-08-15,17.218,17.868,18.168,17.208,1017592.0
2025-08-18,17.928,17.748,17.968,17.618,1063168.0
2025-08-19,17.758,18.388,18.728,17.708,1436865.0
2025-08-20,18.188,18.208,18.268,17.848,787542.0
2025-08-21,18.228,17.958,18.288,17.838,650909.0
2025-08-22,17.978,18.458,18.588,17.908,875077.0
2025-08-25,19.008,19.948,20.058,18.948,1629800.0
2025-08-26,19.478,19.088,19.528,19.078,1540396.0
2025-08-27,19.198,18.628,19.508,18.618,1296063.0
2025-08-28,18.608,20.238,20.518,18.608,2467380.0
2025-08-29,20.508,20.208,20.698,19.928,1726518.0
2025-09-01,20.528,20.438,20.878,20.098,1435289.0
2025-09-02,20.638,19.968,21.738,19.718,1809219.0
2025-09-03,20.188,20.628,21.188,19.738,1656480.0
2025-09-04,21.308,19.018,21.408,18.548,2103526.0
2025-09-05,19.018,19.828,19.898,19.018,1383635.0
2025-09-08,19.838,19.438,19.848,19.118,1032911.0
2025-09-09,19.408,19.528,19.908,19.048,1098910.0
2025-09-10,19.738,20.118,20.588,19.528,1298158.0
2025-09-11,20.178,20.678,20.818,19.758,1342431.0
2025-09-12,20.578,20.288,20.868,20.228,1034252.0
2025-09-15,20.298,19.808,20.358,19.738,799712.0
2025-09-16,19.818,19.868,19.938,19.258,961932.0
2025-09-17,19.808,19.928,20.008,19.528,667404.0
2025-09-18,20.068,21.948,21.948,20.058,1893197.0
2025-09-19,22.928,22.628,23.578,22.418,2964497.0
2025-09-22,22.408,22.598,22.788,21.698,1703969.0
2025-09-23,22.828,21.768,23.028,21.288,1616446.0
2025-09-24,21.608,22.338,22.568,21.308,1417388.0
2025-09-25,22.348,22.658,22.728,21.828,1410805.0
2025-09-26,22.458,22.508,23.288,22.358,1368342.0
2025-09-29,22.428,22.858,23.228,22.388,1139627.0
2025-09-30,22.928,22.698,23.418,22.518,1169028.0
2025-10-09,22.718,23.838,24.208,22.708,1472793.0
2025-10-10,23.538,22.288,23.538,22.188,1299357.0
2025-10-13,20.828,21.878,22.018,20.828,907778.0
2025-10-14,21.988,20.558,22.268,20.488,1154962.0
2025-10-15,20.698,21.478,21.518,20.568,822491.0
2025-10-16,21.608,21.108,21.608,21.028,486325.0
2025-10-17,21.518,20.128,21.598,20.048,708254.0
2025-10-20,20.488,20.328,20.898,20.238,501422.0
2025-10-21,20.498,20.718,20.868,20.428,638194.0
2025-10-22,21.028,20.668,21.088,20.348,538336.0
2025-10-23,20.438,20.768,20.788,19.948,536639.0
2025-10-24,21.028,21.188,21.228,20.878,698059.0
2025-10-27,21.478,21.618,22.188,21.458,985621.0
2025-10-28,21.738,21.248,21.808,21.028,869986.0
2025-10-29,21.408,22.208,22.468,21.328,1195062.0
2025-10-30,22.208,22.258,22.808,21.918,1199142.0
2025-10-31,22.328,22.088,22.828,22.028,889112.0
2025-11-03,21.878,21.738,21.958,21.208,712703.0
2025-11-04,21.758,20.848,21.758,20.628,796794.0
2025-11-05,20.498,21.408,21.808,20.388,778098.0
2025-11-06,21.438,21.958,22.228,21.428,937817.0
2025-11-07,21.708,21.698,21.898,21.428,482592.0
2025-11-10,21.748,21.088,22.018,20.958,653565.0
2025-11-11,21.188,20.688,21.418,20.628,562707.0
2025-11-12,20.698,20.298,20.798,20.098,509062.0
2025-11-13,20.328,20.448,20.628,20.228,355203.0
2025-11-14,20.248,20.028,20.368,20.028,372037.0
2025-11-17,20.028,19.858,20.168,19.578,434811.0
2025-11-18,19.728,19.738,20.008,19.668,305376.0
2025-11-19,19.848,19.728,20.098,19.668,330079.0
2025-11-20,19.938,19.368,20.008,19.288,443762.0
2025-11-21,19.038,18.708,19.168,18.668,563839.0
2025-11-24,18.818,18.808,18.988,18.638,335737.0
2025-11-25,18.928,19.348,19.638,18.928,509863.0
2025-11-26,19.258,19.708,19.898,19.218,572903.0
2025-11-27,19.628,19.608,19.858,19.398,488582.0
2025-11-28,19.528,19.508,19.598,19.288,298294.0
2025-12-01,19.558,19.798,19.978,19.558,476850.0
2025-12-02,19.728,19.568,19.738,19.488,328929.0
2025-12-03,19.638,19.428,19.758,19.408,283946.0
2025-12-04,19.358,19.548,19.648,19.228,242858.0
2025-12-05,19.548,19.748,19.778,19.428,368371.0
2025-12-08,19.778,20.108,20.368,19.778,524656.0
2025-12-09,20.208,20.128,20.368,20.028,440594.0
2025-12-10,20.078,20.478,20.528,20.008,614501.0
2025-12-11,20.518,20.318,20.818,20.198,661066.0
2025-12-12,20.358,20.648,20.828,20.148,649316.0
2025-12-15,20.468,20.148,20.528,20.128,468123.0
2025-12-16,20.048,19.638,20.108,19.438,476816.0
2025-12-17,19.608,21.398,21.628,19.608,1744070.0
2025-12-18,21.528,22.328,22.678,21.498,2189782.0
2025-12-19,22.308,23.488,24.018,22.228,2002092.0
2025-12-22,24.128,25.868,25.868,23.978,1846722.0
2025-12-23,25.648,25.938,26.408,25.288,2278756.0
2025-12-24,25.918,26.658,26.808,25.918,1487615.0
2025-12-25,26.458,25.228,26.638,25.158,1646806.0
2025-12-26,25.128,25.178,25.648,24.738,1172628.0
2025-12-29,25.178,24.678,25.478,24.428,1063145.0
2025-12-30,24.538,24.188,24.728,24.108,827136.0
2025-12-31,24.278,24.458,25.118,24.038,1016338.0
2026-01-05,24.688,24.528,24.688,24.238,855787.0
2026-01-06,24.528,24.318,24.528,23.928,1026666.0
2026-01-07,24.358,24.648,25.108,24.258,1126673.0
2026-01-08,24.658,24.308,24.718,24.078,830795.0
2026-01-09,24.208,24.318,24.638,23.878,798333.0
2026-01-12,24.318,24.768,24.828,24.008,1152343.0
2026-01-13,24.838,23.778,24.838,23.508,1436270.0
2026-01-14,23.768,24.678,25.058,23.768,1446739.0
2026-01-15,24.528,24.638,24.828,24.128,723360.0
2026-01-16,25.018,25.358,25.728,24.898,1440458.0
2026-01-19,26.638,26.808,27.868,26.638,1958306.0
2026-01-20,27.128,27.508,27.928,26.808,1682723.0
2026-01-21,26.998,27.698,28.898,26.998,1422277.0
2026-01-22,27.448,26.718,27.928,26.308,1276802.0
2026-01-23,27.428,28.138,29.088,27.398,1453209.0
2026-01-26,28.728,30.738,30.978,28.728,2436387.0
2026-01-27,30.428,31.588,31.658,29.808,1884146.0
2026-01-28,33.718,33.348,34.728,32.868,1968013.0
2026-01-29,32.728,31.558,33.198,31.228,1406718.0
2026-01-30,31.728,34.738,34.738,31.728,1762707.0
2026-02-02,35.448,34.578,36.888,33.528,2772253.0
2026-02-03,35.228,36.008,37.528,34.888,1725315.0
2026-02-04,36.128,37.078,37.748,36.068,1522168.0
2026-02-05,35.538,34.458,35.968,33.928,1422598.0
2026-02-06,33.898,36.428,37.528,33.898,1806964.0
2026-02-09,37.798,38.418,38.878,35.358,2059271.0
2026-02-10,38.728,41.238,41.608,38.488,1822560.0
2026-02-11,39.428,40.828,43.278,39.428,1618042.0
2026-02-12,40.828,41.578,41.778,40.128,1207675.0
2026-02-13,40.698,38.228,40.928,38.108,1434957.0
2026-02-24,40.588,41.958,42.078,40.138,1484058.0
2026-02-25,41.958,40.028,42.488,38.878,1521113.0
2026-02-26,40.948,44.058,44.058,40.928,1308081.0
2026-02-27,41.968,47.228,47.328,41.968,1873295.0
2026-03-02,45.728,49.328,51.918,45.728,1788036.0
2026-03-03,49.798,47.248,50.688,47.028,1626074.0
2026-03-04,46.628,48.108,48.678,45.718,1475986.0
2026-03-05,48.628,50.628,51.608,47.768,1697857.0
2026-03-06,49.098,48.158,50.018,47.058,1405078.0
2026-03-09,45.538,45.448,45.888,43.318,1602048.0
2026-03-10,46.448,49.718,49.928,46.448,1536678.0
2026-03-11,50.728,50.528,54.028,50.358,1681006.0
2026-03-12,49.628,51.148,54.028,49.628,1506799.0
2026-03-13,50.778,49.408,52.728,49.178,1307841.0
2026-03-16,49.008,46.958,49.928,46.398,1254501.0
2026-03-17,47.618,42.948,48.018,42.818,1607182.0
2026-03-18,42.828,44.238,44.378,42.148,1378913.0
2026-03-19,42.608,42.838,44.128,42.598,905456.0
2026-03-20,44.228,42.708,45.128,42.618,1286511.0
2026-03-23,41.758,41.088,42.698,40.648,1067278.0
2026-03-24,42.528,44.098,44.128,41.328,1386909.0
2026-03-25,45.808,47.898,48.328,45.728,1802096.0
2026-03-26,47.538,47.608,49.608,46.898,1389671.0
2026-03-27,46.608,48.678,49.938,46.248,1392972.0
2026-03-30,47.828,53.578,53.578,47.828,1351087.0
2026-03-31,53.038,52.388,54.388,51.068,1760899.0
2026-04-01,54.388,51.688,54.428,50.308,1287396.0
2026-04-02,51.758,53.118,55.528,51.758,1469875.0
2026-04-03,54.178,57.778,58.458,53.738,1698326.0
2026-04-07,58.078,58.428,61.228,57.728,1668754.0
2026-04-08,60.528,58.288,60.598,56.278,1951079.0
2026-04-09,56.938,59.268,60.528,55.838,1941819.0
2026-04-10,58.938,55.708,58.938,55.438,2089276.0
2026-04-13,54.728,53.218,55.678,52.828,2035119.0
2026-04-14,53.238,52.398,54.138,51.878,1569564.0
2026-04-15,52.588,51.858,53.718,51.458,1301525.0
2026-04-16,51.538,52.868,53.168,50.618,1428402.0
2026-04-17,52.318,55.378,55.828,52.318,2134174.0
2026-04-20,58.078,60.618,60.718,57.228,2218726.0
2026-04-21,59.228,59.528,60.128,56.998,1832092.0
2026-04-22,59.428,65.508,65.508,59.278,2036964.0
2026-04-23,66.498,69.248,70.028,65.758,2734389.0
2026-04-24,67.728,69.268,71.028,66.278,2212030.0
2026-04-27,69.268,71.108,74.218,68.628,2495122.0
2026-04-28,69.728,68.018,71.328,67.408,1765843.0
2026-04-29,66.728,67.108,67.928,65.078,1237637.0
2026-04-30,67.428,65.428,67.728,63.028,1609348.0
2026-05-06,67.228,71.528,71.998,67.228,1915747.0
2026-05-07,74.278,75.688,76.358,71.528,1908904.0
2026-05-08,73.978,76.998,79.218,73.978,1633023.0
2026-05-11,79.028,74.718,79.628,73.558,2388971.0
2026-05-12,75.228,74.828,78.228,74.388,1770023.0
2026-05-13,73.068,75.158,76.728,73.058,1523329.0
2026-05-14,76.608,73.728,76.928,73.408,1430964.0
2026-05-15,73.708,69.528,74.238,67.698,1583769.0
2026-05-18,68.738,71.528,72.678,68.738,1291686.0
2026-05-19,70.128,75.198,75.838,66.248,1941733.0
2026-05-20,74.428,75.508,77.858,73.728,1710653.0
2026-05-21,75.718,69.628,75.728,69.108,1630204.0
2026-05-22,70.388,72.778,73.028,69.418,1319919.0
2026-05-25,72.828,73.138,73.468,69.398,1462518.0
2026-05-26,71.738,69.138,71.808,67.398,1596622.0
2026-05-27,68.368,68.418,71.328,67.748,1332688.0
2026-05-28,67.228,70.208,70.708,65.348,1603202.0
2026-05-29,70.218,76.848,77.258,69.208,3239282.0
2026-06-01,74.968,75.288,80.538,73.128,2372171.0
2026-06-02,74.338,82.848,82.848,74.338,1913933.0
2026-06-03,89.728,91.158,91.158,87.848,699163.0
2026-06-04,92.728,97.598,98.718,92.128,2653851.0
2026-06-05,95.728,95.848,102.688,94.728,2509906.0
2026-06-08,92.278,95.198,102.058,92.278,2442059.0
2026-06-09,99.498,104.748,104.748,97.428,1729430.0
2026-06-10,105.728,106.608,109.718,104.148,2129891.0
2026-06-11,104.828,102.128,107.728,97.728,2249229.0
2026-06-12,104.808,96.728,105.218,96.728,2155301.0
2026-06-15,98.668,99.008,99.648,92.608,2205440.0
2026-06-16,97.938,107.228,108.388,97.908,2258993.0
2026-06-17,103.838,110.728,111.138,103.728,2169531.0
2026-06-18,110.758,110.738,116.388,108.508,1984678.0
2026-06-22,114.928,119.858,121.718,114.898,1812555.0
2026-06-23,120.928,117.038,124.888,115.368,1834233.0
2026-06-24,114.688,118.748,120.278,113.388,1648106.0
2026-06-25,121.728,122.728,124.498,116.878,1615832.0
2026-06-26,119.228,110.538,119.728,110.428,1988227.0
2026-06-29,108.92,108.04,112.12,102.0,1488825.0
2026-06-30,112.0,109.34,113.44,107.8,1268723.0
2026-07-01,107.61,101.93,109.55,100.0,1733516.0
2026-07-02,96.8,93.84,98.9,91.93,1535850.0
2026-07-03,93.0,89.42,95.0,89.22,1726393.0
2026-07-06,91.5,84.6,92.63,82.61,1987758.0
2026-07-07,84.6,80.89,85.24,78.55,1703514.0
2026-07-08,81.78,76.96,82.5,76.7,1616934.0
2026-07-09,78.18,80.06,80.58,74.0,2381972.0
2026-07-10,80.8,77.79,86.39,77.39,2593148.0
2026-07-13,75.08,70.01,76.33,70.01,1601055.0
2026-07-14,69.0,74.38,74.39,68.2,2224591.0
